,中债-国债总财富(总值)指数,中债-信用债总财富(总值)指数,沪深300指数(全收益),上证50(全收益),SGE黄金9999
2010-04-23,0.3723022700401276,0.5715954076722777,0.014992519788501505,0.014568735928228832,0.0265410665708643
2010-04-26,0.3712521595457804,0.5704646327139585,0.015691442840234965,0.0154334092237187,0.027158355676307377
2010-04-27,0.3714650345578471,0.570905623159351,0.015382442521761935,0.015165263605866047,0.027081636155173713
2010-04-28,0.3715429965356472,0.5707722936088169,0.01532031213573006,0.015119602820394594,0.027244794899411274
2010-04-29,0.3715752575957778,0.5708291327156244,0.015134386567605558,0.015102853482585764,0.027358369638406377
2010-04-30,0.37150746082216907,0.5706067086084017,0.015163252719011677,0.015271829957372572,0.02745074789304511
2010-05-04,0.3592155239927726,0.5820580588814716,0.015638176672260053,0.01532283465346032,0.02776540580003571
2010-05-05,0.35916492888156054,0.5821467794394607,0.01572834641416573,0.015326120061010027,0.027633825203803294
2010-05-06,0.3597243859472501,0.5829037825675367,0.015025910259904171,0.01460408943186515,0.02774183179344384
2010-05-07,0.3601565636765883,0.5824365910339036,0.014688200444815159,0.014382851311942065,0.028335793532751046
2010-05-10,0.35887324593850434,0.581788037492139,0.015968913638551588,0.01578588733405611,0.027583915596748994
2010-05-11,0.359087697609171,0.5819716684560795,0.015652094132925808,0.015476357830501818,0.02781218197132182
2010-05-12,0.3589564712184888,0.5812596266853601,0.01572727380050768,0.015716559791410546,0.028340068504232905
2010-05-13,0.35867772604968895,0.5807967943523102,0.016089122925426306,0.016012331903601684,0.02842402476897293
2010-05-14,0.35876251611600257,0.5810044912639357,0.015988048148325797,0.015843638592639243,0.028401305879096745
2010-05-17,0.36004849906335507,0.5823540088443004,0.015018518710698434,0.014880129164820842,0.027698844216825346
2010-05-18,0.3601922759505346,0.5821689385107881,0.015315718245328984,0.015173931150766217,0.027149136142582516
2010-05-19,0.36043876846139744,0.582150739396978,0.015245623244642728,0.015060486057289182,0.027104382839693075
2010-05-20,0.3604806566158792,0.5830309806097808,0.015065493520249069,0.014842167478402073,0.02658070177568909
2010-05-21,0.3604796604434891,0.5828331382011126,0.015293441500270455,0.01497411566557358,0.02641964418955444
2010-05-24,0.3584344060972618,0.581209927033037,0.016432106080683982,0.016082805784621422,0.027840755004396183
2010-05-25,0.35883851949572476,0.5815687817213367,0.016101907691658517,0.015697229204276554,0.027793561887003694
2010-05-26,0.35863904448693656,0.5813926215862185,0.01609229445706262,0.01568362071897102,0.028192418750811837
2010-05-27,0.3583653635346578,0.5811013653745644,0.016360173672387648,0.01589781219232767,0.02827528522606289
2010-05-28,0.35829244505815977,0.5812323154010905,0.016308550032156525,0.01582543689356897,0.028341252615024463
2010-05-31,0.35933271004377704,0.5824036665913791,0.01543458757651912,0.015223514249600096,0.027605521538724625
2010-06-01,0.34559183271306704,0.5958766758297335,0.01550389494468521,0.015315021520178706,0.027712574992335714
2010-06-02,0.3456323765142592,0.5957245366843508,0.015574345881709296,0.015282468540923456,0.027786272378757405
2010-06-03,0.3457774056559056,0.5957895432520384,0.015447166135706408,0.015175910845873032,0.02780997411047663
2010-06-04,0.3459373126059632,0.5960086233630492,0.015499342983436176,0.01517809702365158,0.027376624023899863
2010-06-07,0.34609784056220305,0.5956750649607809,0.015373531449616316,0.015083996615711954,0.027769566411687662
2010-06-08,0.3458344314914503,0.5954818809501865,0.015388630120431837,0.015010611300041709,0.02828444613788989
2010-06-09,0.34522478687591895,0.595254492335967,0.015852289225598948,0.015501558112049897,0.028166873450465094
2010-06-10,0.34527289357923974,0.5957880966425905,0.01568442310200492,0.01524740721070375,0.02800717946546106
2010-06-11,0.3451550421670254,0.5958154437826121,0.01574485955069159,0.015334231128935708,0.027950423370735077
2010-06-17,0.34577750989088735,0.5955311386674158,0.015550061821724621,0.01540084803039843,0.027740441589573946
2010-06-18,0.34511762126003925,0.5962484913901546,0.015322196163470903,0.015341730182440196,0.027969961003895143
2010-06-21,0.345490466742486,0.5946907295693636,0.016112264335258197,0.015910602753815464,0.02779593659907674
2010-06-22,0.3457514607240886,0.5948918726209974,0.016132687333059337,0.01588482042011428,0.02733915890174045
2010-06-23,0.34566990018706245,0.595154392037176,0.015993280380570223,0.015757618352829014,0.027424809042362223
2010-06-24,0.3458628789933833,0.5951329713122978,0.016000977814052495,0.01578758248193369,0.02721558939833274
2010-06-25,0.3460963788512616,0.5948235099446804,0.015874775610445997,0.01579259645124836,0.027412739142363668
2010-06-28,0.3462881630753226,0.59517356752197,0.015522565538571231,0.015356224598889068,0.02765947926524676
2010-06-29,0.3471414617885724,0.5959876229199339,0.01482792806016698,0.0147539181399619,0.027289069091364592
2010-06-30,0.34730477963109324,0.5959820335199559,0.014656475982113773,0.014634955090251003,0.027421755776585892
2010-07-01,0.3337049100518288,0.6052939944428133,0.01587666557921007,0.01594709730714076,0.0291773326190069
