date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2018-03-08,,,,,,1.0,1.0,1.0
2018-03-09,,,,,,1.0001,1.0001,1.0001
2018-03-12,,,,,,1.0001,1.0001,1.0001
2018-03-13,,,,,,1.0001,1.0001,1.0001
2018-03-14,,,,,,1.0001,1.0001,1.0001
2018-03-15,,,,,,1.0001,1.0001,1.0001
2018-03-16,,,,,,1.0009,1.0009,1.0009
2018-03-19,,,,,,1.0009,1.0009,1.0009
2018-03-20,,,,,,1.0009,1.0009,1.0009
2018-03-21,,,,,,1.0009,1.0009,1.0009
2018-03-22,,,,,,1.0009,1.0009,1.0009
2018-03-23,,,,,,1.0017,1.0017,1.0017
2018-03-26,,,,,,1.0017,1.0017,1.0017
2018-03-27,,,,,,1.0017,1.0017,1.0017
2018-03-28,,,,,,1.0017,1.0017,1.0017
2018-03-29,,,,,,1.0017,1.0017,1.0017
2018-03-30,,,,,,1.0025,1.0025,1.0025
2018-04-02,,,,,,1.0025,1.0025,1.0025
2018-04-03,,,,,,1.0025,1.0025,1.0025
2018-04-04,,,,,,1.0031,1.0031,1.0031
2018-04-09,,,,,,1.0031,1.0031,1.0031
2018-04-10,,,,,,1.0031,1.0031,1.0031
2018-04-11,,,,,,1.0031,1.0031,1.0031
2018-04-12,,,,,,1.0031,1.0031,1.0031
2018-04-13,,,,,,1.0037,1.0037,1.0037
2018-04-16,,,,,,1.0037,1.0037,1.0037
2018-04-17,,,,,,1.0037,1.0037,1.0037
2018-04-18,,,,,,1.0037,1.0037,1.0037
2018-04-19,,,,,,1.0037,1.0037,1.0037
2018-04-20,,,,,,1.0045,1.0045,1.0045
2018-04-23,,,,,,1.0045,1.0045,1.0045
2018-04-24,,,,,,1.0045,1.0045,1.0045
2018-04-25,,,,,,1.0045,1.0045,1.0045
2018-04-26,,,,,,1.0045,1.0045,1.0045
2018-04-27,,,,,,1.0051,1.0051,1.0051
2018-05-02,,,,,,1.0051,1.0051,1.0051
2018-05-03,,,,,,1.0051,1.0051,1.0051
2018-05-04,,,,,,1.0059,1.0059,1.0059
2018-05-07,,,,,,1.0059,1.0059,1.0059
2018-05-08,,,,,,1.0059,1.0059,1.0059
2018-05-09,,,,,,1.0059,1.0059,1.0059
2018-05-10,,,,,,1.0059,1.0059,1.0059
2018-05-11,,,,,,1.0068,1.0068,1.0068
2018-05-14,,,,,,1.0068,1.0068,1.0068
2018-05-15,,,,,,1.0068,1.0068,1.0068
2018-05-16,,,,,,1.0068,1.0068,1.0068
2018-05-17,,,,,,1.0068,1.0068,1.0068
2018-05-18,,,,,,1.0075,1.0075,1.0075
2018-05-21,,,,,,1.0075,1.0075,1.0075
2018-05-22,,,,,,1.0075,1.0075,1.0075
2018-05-23,,,,,,1.0075,1.0075,1.0075
2018-05-24,,,,,,1.0075,1.0075,1.0075
2018-05-25,,,,,,1.0082,1.0082,1.0082
2018-05-28,,,,,,1.0082,1.0082,1.0082
2018-05-29,,,,,,1.0082,1.0082,1.0082
2018-05-30,,,,,,1.0082,1.0082,1.0082
2018-05-31,,,,,,1.0082,1.0082,1.0082
2018-06-01,,,,,,1.0091,1.0091,1.0091
2018-06-04,,,,,,1.0091,1.0091,1.0091
2018-06-05,,,,,,1.0091,1.0091,1.0091
2018-06-06,,,,,,1.0091,1.0091,1.0091
2018-06-07,,,,,,1.009,1.009,1.009
2018-06-08,,,,,,1.0073,1.0073,1.0073
2018-06-11,,,,,,1.0069,1.0069,1.0069
2018-06-12,,,,,,1.0073,1.0073,1.0073
2018-06-13,,,,,,1.0061,1.0061,1.0061
2018-06-14,,,,,,1.0061,1.0061,1.0061
2018-06-15,,,,,,1.0062,1.0062,1.0062
2018-06-19,,,,,,1.0068,1.0068,1.0068
2018-06-20,,,,,,1.0073,1.0073,1.0073
2018-06-21,,,,,,1.0069,1.0069,1.0069
2018-06-22,,,,,,1.0071,1.0071,1.0071
2018-06-25,,,,,,1.0075,1.0075,1.0075
2018-06-26,,,,,,1.0075,1.0075,1.0075
2018-06-27,,,,,,1.0071,1.0071,1.0071
2018-06-28,,,,,,1.0077,1.0077,1.0077
2018-06-29,,,,,,1.0088,1.0088,1.0088
2018-07-02,,,,,,1.0098,1.0098,1.0098
2018-07-03,,,,,,1.0108,1.0108,1.0108
2018-07-04,,,,,,1.0123,1.0123,1.0123
2018-07-05,,,,,,1.0143,1.0143,1.0143
2018-07-06,,,,,,1.015,1.015,1.015
2018-07-09,,,,,,1.0157,1.0157,1.0157
2018-07-10,,,,,,1.0157,1.0157,1.0157
2018-07-11,,,,,,1.016,1.016,1.016
2018-07-12,,,,,,1.0163,1.0163,1.0163
2018-07-13,,,,,,1.0169,1.0169,1.0169
2018-07-16,,,,,,1.0174,1.0174,1.0174
2018-07-17,,,,,,1.0175,1.0175,1.0175
2018-07-18,,,,,,1.0183,1.0183,1.0183
2018-07-19,,,,,,1.019,1.019,1.019
2018-07-20,,,,,,1.0187,1.0187,1.0187
2018-07-23,,,,,,1.02,1.02,1.02
2018-07-24,,,,,,1.0199,1.0199,1.0199
2018-07-25,,,,,,1.0202,1.0202,1.0202
2018-07-26,,,,,,1.0207,1.0207,1.0207
2018-07-27,,,,,,1.0221,1.0221,1.0221
2018-07-30,,,,,,1.0232,1.0232,1.0232
2018-07-31,,,,,,1.0251,1.0251,1.0251
2018-08-01,,,,,,1.0256,1.0256,1.0256
2018-08-02,,,,,,1.0264,1.0264,1.0264
2018-08-03,,,,,,1.0278,1.0278,1.0278
2018-08-06,,,,,,1.0281,1.0281,1.0281
