date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2015-07-10,,,,,,1.0,1.0,1.0
2015-07-13,,,,,,1.0,1.0,1.0
2015-07-14,,,,,,1.0,1.0,1.0
2015-07-15,,,,,,1.0,1.0,1.0
2015-07-16,,,,,,1.0,1.0,1.0
2015-07-17,,,,,,1.0,1.0,1.0
2015-07-20,,,,,,1.0004,1.0004,1.0004
2015-07-21,,,,,,1.0004,1.0004,1.0004
2015-07-22,,,,,,1.0004,1.0004,1.0004
2015-07-23,,,,,,1.0004,1.0004,1.0004
2015-07-24,,,,,,1.011,1.011,1.011
2015-07-27,,,,,,1.011,1.011,1.011
2015-07-28,,,,,,1.011,1.011,1.011
2015-07-29,,,,,,1.011,1.011,1.011
2015-07-30,,,,,,1.011,1.011,1.011
2015-07-31,,,,,,0.987,0.987,0.987
2015-08-03,,,,,,0.987,0.987,0.987
2015-08-04,,,,,,0.987,0.987,0.987
2015-08-05,,,,,,0.987,0.987,0.987
2015-08-06,,,,,,0.987,0.987,0.987
2015-08-07,,,,,,0.995,0.995,0.995
2015-08-10,,,,,,0.995,0.995,0.995
2015-08-11,,,,,,0.995,0.995,0.995
2015-08-12,,,,,,0.995,0.995,0.995
2015-08-13,,,,,,0.995,0.995,0.995
2015-08-14,,,,,,1.008,1.008,1.008
2015-08-17,,,,,,1.008,1.008,1.008
2015-08-18,,,,,,1.008,1.008,1.008
2015-08-19,,,,,,1.008,1.008,1.008
2015-08-20,,,,,,1.008,1.008,1.008
2015-08-21,,,,,,0.948,0.948,0.948
2015-08-24,,,,,,0.948,0.948,0.948
2015-08-25,,,,,,0.948,0.948,0.948
2015-08-26,,,,,,0.948,0.948,0.948
2015-08-27,,,,,,0.948,0.948,0.948
2015-08-28,,,,,,0.913,0.913,0.913
2015-08-31,,,,,,0.913,0.913,0.913
2015-09-01,,,,,,0.913,0.913,0.913
2015-09-02,,,,,,0.873,0.873,0.873
2015-09-07,,,,,,0.873,0.873,0.873
2015-09-08,,,,,,0.873,0.873,0.873
2015-09-09,,,,,,0.873,0.873,0.873
2015-09-10,,,,,,0.873,0.873,0.873
2015-09-11,,,,,,0.903,0.903,0.903
