date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2016-07-27,,,,,,1.0,1.0,1.0
2016-07-28,,,,,,1.0,1.0,1.0
2016-07-29,,,,,,1.0,1.0,1.0
2016-08-01,,,,,,1.0,1.0,1.0
2016-08-02,,,,,,1.0,1.0,1.0
2016-08-03,,,,,,1.0,1.0,1.0
2016-08-04,,,,,,1.0,1.0,1.0
2016-08-05,,,,,,1.001,1.001,1.001
2016-08-08,,,,,,1.005,1.005,1.005
2016-08-09,,,,,,1.006,1.006,1.006
2016-08-10,,,,,,1.005,1.005,1.005
2016-08-11,,,,,,1.005,1.005,1.005
2016-08-12,,,,,,1.01,1.01,1.01
2016-08-15,,,,,,1.014,1.014,1.014
2016-08-16,,,,,,1.019,1.019,1.019
2016-08-17,,,,,,1.015,1.015,1.015
2016-08-18,,,,,,1.021,1.021,1.021
2016-08-19,,,,,,1.022,1.022,1.022
2016-08-22,,,,,,1.024,1.024,1.024
2016-08-23,,,,,,1.019,1.019,1.019
2016-08-24,,,,,,1.014,1.014,1.014
2016-08-25,,,,,,1.013,1.013,1.013
2016-08-26,,,,,,1.018,1.018,1.018
2016-08-29,,,,,,1.023,1.023,1.023
2016-08-30,,,,,,1.031,1.031,1.031
2016-08-31,,,,,,1.029,1.029,1.029
2016-09-01,,,,,,1.028,1.028,1.028
2016-09-02,,,,,,1.033,1.033,1.033
2016-09-05,,,,,,1.051,1.051,1.051
2016-09-06,,,,,,1.061,1.061,1.061
2016-09-07,,,,,,1.056,1.056,1.056
2016-09-08,,,,,,1.062,1.062,1.062
2016-09-09,,,,,,1.059,1.059,1.059
2016-09-12,,,,,,1.039,1.039,1.039
2016-09-13,,,,,,1.036,1.036,1.036
2016-09-14,,,,,,1.038,1.038,1.038
2016-09-19,,,,,,1.042,1.042,1.042
2016-09-20,,,,,,1.045,1.045,1.045
2016-09-21,,,,,,1.052,1.052,1.052
2016-09-22,,,,,,1.049,1.049,1.049
2016-09-23,,,,,,1.046,1.046,1.046
2016-09-26,,,,,,1.026,1.026,1.026
2016-09-27,,,,,,1.036,1.036,1.036
2016-09-28,,,,,,1.036,1.036,1.036
2016-09-29,,,,,,1.038,1.038,1.038
2016-09-30,,,,,,1.025,1.025,1.025
2016-10-10,,,,,,1.026,1.026,1.026
2016-10-11,,,,,,1.046,1.046,1.046
2016-10-12,,,,,,1.045,1.045,1.045
2016-10-13,,,,,,1.04,1.04,1.04
2016-10-14,,,,,,1.04,1.04,1.04
2016-10-17,,,,,,1.045,1.045,1.045
2016-10-18,,,,,,1.049,1.049,1.049
2016-10-19,,,,,,1.056,1.056,1.056
2016-10-20,,,,,,1.062,1.062,1.062
2016-10-21,,,,,,1.064,1.064,1.064
2016-10-24,,,,,,1.071,1.071,1.071
2016-10-25,,,,,,1.072,1.072,1.072
2016-10-26,,,,,,1.064,1.064,1.064
2016-10-27,,,,,,1.054,1.054,1.054
2016-10-28,,,,,,1.054,1.054,1.054
2016-10-31,,,,,,1.033,1.033,1.033
2016-11-01,,,,,,1.041,1.041,1.041
2016-11-02,,,,,,1.036,1.036,1.036
2016-11-03,,,,,,1.032,1.032,1.032
2016-11-04,,,,,,1.029,1.029,1.029
2016-11-07,,,,,,1.04,1.04,1.04
2016-11-08,,,,,,1.043,1.043,1.043
2016-11-09,,,,,,1.04,1.04,1.04
2016-11-10,,,,,,1.046,1.046,1.046
2016-11-11,,,,,,1.036,1.036,1.036
2016-11-14,,,,,,1.028,1.028,1.028
2016-11-15,,,,,,1.026,1.026,1.026
2016-11-16,,,,,,1.031,1.031,1.031
2016-11-17,,,,,,1.036,1.036,1.036
2016-11-18,,,,,,1.043,1.043,1.043
2016-11-21,,,,,,1.046,1.046,1.046
2016-11-22,,,,,,1.05,1.05,1.05
2016-11-23,,,,,,1.048,1.048,1.048
2016-11-24,,,,,,1.058,1.058,1.058
2016-11-25,,,,,,1.061,1.061,1.061
2016-11-28,,,,,,1.064,1.064,1.064
2016-11-29,,,,,,1.059,1.059,1.059
2016-11-30,,,,,,1.061,1.061,1.061
2016-12-01,,,,,,1.061,1.061,1.061
