date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2021-06-10,,,,,,1.0,1.0,1.0
2021-06-11,,,,,,1.0,1.0,1.0
2021-06-15,,,,,,1.0,1.0,1.0
2021-06-16,,,,,,1.0,1.0,1.0
2021-06-17,,,,,,1.0,1.0,1.0
2021-06-18,,,,,,1.0001,1.0001,1.0001
2021-06-21,,,,,,1.0001,1.0001,1.0001
2021-06-22,,,,,,1.0001,1.0001,1.0001
2021-06-23,,,,,,1.0001,1.0001,1.0001
2021-06-24,,,,,,1.0001,1.0001,1.0001
2021-06-25,,,,,,1.0083,1.0083,1.0083
2021-06-28,,,,,,1.0083,1.0083,1.0083
2021-06-29,,,,,,1.0083,1.0083,1.0083
2021-06-30,,,,,,1.0145,1.0145,1.0145
2021-07-01,,,,,,1.0145,1.0145,1.0145
2021-07-02,,,,,,1.0046,1.0046,1.0046
2021-07-05,,,,,,1.0046,1.0046,1.0046
2021-07-06,,,,,,1.0046,1.0046,1.0046
2021-07-07,,,,,,1.0046,1.0046,1.0046
2021-07-08,,,,,,1.0046,1.0046,1.0046
2021-07-09,,,,,,1.0167,1.0167,1.0167
2021-07-12,,,,,,1.0167,1.0167,1.0167
2021-07-13,,,,,,1.0167,1.0167,1.0167
2021-07-14,,,,,,1.0167,1.0167,1.0167
2021-07-15,,,,,,1.0167,1.0167,1.0167
2021-07-16,,,,,,1.0184,1.0184,1.0184
2021-07-19,,,,,,1.0184,1.0184,1.0184
2021-07-20,,,,,,1.0184,1.0184,1.0184
2021-07-21,,,,,,1.0184,1.0184,1.0184
2021-07-22,,,,,,1.0184,1.0184,1.0184
2021-07-23,,,,,,1.0362,1.0362,1.0362
2021-07-26,,,,,,1.0362,1.0362,1.0362
2021-07-27,,,,,,1.0362,1.0362,1.0362
2021-07-28,,,,,,1.0362,1.0362,1.0362
2021-07-29,,,,,,1.0362,1.0362,1.0362
2021-07-30,,,,,,1.0328,1.0328,1.0328
2021-08-02,,,,,,1.0328,1.0328,1.0328
2021-08-03,,,,,,1.0328,1.0328,1.0328
2021-08-04,,,,,,1.0328,1.0328,1.0328
2021-08-05,,,,,,1.0328,1.0328,1.0328
2021-08-06,,,,,,1.0441,1.0441,1.0441
2021-08-09,,,,,,1.0441,1.0441,1.0441
2021-08-10,,,,,,1.0441,1.0441,1.0441
2021-08-11,,,,,,1.0441,1.0441,1.0441
2021-08-12,,,,,,1.0441,1.0441,1.0441
2021-08-13,,,,,,1.0211,1.0211,1.0211
2021-08-16,,,,,,1.0211,1.0211,1.0211
2021-08-17,,,,,,1.0211,1.0211,1.0211
2021-08-18,,,,,,1.0211,1.0211,1.0211
2021-08-19,,,,,,1.0211,1.0211,1.0211
2021-08-20,,,,,,0.986,0.986,0.986
2021-08-23,,,,,,1.0118,1.0118,1.0118
2021-08-24,,,,,,1.0209,1.0209,1.0209
2021-08-25,,,,,,1.026,1.026,1.026
2021-08-26,,,,,,1.0188,1.0188,1.0188
2021-08-27,,,,,,1.02,1.02,1.02
2021-08-30,,,,,,1.0296,1.0296,1.0296
2021-08-31,,,,,,1.0192,1.0192,1.0192
2021-09-01,,,,,,1.0049,1.0049,1.0049
2021-09-02,,,,,,1.0001,1.0001,1.0001
2021-09-03,,,,,,0.9883,0.9883,0.9883
