date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2022-01-21,,,,,,1.0,1.0,1.0
2022-01-24,,,,,,1.0,1.0,1.0
2022-01-25,,,,,,1.0,1.0,1.0
2022-01-26,,,,,,1.0,1.0,1.0
2022-01-27,,,,,,1.0,1.0,1.0
2022-01-28,,,,,,1.0,1.0,1.0
2022-02-07,,,,,,1.0,1.0,1.0
2022-02-08,,,,,,1.0,1.0,1.0
2022-02-09,,,,,,1.0,1.0,1.0
2022-02-10,,,,,,1.0,1.0,1.0
2022-02-11,,,,,,1.0021,1.0021,1.0021
2022-02-14,,,,,,1.0021,1.0021,1.0021
2022-02-15,,,,,,1.0021,1.0021,1.0021
2022-02-16,,,,,,1.0021,1.0021,1.0021
2022-02-17,,,,,,1.0021,1.0021,1.0021
2022-02-18,,,,,,1.0022,1.0022,1.0022
2022-02-21,,,,,,1.0022,1.0022,1.0022
2022-02-22,,,,,,1.0022,1.0022,1.0022
2022-02-23,,,,,,1.0022,1.0022,1.0022
2022-02-24,,,,,,1.0022,1.0022,1.0022
2022-02-25,,,,,,1.0011,1.0011,1.0011
2022-02-28,,,,,,1.0011,1.0011,1.0011
2022-03-01,,,,,,1.0011,1.0011,1.0011
2022-03-02,,,,,,1.0011,1.0011,1.0011
2022-03-03,,,,,,1.0011,1.0011,1.0011
2022-03-04,,,,,,0.9998,0.9998,0.9998
2022-03-07,,,,,,0.9998,0.9998,0.9998
2022-03-08,,,,,,0.9998,0.9998,0.9998
2022-03-09,,,,,,0.9998,0.9998,0.9998
2022-03-10,,,,,,0.9998,0.9998,0.9998
2022-03-11,,,,,,0.9997,0.9997,0.9997
2022-03-14,,,,,,0.9997,0.9997,0.9997
2022-03-15,,,,,,0.9997,0.9997,0.9997
2022-03-16,,,,,,0.9997,0.9997,0.9997
2022-03-17,,,,,,0.9997,0.9997,0.9997
2022-03-18,,,,,,0.9995,0.9995,0.9995
2022-03-21,,,,,,0.9995,0.9995,0.9995
2022-03-22,,,,,,0.9995,0.9995,0.9995
2022-03-23,,,,,,0.9995,0.9995,0.9995
2022-03-24,,,,,,0.9995,0.9995,0.9995
2022-03-25,,,,,,0.9995,0.9995,0.9995
2022-03-28,,,,,,0.9995,0.9995,0.9995
2022-03-29,,,,,,0.9995,0.9995,0.9995
2022-03-30,,,,,,0.9995,0.9995,0.9995
2022-03-31,,,,,,1.0003,1.0003,1.0003
2022-04-01,,,,,,1.0006,1.0006,1.0006
2022-04-06,,,,,,1.0006,1.0006,1.0006
2022-04-07,,,,,,1.0006,1.0006,1.0006
2022-04-08,,,,,,1.001,1.001,1.001
2022-04-11,,,,,,1.001,1.001,1.001
2022-04-12,,,,,,1.001,1.001,1.001
2022-04-13,,,,,,1.001,1.001,1.001
2022-04-14,,,,,,1.001,1.001,1.001
2022-04-15,,,,,,1.0016,1.0016,1.0016
2022-04-18,,,,,,1.0016,1.0016,1.0016
2022-04-19,,,,,,1.0016,1.0016,1.0016
2022-04-20,,,,,,1.0014,1.0014,1.0014
2022-04-21,,,,,,1.0017,1.0017,1.0017
2022-04-22,,,,,,1.0018,1.0018,1.0018
2022-04-25,,,,,,1.0023,1.0023,1.0023
2022-04-26,,,,,,1.0025,1.0025,1.0025
2022-04-27,,,,,,1.0026,1.0026,1.0026
2022-04-28,,,,,,1.0025,1.0025,1.0025
2022-04-29,,,,,,1.0025,1.0025,1.0025
2022-05-05,,,,,,1.003,1.003,1.003
2022-05-06,,,,,,1.0032,1.0032,1.0032
2022-05-09,,,,,,1.0035,1.0035,1.0035
2022-05-10,,,,,,1.0039,1.0039,1.0039
2022-05-11,,,,,,1.004,1.004,1.004
2022-05-12,,,,,,1.0043,1.0043,1.0043
2022-05-13,,,,,,1.0045,1.0045,1.0045
