date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2019-04-15,,,,,,1.0,1.0,1.0
2019-04-16,,,,,,1.0,1.0,1.0
2019-04-17,,,,,,1.0,1.0,1.0
2019-04-18,,,,,,1.0,1.0,1.0
2019-04-19,,,,,,1.0003,1.0003,1.0003
2019-04-22,,,,,,1.0003,1.0003,1.0003
2019-04-23,,,,,,1.0006,1.0006,1.0006
2019-04-24,,,,,,1.0007,1.0007,1.0007
2019-04-25,,,,,,1.0008,1.0008,1.0008
2019-04-26,,,,,,1.0008,1.0008,1.0008
2019-04-29,,,,,,1.001,1.001,1.001
2019-04-30,,,,,,1.0011,1.0011,1.0011
2019-05-06,,,,,,1.0015,1.0015,1.0015
2019-05-07,,,,,,1.0016,1.0016,1.0016
2019-05-08,,,,,,1.0017,1.0017,1.0017
2019-05-09,,,,,,1.0019,1.0019,1.0019
2019-05-10,,,,,,1.0019,1.0019,1.0019
2019-05-13,,,,,,1.0024,1.0024,1.0024
2019-05-14,,,,,,1.0024,1.0024,1.0024
2019-05-15,,,,,,1.0024,1.0024,1.0024
2019-05-16,,,,,,1.0025,1.0025,1.0025
2019-05-17,,,,,,1.0026,1.0026,1.0026
2019-05-20,,,,,,1.0027,1.0027,1.0027
2019-05-21,,,,,,1.002,1.002,1.002
2019-05-22,,,,,,1.0017,1.0017,1.0017
2019-05-23,,,,,,1.0021,1.0021,1.0021
2019-05-24,,,,,,1.0022,1.0022,1.0022
2019-05-27,,,,,,1.0014,1.0014,1.0014
2019-05-28,,,,,,1.0018,1.0018,1.0018
2019-05-29,,,,,,1.0024,1.0024,1.0024
2019-05-30,,,,,,1.0024,1.0024,1.0024
2019-05-31,,,,,,1.0025,1.0025,1.0025
2019-06-03,,,,,,1.003,1.003,1.003
2019-06-04,,,,,,1.0033,1.0033,1.0033
2019-06-05,,,,,,1.0033,1.0033,1.0033
2019-06-06,,,,,,1.0033,1.0033,1.0033
