date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2013-05-03,,,,,,1.0,1.0,1.0
2013-05-06,,,,,,1.0,1.0,1.0
2013-05-07,,,,,,1.0,1.0,1.0
2013-05-08,,,,,,1.0,1.0,1.0
2013-05-09,,,,,,1.0,1.0,1.0
2013-05-10,,,,,,1.0,1.0,1.0
2013-05-13,,,,,,1.0,1.0,1.0
2013-05-14,,,,,,1.0,1.0,1.0
2013-05-15,,,,,,1.0,1.0,1.0
2013-05-16,,,,,,1.0,1.0,1.0
2013-05-17,,,,,,1.0,1.0,1.0
2013-05-20,,,,,,1.0,1.0,1.0
2013-05-21,,,,,,1.0,1.0,1.0
2013-05-22,,,,,,1.0,1.0,1.0
2013-05-23,,,,,,1.0,1.0,1.0
2013-05-24,,,,,,1.006,1.006,1.006
2013-05-27,,,,,,1.006,1.006,1.006
2013-05-28,,,,,,1.006,1.006,1.006
2013-05-29,,,,,,1.006,1.006,1.006
2013-05-30,,,,,,1.006,1.006,1.006
2013-05-31,,,,,,0.996,0.996,0.996
2013-06-03,,,,,,0.996,0.996,0.996
2013-06-04,,,,,,0.996,0.996,0.996
2013-06-05,,,,,,0.996,0.996,0.996
2013-06-06,,,,,,0.996,0.996,0.996
2013-06-07,,,,,,0.991,0.991,0.991
2013-06-13,,,,,,0.991,0.991,0.991
2013-06-14,,,,,,0.997,0.997,0.997
2013-06-17,,,,,,1.003,1.003,1.003
2013-06-18,,,,,,1.005,1.005,1.005
2013-06-19,,,,,,1.007,1.007,1.007
2013-06-20,,,,,,0.998,0.998,0.998
2013-06-21,,,,,,0.999,0.999,0.999
2013-06-24,,,,,,0.987,0.987,0.987
2013-06-25,,,,,,0.999,0.999,0.999
2013-06-26,,,,,,1.01,1.01,1.01
2013-06-27,,,,,,1.011,1.011,1.011
2013-06-28,,,,,,1.016,1.016,1.016
2013-07-01,,,,,,1.028,1.028,1.028
2013-07-02,,,,,,1.04,1.04,1.04
2013-07-03,,,,,,1.043,1.043,1.043
2013-07-04,,,,,,1.042,1.042,1.042
2013-07-05,,,,,,1.037,1.037,1.037
2013-07-08,,,,,,1.028,1.028,1.028
2013-07-09,,,,,,1.03,1.03,1.03
2013-07-10,,,,,,1.04,1.04,1.04
2013-07-11,,,,,,1.052,1.052,1.052
2013-07-12,,,,,,1.053,1.053,1.053
2013-07-15,,,,,,1.069,1.069,1.069
2013-07-16,,,,,,1.069,1.069,1.069
2013-07-17,,,,,,1.052,1.052,1.052
2013-07-18,,,,,,1.049,1.049,1.049
2013-07-19,,,,,,1.039,1.039,1.039
2013-07-22,,,,,,1.044,1.044,1.044
2013-07-23,,,,,,1.063,1.063,1.063
2013-07-24,,,,,,1.071,1.071,1.071
2013-07-25,,,,,,1.057,1.057,1.057
2013-07-26,,,,,,1.056,1.056,1.056
2013-07-29,,,,,,1.05,1.05,1.05
2013-07-30,,,,,,1.039,1.039,1.039
2013-07-31,,,,,,1.039,1.039,1.039
2013-08-01,,,,,,1.061,1.061,1.061
2013-08-02,,,,,,1.065,1.065,1.065
2013-08-05,,,,,,1.083,1.083,1.083
2013-08-06,,,,,,1.099,1.099,1.099
2013-08-07,,,,,,1.098,1.098,1.098
2013-08-08,,,,,,1.092,1.092,1.092
2013-08-09,,,,,,1.095,1.095,1.095
2013-08-12,,,,,,1.092,1.092,1.092
2013-08-13,,,,,,1.087,1.087,1.087
2013-08-14,,,,,,1.088,1.088,1.088
2013-08-15,,,,,,1.085,1.085,1.085
2013-08-16,,,,,,1.058,1.058,1.058
2013-08-19,,,,,,1.088,1.088,1.088
2013-08-20,,,,,,1.089,1.089,1.089
2013-08-21,,,,,,1.088,1.088,1.088
2013-08-22,,,,,,1.102,1.102,1.102
2013-08-23,,,,,,1.109,1.109,1.109
2013-08-26,,,,,,1.123,1.123,1.123
2013-08-27,,,,,,1.126,1.126,1.126
2013-08-28,,,,,,1.125,1.125,1.125
2013-08-29,,,,,,1.119,1.119,1.119
2013-08-30,,,,,,1.113,1.113,1.113
2013-09-02,,,,,,1.113,1.113,1.113
2013-09-03,,,,,,1.132,1.132,1.132
2013-09-04,,,,,,1.14,1.14,1.14
2013-09-05,,,,,,1.149,1.149,1.149
2013-09-06,,,,,,1.162,1.162,1.162
2013-09-09,,,,,,1.152,1.152,1.152
2013-09-10,,,,,,1.149,1.149,1.149
2013-09-11,,,,,,1.143,1.143,1.143
2013-09-12,,,,,,1.139,1.139,1.139
2013-09-13,,,,,,1.155,1.155,1.155
2013-09-16,,,,,,1.166,1.166,1.166
2013-09-17,,,,,,1.16,1.16,1.16
2013-09-18,,,,,,1.162,1.162,1.162
2013-09-23,,,,,,1.178,1.178,1.178
2013-09-24,,,,,,1.198,1.198,1.198
2013-09-25,,,,,,1.188,1.188,1.188
2013-09-26,,,,,,1.162,1.162,1.162
2013-09-27,,,,,,1.161,1.161,1.161
2013-09-30,,,,,,1.173,1.173,1.173
2013-10-08,,,,,,1.181,1.181,1.181
2013-10-09,,,,,,1.196,1.196,1.196
2013-10-10,,,,,,1.194,1.194,1.194
2013-10-11,,,,,,1.215,1.215,1.215
2013-10-14,,,,,,1.22,1.22,1.22
2013-10-15,,,,,,1.221,1.221,1.221
2013-10-16,,,,,,1.2,1.2,1.2
2013-10-17,,,,,,1.191,1.191,1.191
2013-10-18,,,,,,1.199,1.199,1.199
2013-10-21,,,,,,1.237,1.237,1.237
2013-10-22,,,,,,1.216,1.216,1.216
2013-10-23,,,,,,1.196,1.196,1.196
2013-10-24,,,,,,1.193,1.193,1.193
2013-10-25,,,,,,1.165,1.165,1.165
2013-10-28,,,,,,1.159,1.159,1.159
2013-10-29,,,,,,1.145,1.145,1.145
2013-10-30,,,,,,1.162,1.162,1.162
2013-10-31,,,,,,1.125,1.125,1.125
2013-11-01,,,,,,1.122,1.122,1.122
2013-11-04,,,,,,1.122,1.122,1.122
2013-11-05,,,,,,1.132,1.132,1.132
2013-11-06,,,,,,1.126,1.126,1.126
2013-11-07,,,,,,1.105,1.105,1.105
2013-11-08,,,,,,1.08,1.08,1.08
2013-11-11,,,,,,1.096,1.096,1.096
2013-11-12,,,,,,1.101,1.101,1.101
2013-11-13,,,,,,1.083,1.083,1.083
2013-11-14,,,,,,1.1,1.1,1.1
2013-11-15,,,,,,1.123,1.123,1.123
2013-11-18,,,,,,1.145,1.145,1.145
2013-11-19,,,,,,1.136,1.136,1.136
2013-11-20,,,,,,1.138,1.138,1.138
2013-11-21,,,,,,1.125,1.125,1.125
2013-11-22,,,,,,1.127,1.127,1.127
2013-11-25,,,,,,1.127,1.127,1.127
2013-11-26,,,,,,1.13,1.13,1.13
2013-11-27,,,,,,1.139,1.139,1.139
2013-11-28,,,,,,1.159,1.159,1.159
2013-11-29,,,,,,1.164,1.164,1.164
2013-12-02,,,,,,1.106,1.106,1.106
2013-12-03,,,,,,1.116,1.116,1.116
2013-12-04,,,,,,1.129,1.129,1.129
2013-12-05,,,,,,1.109,1.109,1.109
2013-12-06,,,,,,1.112,1.112,1.112
2013-12-09,,,,,,1.118,1.118,1.118
2013-12-10,,,,,,1.126,1.126,1.126
2013-12-11,,,,,,1.138,1.138,1.138
2013-12-12,,,,,,1.143,1.143,1.143
2013-12-13,,,,,,1.151,1.151,1.151
2013-12-16,,,,,,1.133,1.133,1.133
2013-12-17,,,,,,1.125,1.125,1.125
2013-12-18,,,,,,1.123,1.123,1.123
2013-12-19,,,,,,1.11,1.11,1.11
2013-12-20,,,,,,1.096,1.096,1.096
2013-12-23,,,,,,1.105,1.105,1.105
2013-12-24,,,,,,1.12,1.12,1.12
2013-12-25,,,,,,1.133,1.133,1.133
2013-12-26,,,,,,1.119,1.119,1.119
2013-12-27,,,,,,1.131,1.131,1.131
2013-12-30,,,,,,1.132,1.132,1.132
2013-12-31,,,,,,1.139,1.139,1.139
2014-01-02,,,,,,1.147,1.147,1.147
2014-01-03,,,,,,1.148,1.148,1.148
2014-01-06,,,,,,1.125,1.125,1.125
2014-01-07,,,,,,1.14,1.14,1.14
2014-01-08,,,,,,1.147,1.147,1.147
2014-01-09,,,,,,1.125,1.125,1.125
2014-01-10,,,,,,1.127,1.127,1.127
2014-01-13,,,,,,1.123,1.123,1.123
2014-01-14,,,,,,1.144,1.144,1.144
2014-01-15,,,,,,1.142,1.142,1.142
2014-01-16,,,,,,1.13,1.13,1.13
2014-01-17,,,,,,1.113,1.113,1.113
2014-01-20,,,,,,1.107,1.107,1.107
2014-01-21,,,,,,1.117,1.117,1.117
2014-01-22,,,,,,1.145,1.145,1.145
2014-01-23,,,,,,1.164,1.164,1.164
2014-01-24,,,,,,1.173,1.173,1.173
2014-01-27,,,,,,1.158,1.158,1.158
2014-01-28,,,,,,1.15,1.15,1.15
2014-01-29,,,,,,1.146,1.146,1.146
2014-01-30,,,,,,1.133,1.133,1.133
2014-02-07,,,,,,1.146,1.146,1.146
2014-02-10,,,,,,1.178,1.178,1.178
2014-02-11,,,,,,1.175,1.175,1.175
2014-02-12,,,,,,1.188,1.188,1.188
2014-02-13,,,,,,1.173,1.173,1.173
2014-02-14,,,,,,1.195,1.195,1.195
2014-02-17,,,,,,1.224,1.224,1.224
2014-02-18,,,,,,1.222,1.222,1.222
2014-02-19,,,,,,1.225,1.225,1.225
2014-02-20,,,,,,1.208,1.208,1.208
2014-02-21,,,,,,1.205,1.205,1.205
2014-02-24,,,,,,1.217,1.217,1.217
2014-02-25,,,,,,1.177,1.177,1.177
2014-02-26,,,,,,1.175,1.175,1.175
2014-02-27,,,,,,1.164,1.164,1.164
2014-02-28,,,,,,1.171,1.171,1.171
2014-03-03,,,,,,1.2,1.2,1.2
2014-03-04,,,,,,1.19,1.19,1.19
2014-03-05,,,,,,1.188,1.188,1.188
2014-03-06,,,,,,1.186,1.186,1.186
2014-03-07,,,,,,1.184,1.184,1.184
2014-03-10,,,,,,1.147,1.147,1.147
2014-03-11,,,,,,1.134,1.134,1.134
2014-03-12,,,,,,1.135,1.135,1.135
2014-03-13,,,,,,1.149,1.149,1.149
2014-03-14,,,,,,1.144,1.144,1.144
2014-03-17,,,,,,1.171,1.171,1.171
2014-03-18,,,,,,1.185,1.185,1.185
2014-03-19,,,,,,1.185,1.185,1.185
2014-03-20,,,,,,1.151,1.151,1.151
2014-03-21,,,,,,1.167,1.167,1.167
2014-03-24,,,,,,1.171,1.171,1.171
2014-03-25,,,,,,1.173,1.173,1.173
2014-03-26,,,,,,1.182,1.182,1.182
2014-03-27,,,,,,1.174,1.174,1.174
2014-03-28,,,,,,1.15,1.15,1.15
2014-03-31,,,,,,1.149,1.149,1.149
2014-04-01,,,,,,1.168,1.168,1.168
2014-04-02,,,,,,1.159,1.159,1.159
2014-04-03,,,,,,1.162,1.162,1.162
2014-04-04,,,,,,1.177,1.177,1.177
2014-04-08,,,,,,1.183,1.183,1.183
2014-04-09,,,,,,1.197,1.197,1.197
2014-04-10,,,,,,1.205,1.205,1.205
2014-04-11,,,,,,1.203,1.203,1.203
2014-04-14,,,,,,1.209,1.209,1.209
2014-04-15,,,,,,1.213,1.213,1.213
2014-04-16,,,,,,1.203,1.203,1.203
2014-04-17,,,,,,1.205,1.205,1.205
2014-04-18,,,,,,1.218,1.218,1.218
2014-04-21,,,,,,1.215,1.215,1.215
2014-04-22,,,,,,1.204,1.204,1.204
2014-04-23,,,,,,1.197,1.197,1.197
2014-04-24,,,,,,1.183,1.183,1.183
2014-04-25,,,,,,1.158,1.158,1.158
2014-04-28,,,,,,1.121,1.121,1.121
2014-04-29,,,,,,1.137,1.137,1.137
2014-04-30,,,,,,1.145,1.145,1.145
2014-05-05,,,,,,1.164,1.164,1.164
2014-05-06,,,,,,1.167,1.167,1.167
