date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2020-08-19,,,,,,1.0,1.0,1.0
2020-08-20,,,,,,1.0001,1.0001,1.0001
2020-08-21,,,,,,1.0,1.0,1.0
2020-08-24,,,,,,1.0003,1.0003,1.0003
2020-08-25,,,,,,1.0003,1.0003,1.0003
2020-08-26,,,,,,1.0003,1.0003,1.0003
2020-08-27,,,,,,1.0004,1.0004,1.0004
2020-08-28,,,,,,1.0004,1.0004,1.0004
2020-08-31,,,,,,1.0006,1.0006,1.0006
2020-09-01,,,,,,1.0008,1.0008,1.0008
2020-09-02,,,,,,1.0008,1.0008,1.0008
2020-09-03,,,,,,1.0009,1.0009,1.0009
2020-09-04,,,,,,1.0009,1.0009,1.0009
2020-09-07,,,,,,1.001,1.001,1.001
2020-09-08,,,,,,1.001,1.001,1.001
2020-09-09,,,,,,1.0011,1.0011,1.0011
2020-09-10,,,,,,1.0012,1.0012,1.0012
2020-09-11,,,,,,1.0013,1.0013,1.0013
2020-09-14,,,,,,1.0016,1.0016,1.0016
2020-09-15,,,,,,1.0018,1.0018,1.0018
2020-09-16,,,,,,1.0021,1.0021,1.0021
2020-09-17,,,,,,1.002,1.002,1.002
2020-09-18,,,,,,1.0022,1.0022,1.0022
2020-09-21,,,,,,1.0021,1.0021,1.0021
2020-09-22,,,,,,1.0021,1.0021,1.0021
2020-09-23,,,,,,1.0022,1.0022,1.0022
2020-09-24,,,,,,1.0022,1.0022,1.0022
2020-09-25,,,,,,1.0022,1.0022,1.0022
2020-09-28,,,,,,1.0022,1.0022,1.0022
2020-09-29,,,,,,1.0023,1.0023,1.0023
2020-09-30,,,,,,1.0028,1.0028,1.0028
2020-10-09,,,,,,1.0034,1.0034,1.0034
2020-10-12,,,,,,1.0035,1.0035,1.0035
2020-10-13,,,,,,1.0036,1.0036,1.0036
2020-10-14,,,,,,1.0036,1.0036,1.0036
2020-10-15,,,,,,1.0037,1.0037,1.0037
2020-10-16,,,,,,1.0038,1.0038,1.0038
2020-10-19,,,,,,1.0039,1.0039,1.0039
2020-10-20,,,,,,1.0039,1.0039,1.0039
2020-10-21,,,,,,1.0041,1.0041,1.0041
2020-10-22,,,,,,1.0042,1.0042,1.0042
2020-10-23,,,,,,1.001,1.0042,1.0041999968
2020-10-26,,,,,,1.0012,1.0044,1.0044006361600002
2020-10-27,,,,,,1.0012,1.0044,1.0044006361600002
2020-10-28,,,,,,1.0012,1.0044,1.0044006361600002
2020-10-29,,,,,,1.0012,1.0044,1.0044006361600002
2020-10-30,,,,,,1.0012,1.0044,1.0044006361600002
2020-11-02,,,,,,1.0016,1.0048,1.00480191488
2020-11-03,,,,,,1.0017,1.0049,1.00490223456
2020-11-04,,,,,,1.0018,1.005,1.00500255424
2020-11-05,,,,,,1.0019,1.0051,1.00510287392
2020-11-06,,,,,,1.0019,1.0051,1.00510287392
2020-11-09,,,,,,1.0021,1.0053,1.00530351328
