date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2018-04-16,,,,,,1.0,1.0,1.0
2018-04-17,,,,,,1.0,1.0,1.0
2018-04-18,,,,,,1.0,1.0,1.0
2018-04-19,,,,,,1.0,1.0,1.0
2018-04-20,,,,,,1.0004,1.0004,1.0004
2018-04-23,,,,,,1.0004,1.0004,1.0004
2018-04-24,,,,,,1.0004,1.0004,1.0004
2018-04-25,,,,,,1.0004,1.0004,1.0004
2018-04-26,,,,,,1.0004,1.0004,1.0004
2018-04-27,,,,,,1.0009,1.0009,1.0009
2018-05-02,,,,,,1.0009,1.0009,1.0009
2018-05-03,,,,,,1.0009,1.0009,1.0009
2018-05-04,,,,,,1.0016,1.0016,1.0016
2018-05-07,,,,,,1.0016,1.0016,1.0016
2018-05-08,,,,,,1.0016,1.0016,1.0016
2018-05-09,,,,,,1.0016,1.0016,1.0016
2018-05-10,,,,,,1.0016,1.0016,1.0016
2018-05-11,,,,,,1.0008,1.0008,1.0008
2018-05-14,,,,,,1.0008,1.0008,1.0008
2018-05-15,,,,,,1.0008,1.0008,1.0008
2018-05-16,,,,,,1.0008,1.0008,1.0008
2018-05-17,,,,,,1.0008,1.0008,1.0008
2018-05-18,,,,,,1.0005,1.0005,1.0005
2018-05-21,,,,,,1.0005,1.0005,1.0005
2018-05-22,,,,,,1.0005,1.0005,1.0005
2018-05-23,,,,,,1.0005,1.0005,1.0005
2018-05-24,,,,,,1.0005,1.0005,1.0005
2018-05-25,,,,,,1.0012,1.0012,1.0012
2018-05-28,,,,,,1.0012,1.0012,1.0012
2018-05-29,,,,,,1.0012,1.0012,1.0012
2018-05-30,,,,,,1.0012,1.0012,1.0012
2018-05-31,,,,,,1.0012,1.0012,1.0012
2018-06-01,,,,,,1.0028,1.0028,1.0028
2018-06-04,,,,,,1.0028,1.0028,1.0028
2018-06-05,,,,,,1.0028,1.0028,1.0028
2018-06-06,,,,,,1.0028,1.0028,1.0028
2018-06-07,,,,,,1.0028,1.0028,1.0028
2018-06-08,,,,,,1.0028,1.0028,1.0028
2018-06-11,,,,,,1.0028,1.0028,1.0028
2018-06-12,,,,,,1.0028,1.0028,1.0028
2018-06-13,,,,,,1.0028,1.0028,1.0028
2018-06-14,,,,,,1.0028,1.0028,1.0028
2018-06-15,,,,,,1.002,1.002,1.002
2018-06-19,,,,,,1.002,1.002,1.002
2018-06-20,,,,,,1.002,1.002,1.002
2018-06-21,,,,,,1.002,1.002,1.002
2018-06-22,,,,,,1.0035,1.0035,1.0035
2018-06-25,,,,,,1.0035,1.0035,1.0035
2018-06-26,,,,,,1.0035,1.0035,1.0035
2018-06-27,,,,,,1.0035,1.0035,1.0035
2018-06-28,,,,,,1.0035,1.0035,1.0035
2018-06-29,,,,,,1.0055,1.0055,1.0055
2018-07-02,,,,,,1.0056,1.0056,1.0056
2018-07-03,,,,,,1.0056,1.0056,1.0056
2018-07-04,,,,,,1.0056,1.0056,1.0056
2018-07-05,,,,,,1.0056,1.0056,1.0056
2018-07-06,,,,,,1.0117,1.0117,1.0117
2018-07-09,,,,,,1.0117,1.0117,1.0117
2018-07-10,,,,,,1.0117,1.0117,1.0117
2018-07-11,,,,,,1.0117,1.0117,1.0117
2018-07-12,,,,,,1.0117,1.0117,1.0117
2018-07-13,,,,,,1.0126,1.0126,1.0126
2018-07-16,,,,,,1.0129,1.0129,1.0129
2018-07-17,,,,,,1.0128,1.0128,1.0128
2018-07-18,,,,,,1.0136,1.0136,1.0136
2018-07-19,,,,,,1.0142,1.0142,1.0142
2018-07-20,,,,,,1.0151,1.0151,1.0151
2018-07-23,,,,,,1.0164,1.0164,1.0164
2018-07-24,,,,,,1.0178,1.0178,1.0178
2018-07-25,,,,,,1.0188,1.0188,1.0188
2018-07-26,,,,,,1.0196,1.0196,1.0196
2018-07-27,,,,,,1.0208,1.0208,1.0208
2018-07-30,,,,,,1.0225,1.0225,1.0225
2018-07-31,,,,,,1.0242,1.0242,1.0242
2018-08-01,,,,,,1.0249,1.0249,1.0249
2018-08-02,,,,,,1.0267,1.0267,1.0267
2018-08-03,,,,,,1.028,1.028,1.028
2018-08-06,,,,,,1.0289,1.0289,1.0289
2018-08-07,,,,,,1.0308,1.0308,1.0308
2018-08-08,,,,,,1.0312,1.0312,1.0312
2018-08-09,,,,,,1.03,1.03,1.03
2018-08-10,,,,,,1.0276,1.0276,1.0276
2018-08-13,,,,,,1.0265,1.0265,1.0265
2018-08-14,,,,,,1.026,1.026,1.026
2018-08-15,,,,,,1.0266,1.0266,1.0266
2018-08-16,,,,,,1.0258,1.0258,1.0258
