date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2021-10-15,,,,,,1.0,1.0,1.0
2021-10-18,,,,,,1.0,1.0,1.0
2021-10-19,,,,,,1.0,1.0,1.0
2021-10-20,,,,,,1.0,1.0,1.0
2021-10-21,,,,,,1.0,1.0,1.0
2021-10-22,,,,,,1.0002,1.0002,1.0002
2021-10-25,,,,,,1.0002,1.0002,1.0002
2021-10-26,,,,,,1.0002,1.0002,1.0002
2021-10-27,,,,,,1.0002,1.0002,1.0002
2021-10-28,,,,,,1.0002,1.0002,1.0002
2021-10-29,,,,,,1.0007,1.0007,1.0007
2021-11-01,,,,,,1.0007,1.0007,1.0007
2021-11-02,,,,,,1.0007,1.0007,1.0007
2021-11-03,,,,,,1.0007,1.0007,1.0007
2021-11-04,,,,,,1.0007,1.0007,1.0007
2021-11-05,,,,,,1.0023,1.0023,1.0023
2021-11-08,,,,,,1.0023,1.0023,1.0023
2021-11-09,,,,,,1.0023,1.0023,1.0023
2021-11-10,,,,,,1.0023,1.0023,1.0023
2021-11-11,,,,,,1.0023,1.0023,1.0023
2021-11-12,,,,,,1.0022,1.0022,1.0022
2021-11-15,,,,,,1.0022,1.0022,1.0022
2021-11-16,,,,,,1.0022,1.0022,1.0022
2021-11-17,,,,,,1.0022,1.0022,1.0022
2021-11-18,,,,,,1.0022,1.0022,1.0022
2021-11-19,,,,,,1.0034,1.0034,1.0034
2021-11-22,,,,,,1.0034,1.0034,1.0034
2021-11-23,,,,,,1.0034,1.0034,1.0034
2021-11-24,,,,,,1.0034,1.0034,1.0034
2021-11-25,,,,,,1.0034,1.0034,1.0034
2021-11-26,,,,,,1.0048,1.0048,1.0048
2021-11-29,,,,,,1.0048,1.0048,1.0048
2021-11-30,,,,,,1.0048,1.0048,1.0048
2021-12-01,,,,,,1.0048,1.0048,1.0048
2021-12-02,,,,,,1.0048,1.0048,1.0048
2021-12-03,,,,,,1.0045,1.0045,1.0045
2021-12-06,,,,,,1.0045,1.0045,1.0045
2021-12-07,,,,,,1.0045,1.0045,1.0045
2021-12-08,,,,,,1.0045,1.0045,1.0045
2021-12-09,,,,,,1.0045,1.0045,1.0045
2021-12-10,,,,,,1.0057,1.0057,1.0057
2021-12-13,,,,,,1.0057,1.0057,1.0057
2021-12-14,,,,,,1.0057,1.0057,1.0057
2021-12-15,,,,,,1.0057,1.0057,1.0057
2021-12-16,,,,,,1.0057,1.0057,1.0057
2021-12-17,,,,,,1.0069,1.0069,1.0069
2021-12-20,,,,,,1.0069,1.0069,1.0069
2021-12-21,,,,,,1.0069,1.0069,1.0069
2021-12-22,,,,,,1.0069,1.0069,1.0069
2021-12-23,,,,,,1.0069,1.0069,1.0069
2021-12-24,,,,,,1.0072,1.0072,1.0072
2021-12-27,,,,,,1.0072,1.0072,1.0072
2021-12-28,,,,,,1.0072,1.0072,1.0072
2021-12-29,,,,,,1.0072,1.0072,1.0072
2021-12-30,,,,,,1.0072,1.0072,1.0072
2021-12-31,,,,,,1.0096,1.0096,1.0096
2022-01-04,,,,,,1.0096,1.0096,1.0096
2022-01-05,,,,,,1.0096,1.0096,1.0096
2022-01-06,,,,,,1.0096,1.0096,1.0096
2022-01-07,,,,,,1.0102,1.0102,1.0102
2022-01-10,,,,,,1.0102,1.0102,1.0102
2022-01-11,,,,,,1.0102,1.0102,1.0102
2022-01-12,,,,,,1.0114,1.0114,1.0114
2022-01-13,,,,,,1.0113,1.0113,1.0113
2022-01-14,,,,,,1.0113,1.0113,1.0113
2022-01-17,,,,,,1.0119,1.0119,1.0119
2022-01-18,,,,,,1.0132,1.0132,1.0132
2022-01-19,,,,,,1.0138,1.0138,1.0138
2022-01-20,,,,,,1.014,1.014,1.014
2022-01-21,,,,,,1.0147,1.0147,1.0147
2022-01-24,,,,,,1.0157,1.0157,1.0157
2022-01-25,,,,,,1.0154,1.0154,1.0154
2022-01-26,,,,,,1.0149,1.0149,1.0149
2022-01-27,,,,,,1.0146,1.0146,1.0146
2022-01-28,,,,,,1.0151,1.0151,1.0151
2022-02-07,,,,,,1.0159,1.0159,1.0159
2022-02-08,,,,,,1.0164,1.0164,1.0164
2022-02-09,,,,,,1.0165,1.0165,1.0165
2022-02-10,,,,,,1.0169,1.0169,1.0169
2022-02-11,,,,,,1.0158,1.0158,1.0158
2022-02-14,,,,,,1.0158,1.0158,1.0158
2022-02-15,,,,,,1.0161,1.0161,1.0161
2022-02-16,,,,,,1.0162,1.0162,1.0162
2022-02-17,,,,,,1.0164,1.0164,1.0164
2022-02-18,,,,,,1.0162,1.0162,1.0162
2022-02-21,,,,,,1.0159,1.0159,1.0159
2022-02-22,,,,,,1.0149,1.0149,1.0149
2022-02-23,,,,,,1.015,1.015,1.015
2022-02-24,,,,,,1.0152,1.0152,1.0152
2022-02-25,,,,,,1.0154,1.0154,1.0154
2022-02-28,,,,,,1.0157,1.0157,1.0157
2022-03-01,,,,,,1.0154,1.0154,1.0154
2022-03-02,,,,,,1.0148,1.0148,1.0148
2022-03-03,,,,,,1.014,1.014,1.014
2022-03-04,,,,,,1.0141,1.0141,1.0141
2022-03-07,,,,,,1.0144,1.0144,1.0144
2022-03-08,,,,,,1.0147,1.0147,1.0147
2022-03-09,,,,,,1.0143,1.0143,1.0143
2022-03-10,,,,,,1.0141,1.0141,1.0141
2022-03-11,,,,,,1.0145,1.0145,1.0145
2022-03-14,,,,,,1.0155,1.0155,1.0155
2022-03-15,,,,,,1.0147,1.0147,1.0147
2022-03-16,,,,,,1.0146,1.0146,1.0146
2022-03-17,,,,,,1.0145,1.0145,1.0145
2022-03-18,,,,,,1.015,1.015,1.015
2022-03-21,,,,,,1.01,1.015,1.015000005
2022-03-22,,,,,,1.0097,1.0147,1.01469851985
2022-03-23,,,,,,1.0098,1.0148,1.0147990149000001
2022-03-24,,,,,,1.0099,1.0149,1.01489950995
2022-03-25,,,,,,1.01,1.015,1.015000005
2022-03-28,,,,,,1.0102,1.0152,1.0152009951
2022-03-29,,,,,,1.0102,1.0152,1.0152009951
2022-03-30,,,,,,1.0107,1.0157,1.01570347035
2022-03-31,,,,,,1.0112,1.0162,1.0162059456
2022-04-01,,,,,,1.0118,1.0168,1.0168089159000002
2022-04-06,,,,,,1.0125,1.0175,1.01751238125
2022-04-07,,,,,,1.0128,1.0178,1.0178138664
2022-04-08,,,,,,1.0127,1.0177,1.01771337135
2022-04-11,,,,,,1.0127,1.0177,1.01771337135
2022-04-12,,,,,,1.0126,1.0176,1.0176128763
2022-04-13,,,,,,1.013,1.018,1.0180148565
2022-04-14,,,,,,1.0136,1.0186,1.0186178268000001
2022-04-15,,,,,,1.0141,1.0191,1.0191203020500001
2022-04-18,,,,,,1.0139,1.0189,1.0189193119500002
2022-04-19,,,,,,1.0142,1.0192,1.0192207971
2022-04-20,,,,,,1.0142,1.0192,1.0192207971
2022-04-21,,,,,,1.0144,1.0194,1.0194217872
2022-04-22,,,,,,1.0144,1.0194,1.0194217872
2022-04-25,,,,,,1.0149,1.0199,1.01992426245
