date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2015-08-07,,,,,,1.0,1.0,1.0
2015-08-10,,,,,,1.0,1.0,1.0
2015-08-11,,,,,,1.0,1.0,1.0
2015-08-12,,,,,,1.0,1.0,1.0
2015-08-13,,,,,,1.0,1.0,1.0
2015-08-14,,,,,,1.0,1.0,1.0
2015-08-17,,,,,,1.0,1.0,1.0
2015-08-18,,,,,,1.0,1.0,1.0
2015-08-19,,,,,,1.0,1.0,1.0
2015-08-20,,,,,,1.0,1.0,1.0
2015-08-21,,,,,,0.982,0.982,0.982
2015-08-24,,,,,,0.982,0.982,0.982
2015-08-25,,,,,,0.982,0.982,0.982
2015-08-26,,,,,,0.982,0.982,0.982
2015-08-27,,,,,,0.982,0.982,0.982
2015-08-28,,,,,,0.974,0.974,0.974
2015-08-31,,,,,,0.974,0.974,0.974
2015-09-01,,,,,,0.974,0.974,0.974
2015-09-02,,,,,,0.956,0.956,0.956
2015-09-07,,,,,,0.956,0.956,0.956
2015-09-08,,,,,,0.956,0.956,0.956
2015-09-09,,,,,,0.956,0.956,0.956
2015-09-10,,,,,,0.956,0.956,0.956
2015-09-11,,,,,,0.969,0.969,0.969
2015-09-14,,,,,,0.969,0.969,0.969
2015-09-15,,,,,,0.969,0.969,0.969
2015-09-16,,,,,,0.969,0.969,0.969
2015-09-17,,,,,,0.969,0.969,0.969
2015-09-18,,,,,,0.956,0.956,0.956
2015-09-21,,,,,,0.956,0.956,0.956
2015-09-22,,,,,,0.956,0.956,0.956
2015-09-23,,,,,,0.956,0.956,0.956
2015-09-24,,,,,,0.956,0.956,0.956
2015-09-25,,,,,,0.966,0.966,0.966
2015-09-28,,,,,,0.966,0.966,0.966
2015-09-29,,,,,,0.966,0.966,0.966
2015-09-30,,,,,,0.971,0.971,0.971
2015-10-08,,,,,,0.983,0.983,0.983
2015-10-09,,,,,,0.989,0.989,0.989
2015-10-12,,,,,,0.989,0.989,0.989
2015-10-13,,,,,,0.989,0.989,0.989
2015-10-14,,,,,,0.989,0.989,0.989
2015-10-15,,,,,,0.989,0.989,0.989
