date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2020-04-01,,,,,,1.0,1.0,1.0
2020-04-02,,,,,,1.0,1.0,1.0
2020-04-03,,,,,,1.0001,1.0001,1.0001
2020-04-07,,,,,,1.0001,1.0001,1.0001
2020-04-08,,,,,,1.0001,1.0001,1.0001
2020-04-09,,,,,,1.0001,1.0001,1.0001
2020-04-10,,,,,,1.0003,1.0003,1.0003
2020-04-13,,,,,,1.0003,1.0003,1.0003
2020-04-14,,,,,,1.0003,1.0003,1.0003
2020-04-15,,,,,,1.0003,1.0003,1.0003
2020-04-16,,,,,,1.0003,1.0003,1.0003
2020-04-17,,,,,,1.0006,1.0006,1.0006
2020-04-20,,,,,,1.0006,1.0006,1.0006
2020-04-21,,,,,,1.0006,1.0006,1.0006
2020-04-22,,,,,,1.0006,1.0006,1.0006
2020-04-23,,,,,,1.0006,1.0006,1.0006
2020-04-24,,,,,,1.0009,1.0009,1.0009
2020-04-27,,,,,,1.0011,1.0011,1.0011
2020-04-28,,,,,,1.0018,1.0018,1.0018
2020-04-29,,,,,,1.0027,1.0027,1.0027
2020-04-30,,,,,,1.0022,1.0022,1.0022
2020-05-06,,,,,,1.0015,1.0015,1.0015
2020-05-07,,,,,,1.0023,1.0023,1.0023
2020-05-08,,,,,,1.0022,1.0022,1.0022
2020-05-11,,,,,,1.0018,1.0018,1.0018
2020-05-12,,,,,,1.002,1.002,1.002
2020-05-13,,,,,,1.0017,1.0017,1.0017
2020-05-14,,,,,,1.0019,1.0019,1.0019
2020-05-15,,,,,,1.002,1.002,1.002
2020-05-18,,,,,,1.0023,1.0023,1.0023
2020-05-19,,,,,,1.0022,1.0022,1.0022
2020-05-20,,,,,,1.0023,1.0023,1.0023
2020-05-21,,,,,,1.0024,1.0024,1.0024
2020-05-22,,,,,,1.0033,1.0033,1.0033
2020-05-25,,,,,,1.0033,1.0033,1.0033
2020-05-26,,,,,,1.0026,1.0026,1.0026
2020-05-27,,,,,,1.0022,1.0022,1.0022
2020-05-28,,,,,,1.0021,1.0021,1.0021
2020-05-29,,,,,,1.0019,1.0019,1.0019
2020-06-01,,,,,,1.002,1.002,1.002
2020-06-02,,,,,,1.001,1.001,1.001
2020-06-03,,,,,,0.9992,0.9992,0.9992
2020-06-04,,,,,,0.9991,0.9991,0.9991
2020-06-05,,,,,,0.9981,0.9981,0.9981
2020-06-08,,,,,,0.9973,0.9973,0.9973
2020-06-09,,,,,,0.9976,0.9976,0.9976
2020-06-10,,,,,,0.997,0.997,0.997
2020-06-11,,,,,,0.9972,0.9972,0.9972
2020-06-12,,,,,,0.9975,0.9975,0.9975
2020-06-15,,,,,,0.9981,0.9981,0.9981
2020-06-16,,,,,,0.9974,0.9974,0.9974
2020-06-17,,,,,,0.9973,0.9973,0.9973
2020-06-18,,,,,,0.9975,0.9975,0.9975
2020-06-19,,,,,,0.9979,0.9979,0.9979
2020-06-22,,,,,,0.9978,0.9978,0.9978
2020-06-23,,,,,,0.9973,0.9973,0.9973
2020-06-24,,,,,,0.997,0.997,0.997
2020-06-29,,,,,,0.9976,0.9976,0.9976
2020-06-30,,,,,,0.9976,0.9976,0.9976
2020-07-01,,,,,,0.9979,0.9979,0.9979
2020-07-02,,,,,,0.998,0.998,0.998
2020-07-03,,,,,,0.9983,0.9983,0.9983
2020-07-06,,,,,,0.998,0.998,0.998
2020-07-07,,,,,,0.9972,0.9972,0.9972
2020-07-08,,,,,,0.9971,0.9971,0.9971
2020-07-09,,,,,,0.9959,0.9959,0.9959
2020-07-10,,,,,,0.9949,0.9949,0.9949
2020-07-13,,,,,,0.9945,0.9945,0.9945
2020-07-14,,,,,,0.9941,0.9941,0.9941
2020-07-15,,,,,,0.9941,0.9941,0.9941
2020-07-16,,,,,,0.9946,0.9946,0.9946
2020-07-17,,,,,,0.995,0.995,0.995
2020-07-20,,,,,,0.9957,0.9957,0.9957
2020-07-21,,,,,,0.997,0.997,0.997
2020-07-22,,,,,,0.9979,0.9979,0.9979
2020-07-23,,,,,,0.9977,0.9977,0.9977
2020-07-24,,,,,,0.9992,0.9992,0.9992
2020-07-27,,,,,,0.9998,0.9998,0.9998
2020-07-28,,,,,,0.999,0.999,0.999
2020-07-29,,,,,,0.9982,0.9982,0.9982
2020-07-30,,,,,,0.9979,0.9979,0.9979
2020-07-31,,,,,,0.997,0.997,0.997
2020-08-03,,,,,,0.997,0.997,0.997
2020-08-04,,,,,,0.9972,0.9972,0.9972
2020-08-05,,,,,,0.9972,0.9972,0.9972
2020-08-06,,,,,,0.9972,0.9972,0.9972
2020-08-07,,,,,,0.9976,0.9976,0.9976
2020-08-10,,,,,,0.9977,0.9977,0.9977
2020-08-11,,,,,,0.9979,0.9979,0.9979
2020-08-12,,,,,,0.9981,0.9981,0.9981
2020-08-13,,,,,,0.9984,0.9984,0.9984
2020-08-14,,,,,,0.9986,0.9986,0.9986
2020-08-17,,,,,,0.9991,0.9991,0.9991
2020-08-18,,,,,,0.9994,0.9994,0.9994
2020-08-19,,,,,,0.9995,0.9995,0.9995
2020-08-20,,,,,,0.9996,0.9996,0.9996
2020-08-21,,,,,,0.9993,0.9993,0.9993
2020-08-24,,,,,,0.9996,0.9996,0.9996
2020-08-25,,,,,,0.9994,0.9994,0.9994
2020-08-26,,,,,,0.999,0.999,0.999
2020-08-27,,,,,,0.999,0.999,0.999
2020-08-28,,,,,,0.9989,0.9989,0.9989
2020-08-31,,,,,,0.999,0.999,0.999
2020-09-01,,,,,,0.9992,0.9992,0.9992
2020-09-02,,,,,,0.999,0.999,0.999
2020-09-03,,,,,,0.9989,0.9989,0.9989
2020-09-04,,,,,,0.9989,0.9989,0.9989
2020-09-07,,,,,,0.9993,0.9993,0.9993
2020-09-08,,,,,,0.9992,0.9992,0.9992
2020-09-09,,,,,,0.9993,0.9993,0.9993
2020-09-10,,,,,,0.9996,0.9996,0.9996
2020-09-11,,,,,,0.9993,0.9993,0.9993
2020-09-14,,,,,,0.9991,0.9991,0.9991
2020-09-15,,,,,,0.9993,0.9993,0.9993
2020-09-16,,,,,,0.9994,0.9994,0.9994
2020-09-17,,,,,,0.9993,0.9993,0.9993
2020-09-18,,,,,,0.9991,0.9991,0.9991
2020-09-21,,,,,,0.999,0.999,0.999
2020-09-22,,,,,,0.9991,0.9991,0.9991
2020-09-23,,,,,,0.9993,0.9993,0.9993
2020-09-24,,,,,,0.9994,0.9994,0.9994
2020-09-25,,,,,,0.9991,0.9991,0.9991
2020-09-28,,,,,,0.9995,0.9995,0.9995
2020-09-29,,,,,,0.9995,0.9995,0.9995
2020-09-30,,,,,,0.9995,0.9995,0.9995
2020-10-09,,,,,,1.0004,1.0004,1.0004
2020-10-12,,,,,,1.0008,1.0008,1.0008
2020-10-13,,,,,,1.0009,1.0009,1.0009
2020-10-14,,,,,,1.001,1.001,1.001
2020-10-15,,,,,,1.0013,1.0013,1.0013
2020-10-16,,,,,,1.0015,1.0015,1.0015
2020-10-19,,,,,,1.0019,1.0019,1.0019
2020-10-20,,,,,,1.002,1.002,1.002
2020-10-21,,,,,,1.0023,1.0023,1.0023
2020-10-22,,,,,,1.0025,1.0025,1.0025
2020-10-23,,,,,,1.0026,1.0026,1.0026
2020-10-26,,,,,,1.0041,1.0041,1.0041
2020-10-27,,,,,,1.0041,1.0041,1.0041
2020-10-28,,,,,,1.0044,1.0044,1.0044
2020-10-29,,,,,,1.0044,1.0044,1.0044
2020-10-30,,,,,,1.0045,1.0045,1.0045
2020-11-02,,,,,,1.0048,1.0048,1.0048
2020-11-03,,,,,,1.0049,1.0049,1.0049
2020-11-04,,,,,,1.005,1.005,1.005
2020-11-05,,,,,,1.0051,1.0051,1.0051
