date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2012-12-21,,,,,,1.0,,1.00013226
2012-12-24,,,,,,1.0,,1.00013226
2012-12-25,,,,,,1.0,,1.00013226
2012-12-26,,,,,,1.0,,1.00013226
2012-12-27,,,,,,1.0,,1.0007722346
2012-12-28,,,,,,1.0,,1.0008775959
2012-12-31,,,,,,1.0,,1.0011936351
2013-01-04,,,,,,1.0,,1.001619747
2013-01-07,,,,,,1.0,,1.0019420815
2013-01-08,,,,,,1.0,,1.0019833615
2013-01-09,,,,,,1.0,,1.0020455947
2013-01-10,,,,,,1.0,,1.0021238645
2013-01-11,,,,,,1.0,,1.0021925601000001
2013-01-14,,,,,,1.0,,1.002410808
2013-01-15,,,,,,1.0,,1.0024768367999999
2013-01-16,,,,,,1.0,,1.0025467195
2013-01-17,,,,,,1.0,,1.0026342318
2013-01-18,,,,,,1.0,,1.0027075444
2013-01-21,,,,,,1.0,,1.0029334765
2013-01-22,,,,,,1.0,,1.0030027291
2013-01-23,,,,,,1.0,,1.0030791078
2013-01-24,,,,,,1.0,,1.0032025668
2013-01-25,,,,,,1.0,,1.0032807865
2013-01-28,,,,,,1.0,,1.0035353045
2013-01-29,,,,,,1.0,,1.0036223612
2013-01-30,,,,,,1.0,,1.0037194316
2013-01-31,,,,,,1.0,,1.0038710232999999
2013-02-01,,,,,,1.0,,1.0039508611999999
2013-02-04,,,,,,1.0,,1.0041960401
2013-02-05,,,,,,1.0,,1.0042875424
2013-02-06,,,,,,1.0,,1.0043704463
2013-02-07,,,,,,1.0,,1.0044383116000002
2013-02-08,,,,,,1.0,,1.0045349888000001
2013-02-18,,,,,,1.0,,1.0054933956999998
2013-02-19,,,,,,1.0,,1.0055794659
2013-02-20,,,,,,1.0,,1.0056669513
2013-02-21,,,,,,1.0,,1.005760237
2013-02-22,,,,,,1.0,,1.0058504336
2013-02-25,,,,,,1.0,,1.0061112353000001
2013-02-26,,,,,,1.0,,1.0062244128
2013-02-27,,,,,,1.0,,1.0063282451
2013-02-28,,,,,,1.0,,1.0064266036
2013-03-01,,,,,,1.0,,1.0065154711
2013-03-04,,,,,,1.0,,1.006779395
2013-03-05,,,,,,1.0,,1.0068661391
2013-03-06,,,,,,1.0,,1.0069472422
2013-03-07,,,,,,1.0,,1.0070505651
2013-03-08,,,,,,1.0,,1.0071396991
2013-03-11,,,,,,1.0,,1.007393764
2013-03-12,,,,,,1.0,,1.0074808431
2013-03-13,,,,,,1.0,,1.0075655219
2013-03-14,,,,,,1.0,,1.0076646966
2013-03-15,,,,,,1.0,,1.0077555073
2013-03-18,,,,,,1.0,,1.0079891978
2013-03-19,,,,,,1.0,,1.0080773161999999
2013-03-20,,,,,,1.0,,1.0081631741
2013-03-21,,,,,,1.0,,1.0082598267
2013-03-22,,,,,,1.0,,1.0083676601
2013-03-25,,,,,,1.0,,1.0086418927999998
2013-03-26,,,,,,1.0,,1.0087382887
2013-03-27,,,,,,1.0,,1.0088486648
2013-03-28,,,,,,1.0,,1.0089783826
2013-03-29,,,,,,1.0,,1.0090704316999999
2013-04-01,,,,,,1.0,,1.009336659
2013-04-02,,,,,,1.0,,1.0094102698999998
2013-04-03,,,,,,1.0,,1.0094934654999999
2013-04-08,,,,,,1.0,,1.0099081745
2013-04-09,,,,,,1.0,,1.0100014496
2013-04-10,,,,,,1.0,,1.0100790278
2013-04-11,,,,,,1.0,,1.0101638339999999
2013-04-12,,,,,,1.0,,1.0102574459
2013-04-15,,,,,,1.0,,1.0104901807
2013-04-16,,,,,,1.0,,1.0105740312
2013-04-17,,,,,,1.0,,1.0106518151000001
2013-04-18,,,,,,1.0,,1.0107433397
2013-04-19,,,,,,1.0,,1.0108317191
2013-04-22,,,,,,1.0,,1.0110661032
2013-04-23,,,,,,1.0,,1.0111537323
2013-04-24,,,,,,1.0,,1.0112374154
2013-04-25,,,,,,1.0,,1.0113226526
2013-04-26,,,,,,1.0,,1.0114133581
2013-05-02,,,,,,1.0,,1.0119467211
2013-05-03,,,,,,1.0,,1.0120298222
2013-05-06,,,,,,1.0,,1.0122448074
2013-05-07,,,,,,1.0,,1.0123167173
2013-05-08,,,,,,1.0,,1.0124015493999998
2013-05-09,,,,,,1.0,,1.0124951358
2013-05-10,,,,,,1.0,,1.0125727739
2013-05-13,,,,,,1.0,,1.0127830852
2013-05-14,,,,,,1.0,,1.0128650497
2013-05-15,,,,,,1.0,,1.0129427061
2013-05-16,,,,,,1.0,,1.0130359070000001
2013-05-17,,,,,,1.0,,1.0131185099
2013-05-20,,,,,,1.0,,1.0133624524
2013-05-21,,,,,,1.0,,1.0134629273
2013-05-22,,,,,,1.0,,1.0135634324
2013-05-23,,,,,,1.0,,1.0136470818
2013-05-24,,,,,,1.0,,1.0137271498
2013-05-27,,,,,,1.0,,1.0139601982
2013-05-28,,,,,,1.0,,1.0140516878
2013-05-29,,,,,,1.0,,1.0141457715
2013-05-30,,,,,,1.0,,1.0142374706000001
2013-05-31,,,,,,1.0,,1.0143341984
2013-06-03,,,,,,1.0,,1.0145875634
2013-06-04,,,,,,1.0,,1.0146787647
2013-06-05,,,,,,1.0,,1.0147792686000001
2013-06-06,,,,,,1.0,,1.0148842577
2013-06-07,,,,,,1.0,,1.0149906582
2013-06-13,,,,,,1.0,,1.0156601178
2013-06-14,,,,,,1.0,,1.0157616533
2013-06-17,,,,,,1.0,,1.01610512
2013-06-18,,,,,,1.0,,1.0162095248
2013-06-19,,,,,,1.0,,1.0163644866000001
2013-06-20,,,,,,1.0,,1.0165291173
2013-06-21,,,,,,1.0,,1.0166281069
2013-06-24,,,,,,1.0,,1.0169186960999999
2013-06-25,,,,,,1.0,,1.0170766948
2013-06-26,,,,,,1.0,,1.0172196958
2013-06-27,,,,,,1.0,,1.017366684
