date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2017-06-23,,,,,,1.0002,1.0002,1.0002
2017-06-26,,,,,,1.0002,1.0002,1.0002
2017-06-27,,,,,,1.0002,1.0002,1.0002
2017-06-28,,,,,,1.0002,1.0002,1.0002
2017-06-29,,,,,,1.0002,1.0002,1.0002
2017-06-30,,,,,,1.001,1.001,1.001
2017-07-03,,,,,,1.001,1.001,1.001
2017-07-04,,,,,,1.001,1.001,1.001
2017-07-05,,,,,,1.001,1.001,1.001
2017-07-06,,,,,,1.001,1.001,1.001
2017-07-07,,,,,,1.0018,1.0018,1.0018
2017-07-10,,,,,,1.0018,1.0018,1.0018
2017-07-11,,,,,,1.0018,1.0018,1.0018
2017-07-12,,,,,,1.0018,1.0018,1.0018
2017-07-13,,,,,,1.0018,1.0018,1.0018
2017-07-14,,,,,,1.0026,1.0026,1.0026
2017-07-17,,,,,,1.0026,1.0026,1.0026
2017-07-18,,,,,,1.0026,1.0026,1.0026
2017-07-19,,,,,,1.0026,1.0026,1.0026
2017-07-20,,,,,,1.0026,1.0026,1.0026
2017-07-21,,,,,,1.0034,1.0034,1.0034
2017-07-24,,,,,,1.0034,1.0034,1.0034
2017-07-25,,,,,,1.0034,1.0034,1.0034
2017-07-26,,,,,,1.0034,1.0034,1.0034
2017-07-27,,,,,,1.0034,1.0034,1.0034
2017-07-28,,,,,,1.004,1.004,1.004
2017-07-31,,,,,,1.004,1.004,1.004
2017-08-01,,,,,,1.004,1.004,1.004
2017-08-02,,,,,,1.004,1.004,1.004
2017-08-03,,,,,,1.004,1.004,1.004
2017-08-04,,,,,,1.0048,1.0048,1.0048
2017-08-07,,,,,,1.0048,1.0048,1.0048
2017-08-08,,,,,,1.0048,1.0048,1.0048
2017-08-09,,,,,,1.0048,1.0048,1.0048
2017-08-10,,,,,,1.0048,1.0048,1.0048
2017-08-11,,,,,,1.0056,1.0056,1.0056
2017-08-14,,,,,,1.0056,1.0056,1.0056
2017-08-15,,,,,,1.0056,1.0056,1.0056
2017-08-16,,,,,,1.0056,1.0056,1.0056
2017-08-17,,,,,,1.0056,1.0056,1.0056
2017-08-18,,,,,,1.0062,1.0062,1.0062
2017-08-21,,,,,,1.0062,1.0062,1.0062
2017-08-22,,,,,,1.0062,1.0062,1.0062
2017-08-23,,,,,,1.0062,1.0062,1.0062
2017-08-24,,,,,,1.0062,1.0062,1.0062
2017-08-25,,,,,,1.0068,1.0068,1.0068
2017-08-28,,,,,,1.0068,1.0068,1.0068
2017-08-29,,,,,,1.0068,1.0068,1.0068
2017-08-30,,,,,,1.0068,1.0068,1.0068
2017-08-31,,,,,,1.0068,1.0068,1.0068
2017-09-01,,,,,,1.0075,1.0075,1.0075
2017-09-04,,,,,,1.0075,1.0075,1.0075
2017-09-05,,,,,,1.0075,1.0075,1.0075
2017-09-06,,,,,,1.0075,1.0075,1.0075
2017-09-07,,,,,,1.0075,1.0075,1.0075
2017-09-08,,,,,,1.0085,1.0085,1.0085
2017-09-11,,,,,,1.0085,1.0085,1.0085
2017-09-12,,,,,,1.0085,1.0085,1.0085
2017-09-13,,,,,,1.0085,1.0085,1.0085
2017-09-14,,,,,,1.0085,1.0085,1.0085
2017-09-15,,,,,,1.0094,1.0094,1.0094
2017-09-18,,,,,,1.0094,1.0094,1.0094
2017-09-19,,,,,,1.0094,1.0094,1.0094
2017-09-20,,,,,,1.0094,1.0094,1.0094
2017-09-21,,,,,,1.0094,1.0094,1.0094
2017-09-22,,,,,,1.0102,1.0102,1.0102
2017-09-25,,,,,,1.0102,1.0102,1.0102
2017-09-26,,,,,,1.0102,1.0102,1.0102
2017-09-27,,,,,,1.0102,1.0102,1.0102
2017-09-28,,,,,,1.0102,1.0102,1.0102
2017-09-29,,,,,,1.0111,1.0111,1.0111
2017-10-09,,,,,,1.0111,1.0111,1.0111
2017-10-10,,,,,,1.0111,1.0111,1.0111
2017-10-11,,,,,,1.0111,1.0111,1.0111
2017-10-12,,,,,,1.0111,1.0111,1.0111
2017-10-13,,,,,,1.0128,1.0128,1.0128
2017-10-16,,,,,,1.0128,1.0128,1.0128
2017-10-17,,,,,,1.0128,1.0128,1.0128
2017-10-18,,,,,,1.0128,1.0128,1.0128
2017-10-19,,,,,,1.0128,1.0128,1.0128
2017-10-20,,,,,,1.0137,1.0137,1.0137
2017-10-23,,,,,,1.0137,1.0137,1.0137
2017-10-24,,,,,,1.0137,1.0137,1.0137
2017-10-25,,,,,,1.0137,1.0137,1.0137
2017-10-26,,,,,,1.0137,1.0137,1.0137
2017-10-27,,,,,,1.0143,1.0143,1.0143
2017-10-30,,,,,,1.0143,1.0143,1.0143
2017-10-31,,,,,,1.0143,1.0143,1.0143
2017-11-01,,,,,,1.0143,1.0143,1.0143
2017-11-02,,,,,,1.0143,1.0143,1.0143
2017-11-03,,,,,,1.0149,1.0149,1.0149
2017-11-06,,,,,,1.0149,1.0149,1.0149
2017-11-07,,,,,,1.0149,1.0149,1.0149
2017-11-08,,,,,,1.0149,1.0149,1.0149
2017-11-09,,,,,,1.0149,1.0149,1.0149
2017-11-10,,,,,,1.0158,1.0158,1.0158
2017-11-13,,,,,,1.0158,1.0158,1.0158
2017-11-14,,,,,,1.0158,1.0158,1.0158
2017-11-15,,,,,,1.0158,1.0158,1.0158
2017-11-16,,,,,,1.0158,1.0158,1.0158
2017-11-17,,,,,,1.0166,1.0166,1.0166
2017-11-20,,,,,,1.0166,1.0166,1.0166
2017-11-21,,,,,,1.0166,1.0166,1.0166
2017-11-22,,,,,,1.0166,1.0166,1.0166
2017-11-23,,,,,,1.0166,1.0166,1.0166
2017-11-24,,,,,,1.0172,1.0172,1.0172
2017-11-27,,,,,,1.0172,1.0172,1.0172
2017-11-28,,,,,,1.0172,1.0172,1.0172
2017-11-29,,,,,,1.0172,1.0172,1.0172
2017-11-30,,,,,,1.0172,1.0172,1.0172
2017-12-01,,,,,,1.018,1.018,1.018
2017-12-04,,,,,,1.018,1.018,1.018
2017-12-05,,,,,,1.018,1.018,1.018
2017-12-06,,,,,,1.018,1.018,1.018
2017-12-07,,,,,,1.018,1.018,1.018
2017-12-08,,,,,,1.0188,1.0188,1.0188
2017-12-11,,,,,,1.0188,1.0188,1.0188
2017-12-12,,,,,,1.0188,1.0188,1.0188
2017-12-13,,,,,,1.0188,1.0188,1.0188
2017-12-14,,,,,,1.0188,1.0188,1.0188
2017-12-15,,,,,,1.0195,1.0195,1.0195
2017-12-18,,,,,,1.0195,1.0195,1.0195
2017-12-19,,,,,,1.0195,1.0195,1.0195
2017-12-20,,,,,,1.0195,1.0195,1.0195
2017-12-21,,,,,,1.0195,1.0195,1.0195
2017-12-22,,,,,,1.0202,1.0202,1.0202
2017-12-25,,,,,,1.0207,1.0207,1.0207
