date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2017-03-15,,,,,,1.0,1.0,1.0
2017-03-16,,,,,,1.0,1.0,1.0
2017-03-17,,,,,,1.0,1.0,1.0
2017-03-20,,,,,,1.0,1.0,1.0
2017-03-21,,,,,,1.0,1.0,1.0
2017-03-22,,,,,,1.0,1.0,1.0
2017-03-23,,,,,,1.0,1.0,1.0
2017-03-24,,,,,,1.001,1.001,1.001
2017-03-27,,,,,,1.001,1.001,1.001
2017-03-28,,,,,,1.001,1.001,1.001
2017-03-29,,,,,,1.001,1.001,1.001
2017-03-30,,,,,,1.001,1.001,1.001
2017-03-31,,,,,,1.001,1.001,1.001
2017-04-05,,,,,,1.001,1.001,1.001
2017-04-06,,,,,,1.001,1.001,1.001
2017-04-07,,,,,,1.002,1.002,1.002
2017-04-10,,,,,,1.002,1.002,1.002
2017-04-11,,,,,,1.002,1.002,1.002
2017-04-12,,,,,,1.002,1.002,1.002
2017-04-13,,,,,,1.002,1.002,1.002
2017-04-14,,,,,,1.002,1.002,1.002
2017-04-17,,,,,,1.002,1.002,1.002
2017-04-18,,,,,,1.002,1.002,1.002
2017-04-19,,,,,,1.002,1.002,1.002
2017-04-20,,,,,,1.002,1.002,1.002
2017-04-21,,,,,,1.003,1.003,1.003
2017-04-24,,,,,,1.003,1.003,1.003
2017-04-25,,,,,,1.003,1.003,1.003
2017-04-26,,,,,,1.003,1.003,1.003
2017-04-27,,,,,,1.003,1.003,1.003
2017-04-28,,,,,,1.003,1.003,1.003
2017-05-02,,,,,,1.003,1.003,1.003
2017-05-03,,,,,,1.003,1.003,1.003
2017-05-04,,,,,,1.003,1.003,1.003
2017-05-05,,,,,,1.003,1.003,1.003
2017-05-08,,,,,,1.003,1.003,1.003
2017-05-09,,,,,,1.003,1.003,1.003
2017-05-10,,,,,,1.003,1.003,1.003
2017-05-11,,,,,,1.003,1.003,1.003
2017-05-12,,,,,,1.004,1.004,1.004
2017-05-15,,,,,,1.004,1.004,1.004
2017-05-16,,,,,,1.004,1.004,1.004
2017-05-17,,,,,,1.004,1.004,1.004
2017-05-18,,,,,,1.004,1.004,1.004
2017-05-19,,,,,,1.002,1.002,1.002
2017-05-22,,,,,,1.002,1.002,1.002
2017-05-23,,,,,,1.002,1.002,1.002
2017-05-24,,,,,,1.002,1.002,1.002
2017-05-25,,,,,,1.002,1.002,1.002
2017-05-26,,,,,,1.002,1.002,1.002
2017-05-31,,,,,,1.002,1.002,1.002
2017-06-01,,,,,,1.002,1.002,1.002
2017-06-02,,,,,,1.002,1.002,1.002
2017-06-05,,,,,,1.002,1.002,1.002
2017-06-06,,,,,,1.002,1.002,1.002
2017-06-07,,,,,,1.002,1.002,1.002
2017-06-08,,,,,,1.002,1.002,1.002
2017-06-09,,,,,,1.012,1.012,1.012
2017-06-12,,,,,,1.014,1.014,1.014
2017-06-13,,,,,,1.014,1.014,1.014
2017-06-14,,,,,,1.014,1.014,1.014
2017-06-15,,,,,,1.014,1.014,1.014
2017-06-16,,,,,,1.01,1.01,1.01
2017-06-19,,,,,,1.01,1.01,1.01
2017-06-20,,,,,,1.01,1.01,1.01
2017-06-21,,,,,,1.01,1.01,1.01
2017-06-22,,,,,,1.01,1.01,1.01
2017-06-23,,,,,,1.018,1.018,1.018
2017-06-26,,,,,,1.018,1.018,1.018
2017-06-27,,,,,,1.018,1.018,1.018
2017-06-28,,,,,,1.018,1.018,1.018
2017-06-29,,,,,,1.018,1.018,1.018
2017-06-30,,,,,,1.017,1.017,1.017
2017-07-03,,,,,,1.017,1.017,1.017
2017-07-04,,,,,,1.017,1.017,1.017
2017-07-05,,,,,,1.017,1.017,1.017
2017-07-06,,,,,,1.017,1.017,1.017
2017-07-07,,,,,,1.017,1.017,1.017
2017-07-10,,,,,,1.017,1.017,1.017
2017-07-11,,,,,,1.017,1.017,1.017
2017-07-12,,,,,,1.017,1.017,1.017
2017-07-13,,,,,,1.017,1.017,1.017
2017-07-14,,,,,,1.018,1.018,1.018
2017-07-17,,,,,,1.018,1.018,1.018
2017-07-18,,,,,,1.018,1.018,1.018
2017-07-19,,,,,,1.018,1.018,1.018
2017-07-20,,,,,,1.018,1.018,1.018
2017-07-21,,,,,,1.016,1.016,1.016
2017-07-24,,,,,,1.016,1.016,1.016
2017-07-25,,,,,,1.016,1.016,1.016
2017-07-26,,,,,,1.016,1.016,1.016
2017-07-27,,,,,,1.016,1.016,1.016
2017-07-28,,,,,,1.019,1.019,1.019
2017-07-31,,,,,,1.019,1.019,1.019
2017-08-01,,,,,,1.019,1.019,1.019
2017-08-02,,,,,,1.019,1.019,1.019
2017-08-03,,,,,,1.019,1.019,1.019
2017-08-04,,,,,,1.017,1.017,1.017
2017-08-07,,,,,,1.017,1.017,1.017
2017-08-08,,,,,,1.017,1.017,1.017
2017-08-09,,,,,,1.017,1.017,1.017
2017-08-10,,,,,,1.017,1.017,1.017
2017-08-11,,,,,,1.018,1.018,1.018
2017-08-14,,,,,,1.018,1.018,1.018
2017-08-15,,,,,,1.018,1.018,1.018
