date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2015-12-02,,,,,,1.0,1.0,1.0
2015-12-03,,,,,,1.0,1.0,1.0
2015-12-04,,,,,,1.0,1.0,1.0
2015-12-07,,,,,,1.0,1.0,1.0
2015-12-08,,,,,,1.0,1.0,1.0
2015-12-09,,,,,,1.0,1.0,1.0
2015-12-10,,,,,,1.0,1.0,1.0
2015-12-11,,,,,,0.999,0.999,0.999
2015-12-14,,,,,,0.999,0.999,0.999
2015-12-15,,,,,,0.999,0.999,0.999
2015-12-16,,,,,,0.999,0.999,0.999
2015-12-17,,,,,,0.999,0.999,0.999
2015-12-18,,,,,,1.005,1.005,1.005
2015-12-21,,,,,,1.005,1.005,1.005
2015-12-22,,,,,,1.005,1.005,1.005
2015-12-23,,,,,,1.005,1.005,1.005
2015-12-24,,,,,,1.005,1.005,1.005
2015-12-25,,,,,,1.006,1.006,1.006
2015-12-28,,,,,,1.006,1.006,1.006
2015-12-29,,,,,,1.006,1.006,1.006
2015-12-30,,,,,,1.006,1.006,1.006
2015-12-31,,,,,,1.006,1.006,1.006
2016-01-04,,,,,,1.006,1.006,1.006
2016-01-05,,,,,,1.006,1.006,1.006
2016-01-06,,,,,,1.006,1.006,1.006
2016-01-07,,,,,,1.006,1.006,1.006
2016-01-08,,,,,,0.95,0.95,0.95
2016-01-11,,,,,,0.95,0.95,0.95
2016-01-12,,,,,,0.95,0.95,0.95
2016-01-13,,,,,,0.922,0.922,0.922
2016-01-14,,,,,,0.922,0.922,0.922
2016-01-15,,,,,,0.926,0.926,0.926
2016-01-18,,,,,,0.926,0.926,0.926
2016-01-19,,,,,,0.926,0.926,0.926
2016-01-20,,,,,,0.926,0.926,0.926
2016-01-21,,,,,,0.926,0.926,0.926
2016-01-22,,,,,,0.923,0.923,0.923
2016-01-25,,,,,,0.923,0.923,0.923
2016-01-26,,,,,,0.923,0.923,0.923
2016-01-27,,,,,,0.923,0.923,0.923
2016-01-28,,,,,,0.923,0.923,0.923
2016-01-29,,,,,,0.908,0.908,0.908
2016-02-01,,,,,,0.908,0.908,0.908
2016-02-02,,,,,,0.908,0.908,0.908
2016-02-03,,,,,,0.908,0.908,0.908
2016-02-04,,,,,,0.908,0.908,0.908
2016-02-05,,,,,,0.921,0.921,0.921
2016-02-15,,,,,,0.921,0.921,0.921
2016-02-16,,,,,,0.921,0.921,0.921
2016-02-17,,,,,,0.921,0.921,0.921
2016-02-18,,,,,,0.921,0.921,0.921
2016-02-19,,,,,,0.942,0.942,0.942
2016-02-22,,,,,,0.948,0.948,0.948
2016-02-23,,,,,,0.94,0.94,0.94
2016-02-24,,,,,,0.935,0.935,0.935
2016-02-25,,,,,,0.906,0.906,0.906
2016-02-26,,,,,,0.905,0.905,0.905
2016-02-29,,,,,,0.877,0.877,0.877
2016-03-01,,,,,,0.88,0.88,0.88
2016-03-02,,,,,,0.897,0.897,0.897
2016-03-03,,,,,,0.895,0.895,0.895
2016-03-04,,,,,,0.876,0.876,0.876
2016-03-07,,,,,,0.883,0.883,0.883
2016-03-08,,,,,,0.891,0.891,0.891
2016-03-09,,,,,,0.887,0.887,0.887
2016-03-10,,,,,,0.881,0.881,0.881
2016-03-11,,,,,,0.879,0.879,0.879
2016-03-14,,,,,,0.896,0.896,0.896
2016-03-15,,,,,,0.894,0.894,0.894
2016-03-16,,,,,,0.891,0.891,0.891
2016-03-17,,,,,,0.911,0.911,0.911
2016-03-18,,,,,,0.93,0.93,0.93
2016-03-21,,,,,,0.936,0.936,0.936
2016-03-22,,,,,,0.932,0.932,0.932
