date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2006-03-23,,,,,,1.0,,1.0
2006-03-24,,,,,,1.0,,1.0
2006-03-27,,,,,,1.0,,1.0
2006-03-28,,,,,,1.0,,1.0
2006-03-29,,,,,,1.0,,1.0000066300000001
2006-03-30,,,,,,1.0,,1.00041274
2006-03-31,,,,,,1.0,,1.00044095
2006-04-03,,,,,,1.0,,1.0005251899999998
2006-04-04,,,,,,1.0,,1.0006307654
2006-04-05,,,,,,1.0,,1.000662442
2006-04-06,,,,,,1.0,,1.0006885957
2006-04-07,,,,,,1.0,,1.0007157399
2006-04-10,,,,,,1.0,,1.0008819071
2006-04-11,,,,,,1.0,,1.0009283015000001
2006-04-12,,,,,,1.0,,1.0009993488
2006-04-13,,,,,,1.0,,1.001028374
2006-04-14,,,,,,1.0,,1.0010565588
2006-04-17,,,,,,1.0,,1.0012307301999999
2006-04-18,,,,,,1.0,,1.001266549
2006-04-19,,,,,,1.0,,1.0013749359
2006-04-20,,,,,,1.0,,1.0014022301999999
2006-04-21,,,,,,1.0,,1.0014289242
2006-04-24,,,,,,1.0,,1.0016053669
2006-04-25,,,,,,1.0,,1.0016372336000001
2006-04-26,,,,,,1.0,,1.0017445599
2006-04-27,,,,,,1.0,,1.0017667315
2006-04-28,,,,,,1.0,,1.0017839005
2006-05-08,,,,,,1.0,,1.0022330162
2006-05-09,,,,,,1.0,,1.0022599561999999
2006-05-10,,,,,,1.0,,1.0022735966
2006-05-11,,,,,,1.0,,1.0022877480999999
2006-05-12,,,,,,1.0,,1.0023110701
2006-05-15,,,,,,1.0,,1.0026015673
2006-05-16,,,,,,1.0,,1.0026264227
2006-05-17,,,,,,1.0,,1.0026523204
2006-05-18,,,,,,1.0,,1.0026660109
2006-05-19,,,,,,1.0,,1.002692089
2006-05-22,,,,,,1.0,,1.0029720829
2006-05-23,,,,,,1.0,,1.0029983314
2006-05-24,,,,,,1.0,,1.003021032
2006-05-25,,,,,,1.0,,1.0030471702000001
2006-05-26,,,,,,1.0,,1.003072236
2006-05-29,,,,,,1.0,,1.0033299402
2006-05-30,,,,,,1.0,,1.0033574114
2006-05-31,,,,,,1.0,,1.0033822467
2006-06-01,,,,,,1.0,,1.0034075832
2006-06-02,,,,,,1.0,,1.0034330999
2006-06-05,,,,,,1.0,,1.0036868617
2006-06-06,,,,,,1.0,,1.003710813
2006-06-07,,,,,,1.0,,1.0038014508
2006-06-08,,,,,,1.0,,1.0038117657999999
2006-06-09,,,,,,1.0,,1.0038423095
2006-06-12,,,,,,1.0,,1.0040421682
2006-06-13,,,,,,1.0,,1.0040731635
2006-06-14,,,,,,1.0,,1.0041337894
2006-06-15,,,,,,1.0,,1.0041529946
2006-06-16,,,,,,1.0,,1.0041808793
2006-06-19,,,,,,1.0,,1.0043940231000001
2006-06-20,,,,,,1.0,,1.0044246872
2006-06-21,,,,,,1.0,,1.0044845104
2006-06-22,,,,,,1.0,,1.0045077393
2006-06-23,,,,,,1.0,,1.0045302959
2006-06-26,,,,,,1.0,,1.0047452558999999
2006-06-27,,,,,,1.0,,1.0047687156
2006-06-28,,,,,,1.0,,1.0048366965
2006-06-29,,,,,,1.0,,1.0048610994
2006-06-30,,,,,,1.0,,1.0048859438
2006-07-03,,,,,,1.0,,1.0050940606
2006-07-04,,,,,,1.0,,1.0051183336
2006-07-05,,,,,,1.0,,1.0051847603
2006-07-06,,,,,,1.0,,1.0052046913000001
2006-07-07,,,,,,1.0,,1.0052266928
2006-07-10,,,,,,1.0,,1.0054422955
2006-07-11,,,,,,1.0,,1.0054636336
2006-07-12,,,,,,1.0,,1.0055311257
2006-07-13,,,,,,1.0,,1.0055553685999998
2006-07-14,,,,,,1.0,,1.0055790587
2006-07-17,,,,,,1.0,,1.0057911234999999
2006-07-18,,,,,,1.0,,1.0058128536
2006-07-19,,,,,,1.0,,1.0058971106
2006-07-20,,,,,,1.0,,1.0059173431
2006-07-21,,,,,,1.0,,1.0059370429
2006-07-24,,,,,,1.0,,1.0061423836
2006-07-25,,,,,,1.0,,1.0061559725
2006-07-26,,,,,,1.0,,1.0062413854
2006-07-27,,,,,,1.0,,1.0062589243
2006-07-28,,,,,,1.0,,1.0062780713
2006-07-31,,,,,,1.0,,1.0064908899
2006-08-01,,,,,,1.0,,1.0065051019
2006-08-02,,,,,,1.0,,1.0065827638
2006-08-03,,,,,,1.0,,1.006592859
2006-08-04,,,,,,1.0,,1.006609728
2006-08-07,,,,,,1.0,,1.0068318636
2006-08-08,,,,,,1.0,,1.0068473336
2006-08-09,,,,,,1.0,,1.0069271495
2006-08-10,,,,,,1.0,,1.0069421867
2006-08-11,,,,,,1.0,,1.0069583814
2006-08-14,,,,,,1.0,,1.0071808996
2006-08-15,,,,,,1.0,,1.0071954637
2006-08-16,,,,,,1.0,,1.0072800202
2006-08-17,,,,,,1.0,,1.0072924203
2006-08-18,,,,,,1.0,,1.0073077796
2006-08-21,,,,,,1.0,,1.0075319886
2006-08-22,,,,,,1.0,,1.0075533164000001
2006-08-23,,,,,,1.0,,1.0076359807000002
2006-08-24,,,,,,1.0,,1.0076569563
2006-08-25,,,,,,1.0,,1.0076844842000001
2006-08-28,,,,,,1.0,,1.0078691175
2006-08-29,,,,,,1.0,,1.0078968668
2006-08-30,,,,,,1.0,,1.0079771054000002
2006-08-31,,,,,,1.0,,1.0080083876
2006-09-01,,,,,,1.0,,1.008036298
2006-09-04,,,,,,1.0,,1.0082174118
2006-09-05,,,,,,1.0,,1.0082440643
2006-09-06,,,,,,1.0,,1.0083247072000001
2006-09-07,,,,,,1.0,,1.0083594341
2006-09-08,,,,,,1.0,,1.008397558
2006-09-11,,,,,,1.0,,1.0085692972
2006-09-12,,,,,,1.0,,1.0085975323
2006-09-13,,,,,,1.0,,1.0086716935
2006-09-14,,,,,,1.0,,1.0086972775
2006-09-15,,,,,,1.0,,1.008758425
2006-09-18,,,,,,1.0,,1.0089240856000001
2006-09-19,,,,,,1.0,,1.0089548005
2006-09-20,,,,,,1.0,,1.0090192139999998
2006-09-21,,,,,,1.0,,1.0090623983
2006-09-22,,,,,,1.0,,1.0091184552
2006-09-25,,,,,,1.0,,1.0092922104
2006-09-26,,,,,,1.0,,1.0093260199
2006-09-27,,,,,,1.0,,1.0093650511
2006-09-28,,,,,,1.0,,1.00942136
2006-09-29,,,,,,1.0,,1.0094578308
2006-10-09,,,,,,1.0,,1.0099724232
2006-10-10,,,,,,1.0,,1.0100135392
2006-10-11,,,,,,1.0,,1.0100526958
2006-10-12,,,,,,1.0,,1.0100850351
2006-10-13,,,,,,1.0,,1.0101320291
2006-10-16,,,,,,1.0,,1.0103233280000001
2006-10-17,,,,,,1.0,,1.0103653732
2006-10-18,,,,,,1.0,,1.0103998941
2006-10-19,,,,,,1.0,,1.0104303145
2006-10-20,,,,,,1.0,,1.0104860044
2006-10-23,,,,,,1.0,,1.0106801009000002
2006-10-24,,,,,,1.0,,1.0107148137
2006-10-25,,,,,,1.0,,1.0107483751
2006-10-26,,,,,,1.0,,1.0108088320000002
2006-10-27,,,,,,1.0,,1.0108568663
2006-10-30,,,,,,1.0,,1.0110530635
2006-10-31,,,,,,1.0,,1.0111093089
2006-11-01,,,,,,1.0,,1.0111471122
2006-11-02,,,,,,1.0,,1.0111848481999999
2006-11-03,,,,,,1.0,,1.0112226853
2006-11-06,,,,,,1.0,,1.0114241867
2006-11-07,,,,,,1.0,,1.0114536414
2006-11-08,,,,,,1.0,,1.0115181930000001
2006-11-09,,,,,,1.0,,1.011552117
2006-11-10,,,,,,1.0,,1.0116138779000001
2006-11-13,,,,,,1.0,,1.0118084226000001
2006-11-14,,,,,,1.0,,1.0118437723
2006-11-15,,,,,,1.0,,1.0118795062
2006-11-16,,,,,,1.0,,1.0119352102999999
2006-11-17,,,,,,1.0,,1.0119894078
2006-11-20,,,,,,1.0,,1.0121910911999998
2006-11-21,,,,,,1.0,,1.0122696877
2006-11-22,,,,,,1.0,,1.0123067361
2006-11-23,,,,,,1.0,,1.0123378996999999
2006-11-24,,,,,,1.0,,1.0123685375
2006-11-27,,,,,,1.0,,1.0125383192
2006-11-28,,,,,,1.0,,1.0126418303
2006-11-29,,,,,,1.0,,1.0126704458
2006-11-30,,,,,,1.0,,1.0127021655000001
2006-12-01,,,,,,1.0,,1.0127370602
2006-12-04,,,,,,1.0,,1.0128950877
2006-12-05,,,,,,1.0,,1.0130198771999999
2006-12-06,,,,,,1.0,,1.0130565787999999
2006-12-07,,,,,,1.0,,1.0131043294
2006-12-08,,,,,,1.0,,1.0131401499
2006-12-11,,,,,,1.0,,1.0132486545
2006-12-12,,,,,,1.0,,1.0133884121999999
2006-12-13,,,,,,1.0,,1.013419645
2006-12-14,,,,,,1.0,,1.0135082494
2006-12-15,,,,,,1.0,,1.0135457104999999
2006-12-18,,,,,,1.0,,1.0136579723999999
2006-12-19,,,,,,1.0,,1.0137671049
2006-12-20,,,,,,1.0,,1.0138077054999999
2006-12-21,,,,,,1.0,,1.0138845621
2006-12-22,,,,,,1.0,,1.0139359078999999
2006-12-25,,,,,,1.0,,1.0140666927
2006-12-26,,,,,,1.0,,1.0141282975
2006-12-27,,,,,,1.0,,1.0141726756
2006-12-28,,,,,,1.0,,1.0143030959
2006-12-29,,,,,,1.0,,1.0143488109
2007-01-04,,,,,,1.0,,1.0147175586
2007-01-05,,,,,,1.0,,1.0147949714
2007-01-08,,,,,,1.0,,1.014909533
2007-01-09,,,,,,1.0,,1.0149489954000002
2007-01-10,,,,,,1.0,,1.0149847743
2007-01-11,,,,,,1.0,,1.015088032
2007-01-12,,,,,,1.0,,1.0151649983
2007-01-15,,,,,,1.0,,1.0152854148000001
2007-01-16,,,,,,1.0,,1.0153241567
2007-01-17,,,,,,1.0,,1.01536713
2007-01-18,,,,,,1.0,,1.0154917576
2007-01-19,,,,,,1.0,,1.0155354412000002
2007-01-22,,,,,,1.0,,1.0156674558999998
2007-01-23,,,,,,1.0,,1.0157087853000002
2007-01-24,,,,,,1.0,,1.0157511599
2007-01-25,,,,,,1.0,,1.0158767616
2007-01-26,,,,,,1.0,,1.0159122361
2007-01-29,,,,,,1.0,,1.0160247987000002
2007-01-30,,,,,,1.0,,1.0161154434
2007-01-31,,,,,,1.0,,1.0161510194
2007-02-01,,,,,,1.0,,1.0162907764
2007-02-02,,,,,,1.0,,1.0163252998
2007-02-05,,,,,,1.0,,1.0164308314
2007-02-06,,,,,,1.0,,1.0165302347999998
2007-02-07,,,,,,1.0,,1.0165652054
2007-02-08,,,,,,1.0,,1.0166644157
2007-02-09,,,,,,1.0,,1.0167376801
2007-02-12,,,,,,1.0,,1.0168235667999999
2007-02-13,,,,,,1.0,,1.0169113438
2007-02-14,,,,,,1.0,,1.017018532
2007-02-15,,,,,,1.0,,1.0170456365
2007-02-16,,,,,,1.0,,1.0170703831999999
2007-02-26,,,,,,1.0,,1.0176267008000002
2007-02-27,,,,,,1.0,,1.0176573826
2007-02-28,,,,,,1.0,,1.0176809097
2007-03-01,,,,,,1.0,,1.0177065405999999
2007-03-02,,,,,,1.0,,1.0177370514
2007-03-05,,,,,,1.0,,1.0180113335
2007-03-06,,,,,,1.0,,1.0180360434
2007-03-07,,,,,,1.0,,1.0180654246
2007-03-08,,,,,,1.0,,1.0181962304
2007-03-09,,,,,,1.0,,1.0182401444
2007-03-12,,,,,,1.0,,1.0184520004
2007-03-13,,,,,,1.0,,1.0184951512
2007-03-14,,,,,,1.0,,1.0185417825
2007-03-15,,,,,,1.0,,1.0185898895
2007-03-16,,,,,,1.0,,1.0186172047
2007-03-19,,,,,,1.0,,1.0188542692
2007-03-20,,,,,,1.0,,1.0188941938
2007-03-21,,,,,,1.0,,1.0189343627
2007-03-22,,,,,,1.0,,1.018976109
2007-03-23,,,,,,1.0,,1.0190189952000002
2007-03-26,,,,,,1.0,,1.0192623797
2007-03-27,,,,,,1.0,,1.0192991087
2007-03-28,,,,,,1.0,,1.0193358377000001
2007-03-29,,,,,,1.0,,1.0193714167
2007-03-30,,,,,,1.0,,1.0194110971
2007-04-02,,,,,,1.0,,1.0196637122
2007-04-03,,,,,,1.0,,1.0196999612
2007-04-04,,,,,,1.0,,1.0197370566
2007-04-05,,,,,,1.0,,1.0197812386
2007-04-06,,,,,,1.0,,1.0198146734
2007-04-09,,,,,,1.0,,1.0200685186999998
2007-04-10,,,,,,1.0,,1.0201126905
2007-04-11,,,,,,1.0,,1.0201574231000001
2007-04-12,,,,,,1.0,,1.0202069482
2007-04-13,,,,,,1.0,,1.0202622038
2007-04-16,,,,,,1.0,,1.0204552975
2007-04-17,,,,,,1.0,,1.0205288153
2007-04-18,,,,,,1.0,,1.0206235625
2007-04-19,,,,,,1.0,,1.0206773702
