date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2021-05-11,,,,,,1.0,1.0,1.0
2021-05-12,,,,,,1.0,1.0,1.0
2021-05-13,,,,,,1.0,1.0,1.0
2021-05-14,,,,,,1.0006,1.0006,1.0006
2021-05-17,,,,,,1.0006,1.0006,1.0006
2021-05-18,,,,,,1.0006,1.0006,1.0006
2021-05-19,,,,,,1.0006,1.0006,1.0006
2021-05-20,,,,,,1.0006,1.0006,1.0006
2021-05-21,,,,,,1.0021,1.0021,1.0021
2021-05-24,,,,,,1.0021,1.0021,1.0021
2021-05-25,,,,,,1.0021,1.0021,1.0021
2021-05-26,,,,,,1.0021,1.0021,1.0021
2021-05-27,,,,,,1.0021,1.0021,1.0021
2021-05-28,,,,,,1.0156,1.0156,1.0156
2021-05-31,,,,,,1.0156,1.0156,1.0156
2021-06-01,,,,,,1.0156,1.0156,1.0156
2021-06-02,,,,,,1.0156,1.0156,1.0156
2021-06-03,,,,,,1.0156,1.0156,1.0156
2021-06-04,,,,,,1.0225,1.0225,1.0225
2021-06-07,,,,,,1.0225,1.0225,1.0225
2021-06-08,,,,,,1.0225,1.0225,1.0225
2021-06-09,,,,,,1.0225,1.0225,1.0225
2021-06-10,,,,,,1.0225,1.0225,1.0225
2021-06-11,,,,,,1.0142,1.0142,1.0142
2021-06-15,,,,,,1.0142,1.0142,1.0142
2021-06-16,,,,,,1.0142,1.0142,1.0142
2021-06-17,,,,,,1.0142,1.0142,1.0142
2021-06-18,,,,,,1.0185,1.0185,1.0185
2021-06-21,,,,,,1.0185,1.0185,1.0185
2021-06-22,,,,,,1.0185,1.0185,1.0185
2021-06-23,,,,,,1.0185,1.0185,1.0185
2021-06-24,,,,,,1.0185,1.0185,1.0185
2021-06-25,,,,,,1.0306,1.0306,1.0306
2021-06-28,,,,,,1.0306,1.0306,1.0306
2021-06-29,,,,,,1.0306,1.0306,1.0306
2021-06-30,,,,,,1.0481,1.0481,1.0481
2021-07-01,,,,,,1.0481,1.0481,1.0481
2021-07-02,,,,,,1.0305,1.0305,1.0305
2021-07-05,,,,,,1.0305,1.0305,1.0305
2021-07-06,,,,,,1.0305,1.0305,1.0305
2021-07-07,,,,,,1.0305,1.0305,1.0305
2021-07-08,,,,,,1.0305,1.0305,1.0305
