date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2020-07-22,,,,,,1.0,1.0,1.0
2020-07-23,,,,,,1.0,1.0,1.0
2020-07-24,,,,,,0.9913,0.9913,0.9913
2020-07-27,,,,,,0.9913,0.9913,0.9913
2020-07-28,,,,,,0.9913,0.9913,0.9913
2020-07-29,,,,,,0.9913,0.9913,0.9913
2020-07-30,,,,,,0.9913,0.9913,0.9913
2020-07-31,,,,,,1.0067,1.0067,1.0067
2020-08-03,,,,,,1.0067,1.0067,1.0067
2020-08-04,,,,,,1.0067,1.0067,1.0067
2020-08-05,,,,,,1.0067,1.0067,1.0067
2020-08-06,,,,,,1.0067,1.0067,1.0067
2020-08-07,,,,,,1.0039,1.0039,1.0039
2020-08-10,,,,,,1.0039,1.0039,1.0039
2020-08-11,,,,,,1.0039,1.0039,1.0039
2020-08-12,,,,,,1.0039,1.0039,1.0039
2020-08-13,,,,,,1.0039,1.0039,1.0039
2020-08-14,,,,,,1.001,1.001,1.001
2020-08-17,,,,,,1.001,1.001,1.001
2020-08-18,,,,,,1.001,1.001,1.001
2020-08-19,,,,,,1.001,1.001,1.001
2020-08-20,,,,,,1.001,1.001,1.001
2020-08-21,,,,,,1.0024,1.0024,1.0024
2020-08-24,,,,,,1.0024,1.0024,1.0024
2020-08-25,,,,,,1.0024,1.0024,1.0024
2020-08-26,,,,,,1.0024,1.0024,1.0024
2020-08-27,,,,,,1.0024,1.0024,1.0024
2020-08-28,,,,,,1.0289,1.0289,1.0289
2020-08-31,,,,,,1.0289,1.0289,1.0289
2020-09-01,,,,,,1.0289,1.0289,1.0289
2020-09-02,,,,,,1.0289,1.0289,1.0289
2020-09-03,,,,,,1.0289,1.0289,1.0289
2020-09-04,,,,,,1.0183,1.0183,1.0183
2020-09-07,,,,,,1.0183,1.0183,1.0183
2020-09-08,,,,,,1.0183,1.0183,1.0183
2020-09-09,,,,,,1.0183,1.0183,1.0183
2020-09-10,,,,,,1.0183,1.0183,1.0183
2020-09-11,,,,,,0.9979,0.9979,0.9979
2020-09-14,,,,,,0.9979,0.9979,0.9979
2020-09-15,,,,,,0.9979,0.9979,0.9979
2020-09-16,,,,,,0.9979,0.9979,0.9979
2020-09-17,,,,,,0.9979,0.9979,0.9979
2020-09-18,,,,,,1.0143,1.0143,1.0143
2020-09-21,,,,,,1.0143,1.0143,1.0143
2020-09-22,,,,,,1.0143,1.0143,1.0143
2020-09-23,,,,,,1.0143,1.0143,1.0143
2020-09-24,,,,,,1.0143,1.0143,1.0143
2020-09-25,,,,,,0.992,0.992,0.992
2020-09-28,,,,,,0.992,0.992,0.992
2020-09-29,,,,,,0.992,0.992,0.992
2020-09-30,,,,,,0.9996,0.9996,0.9996
2020-10-09,,,,,,1.0145,1.0145,1.0145
2020-10-12,,,,,,1.0407,1.0407,1.0407
2020-10-13,,,,,,1.0468,1.0468,1.0468
2020-10-14,,,,,,1.0451,1.0451,1.0451
2020-10-15,,,,,,1.0451,1.0451,1.0451
2020-10-16,,,,,,1.0416,1.0416,1.0416
2020-10-19,,,,,,1.0345,1.0345,1.0345
2020-10-20,,,,,,1.0436,1.0436,1.0436
2020-10-21,,,,,,1.0405,1.0405,1.0405
2020-10-22,,,,,,1.0371,1.0371,1.0371
2020-10-23,,,,,,1.0241,1.0241,1.0241
2020-10-26,,,,,,1.0198,1.0198,1.0198
2020-10-27,,,,,,1.0249,1.0249,1.0249
2020-10-28,,,,,,1.0359,1.0359,1.0359
2020-10-29,,,,,,1.0426,1.0426,1.0426
2020-10-30,,,,,,1.0315,1.0315,1.0315
2020-11-02,,,,,,1.0411,1.0411,1.0411
2020-11-03,,,,,,1.0474,1.0474,1.0474
2020-11-04,,,,,,1.0587,1.0587,1.0587
2020-11-05,,,,,,1.0678,1.0678,1.0678
2020-11-06,,,,,,1.0639,1.0639,1.0639
2020-11-09,,,,,,1.0776,1.0776,1.0776
2020-11-10,,,,,,1.0754,1.0754,1.0754
2020-11-11,,,,,,1.0674,1.0674,1.0674
2020-11-12,,,,,,1.0694,1.0694,1.0694
2020-11-13,,,,,,1.059,1.059,1.059
2020-11-16,,,,,,1.0662,1.0662,1.0662
2020-11-17,,,,,,1.0616,1.0616,1.0616
2020-11-18,,,,,,1.0529,1.0529,1.0529
2020-11-19,,,,,,1.0623,1.0623,1.0623
2020-11-20,,,,,,1.0659,1.0659,1.0659
2020-11-23,,,,,,1.0737,1.0737,1.0737
2020-11-24,,,,,,1.0652,1.0652,1.0652
2020-11-25,,,,,,1.0484,1.0484,1.0484
2020-11-26,,,,,,1.0514,1.0514,1.0514
2020-11-27,,,,,,1.0606,1.0606,1.0606
2020-11-30,,,,,,1.0532,1.0532,1.0532
2020-12-01,,,,,,1.0732,1.0732,1.0732
2020-12-02,,,,,,1.0716,1.0716,1.0716
2020-12-03,,,,,,1.0722,1.0722,1.0722
2020-12-04,,,,,,1.0797,1.0797,1.0797
2020-12-07,,,,,,1.0771,1.0771,1.0771
2020-12-08,,,,,,1.0769,1.0769,1.0769
2020-12-09,,,,,,1.0687,1.0687,1.0687
2020-12-10,,,,,,1.072,1.072,1.072
2020-12-11,,,,,,1.0642,1.0642,1.0642
2020-12-14,,,,,,1.076,1.076,1.076
2020-12-15,,,,,,1.0785,1.0785,1.0785
2020-12-16,,,,,,1.0832,1.0832,1.0832
2020-12-17,,,,,,1.093,1.093,1.093
2020-12-18,,,,,,1.0864,1.0864,1.0864
2020-12-21,,,,,,1.0972,1.0972,1.0972
2020-12-22,,,,,,1.0857,1.0857,1.0857
2020-12-23,,,,,,1.093,1.093,1.093
2020-12-24,,,,,,1.0939,1.0939,1.0939
2020-12-25,,,,,,1.1044,1.1044,1.1044
2020-12-28,,,,,,1.1089,1.1089,1.1089
2020-12-29,,,,,,1.1064,1.1064,1.1064
2020-12-30,,,,,,1.1225,1.1225,1.1225
2020-12-31,,,,,,1.142,1.142,1.142
2021-01-04,,,,,,1.1533,1.1533,1.1533
2021-01-05,,,,,,1.1724,1.1724,1.1724
2021-01-06,,,,,,1.1838,1.1838,1.1838
2021-01-07,,,,,,1.211,1.211,1.211
2021-01-08,,,,,,1.2024,1.2024,1.2024
2021-01-11,,,,,,1.1967,1.1967,1.1967
2021-01-12,,,,,,1.2283,1.2283,1.2283
2021-01-13,,,,,,1.2156,1.2156,1.2156
2021-01-14,,,,,,1.1904,1.1904,1.1904
2021-01-15,,,,,,1.1907,1.1907,1.1907
2021-01-18,,,,,,1.2023,1.2023,1.2023
2021-01-19,,,,,,1.1852,1.1852,1.1852
2021-01-20,,,,,,1.1991,1.1991,1.1991
2021-01-21,,,,,,1.2182,1.2182,1.2182
2021-01-22,,,,,,1.2293,1.2293,1.2293
2021-01-25,,,,,,1.2476,1.2476,1.2476
2021-01-26,,,,,,1.2151,1.2151,1.2151
2021-01-27,,,,,,1.2199,1.2199,1.2199
2021-01-28,,,,,,1.1857,1.1857,1.1857
2021-01-29,,,,,,1.186,1.186,1.186
2021-02-01,,,,,,1.2067,1.2067,1.2067
2021-02-02,,,,,,1.2264,1.2264,1.2264
2021-02-03,,,,,,1.2278,1.2278,1.2278
2021-02-04,,,,,,1.234,1.234,1.234
2021-02-05,,,,,,1.2354,1.2354,1.2354
2021-02-08,,,,,,1.2674,1.2674,1.2674
