date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2013-09-12,,,,,,1.0,,1.0
2013-09-13,,,,,,1.0,,1.00014307
2013-09-16,,,,,,1.0,,1.00014307
2013-09-17,,,,,,1.0,,1.00014307
2013-09-18,,,,,,1.0,,1.0002871305999999
2013-09-23,,,,,,1.0,,1.0010072702
2013-09-24,,,,,,1.0,,1.0011686426
2013-09-25,,,,,,1.0,,1.001298384
2013-09-26,,,,,,1.0,,1.0014493597999998
2013-09-27,,,,,,1.0,,1.0016215389999998
2013-09-30,,,,,,1.0,,1.0020880629
2013-10-08,,,,,,1.0,,1.0031893984
2013-10-09,,,,,,1.0,,1.0033331655
2013-10-10,,,,,,1.0,,1.0034794816
2013-10-11,,,,,,1.0,,1.0036248356
2013-10-14,,,,,,1.0,,1.0040561844
2013-10-15,,,,,,1.0,,1.004198419
2013-10-16,,,,,,1.0,,1.0043398001
2013-10-17,,,,,,1.0,,1.0044803474
2013-10-18,,,,,,1.0,,1.0046210651
2013-10-21,,,,,,1.0,,1.0050422416
2013-10-22,,,,,,1.0,,1.0051799625
2013-10-23,,,,,,1.0,,1.0053168178
2013-10-24,,,,,,1.0,,1.0054549785
2013-10-25,,,,,,1.0,,1.0055916399
2013-10-28,,,,,,1.0,,1.0060011739999999
2013-10-29,,,,,,1.0,,1.006134278
2013-10-30,,,,,,1.0,,1.0062714845
2013-10-31,,,,,,1.0,,1.0064139524
2013-11-01,,,,,,1.0,,1.0065592987
2013-11-04,,,,,,1.0,,1.0069641631000001
2013-11-05,,,,,,1.0,,1.0071049065
2013-11-06,,,,,,1.0,,1.0072422856999999
2013-11-07,,,,,,1.0,,1.0073805398
2013-11-08,,,,,,1.0,,1.0075202131
2013-11-11,,,,,,1.0,,1.0079236903000002
2013-11-12,,,,,,1.0,,1.0080615642000001
2013-11-13,,,,,,1.0,,1.0081991444
2013-11-14,,,,,,1.0,,1.0083380843
2013-11-15,,,,,,1.0,,1.0084800684
2013-11-18,,,,,,1.0,,1.008893714
2013-11-19,,,,,,1.0,,1.0090332036
2013-11-20,,,,,,1.0,,1.0091754369000001
2013-11-21,,,,,,1.0,,1.0093190727999999
2013-11-22,,,,,,1.0,,1.0094637991
2013-11-25,,,,,,1.0,,1.0098927713999999
2013-11-26,,,,,,1.0,,1.0100431645999999
2013-11-27,,,,,,1.0,,1.0101934893
2013-11-28,,,,,,1.0,,1.0103454728999999
2013-11-29,,,,,,1.0,,1.0104985301
2013-12-02,,,,,,1.0,,1.0109486000999999
2013-12-03,,,,,,1.0,,1.0111015465
2013-12-04,,,,,,1.0,,1.0112558103
2013-12-05,,,,,,1.0,,1.0114119583
2013-12-06,,,,,,1.0,,1.0115689901
2013-12-09,,,,,,1.0,,1.0120283089
2013-12-10,,,,,,1.0,,1.0121774718
2013-12-11,,,,,,1.0,,1.0123310191000001
2013-12-12,,,,,,1.0,,1.0124922024
2013-12-13,,,,,,1.0,,1.0126551731
2013-12-16,,,,,,1.0,,1.0131387166
2013-12-17,,,,,,1.0,,1.0133037061999999
2013-12-18,,,,,,1.0,,1.0134700704000001
2013-12-19,,,,,,1.0,,1.0136411746
2013-12-20,,,,,,1.0,,1.0138165447
2013-12-23,,,,,,1.0,,1.0143341367
2013-12-24,,,,,,1.0,,1.0145140693999999
2013-12-25,,,,,,1.0,,1.0146913253
2013-12-26,,,,,,1.0,,1.0148702458
2013-12-27,,,,,,1.0,,1.0150570428
2013-12-30,,,,,,1.0,,1.0155857658
2013-12-31,,,,,,1.0,,1.0157795294
2014-01-02,,,,,,1.0,,1.0161338438999998
2014-01-03,,,,,,1.0,,1.0163151628
2014-01-06,,,,,,1.0,,1.016853182
2014-01-07,,,,,,1.0,,1.0170324329
2014-01-08,,,,,,1.0,,1.0172114815000002
2014-01-09,,,,,,1.0,,1.0173911007
2014-01-10,,,,,,1.0,,1.0175694901
2014-01-13,,,,,,1.0,,1.018103074
2014-01-14,,,,,,1.0,,1.0182794298
2014-01-15,,,,,,1.0,,1.0184546044
2014-01-16,,,,,,1.0,,1.0186301554
2014-01-17,,,,,,1.0,,1.0188059811999999
2014-01-20,,,,,,1.0,,1.0193322345
2014-01-21,,,,,,1.0,,1.0195076718
2014-01-22,,,,,,1.0,,1.0196834043
2014-01-23,,,,,,1.0,,1.019859004
2014-01-24,,,,,,1.0,,1.020035256
2014-01-27,,,,,,1.0,,1.0205633789
2014-01-28,,,,,,1.0,,1.0207419163
2014-01-29,,,,,,1.0,,1.0209218935000002
2014-01-30,,,,,,1.0,,1.0210984211
2014-02-07,,,,,,1.0,,1.0224975865
2014-02-10,,,,,,1.0,,1.0230220648000001
2014-02-11,,,,,,1.0,,1.0231964798000002
2014-02-12,,,,,,1.0,,1.0233693794999998
2014-02-13,,,,,,1.0,,1.0235418479
2014-02-14,,,,,,1.0,,1.0237136596
2014-02-17,,,,,,1.0,,1.0242272423
2014-02-18,,,,,,1.0,,1.0243964344
2014-02-19,,,,,,1.0,,1.0245643125000001
2014-02-20,,,,,,1.0,,1.0247302817
2014-02-21,,,,,,1.0,,1.0248957039000002
2014-02-24,,,,,,1.0,,1.0253908636
2014-02-25,,,,,,1.0,,1.0255536136
2014-02-26,,,,,,1.0,,1.0257161637999999
2014-02-27,,,,,,1.0,,1.0258774269
2014-02-28,,,,,,1.0,,1.0260383563
2014-03-03,,,,,,1.0,,1.0265198955
2014-03-04,,,,,,1.0,,1.026677764
2014-03-05,,,,,,1.0,,1.0268336856
2014-03-06,,,,,,1.0,,1.0269877209
2014-03-07,,,,,,1.0,,1.0271395713
2014-03-10,,,,,,1.0,,1.0275932006
2014-03-11,,,,,,1.0,,1.0277433217
2014-03-12,,,,,,1.0,,1.0278913476
2014-03-13,,,,,,1.0,,1.0280382127
2014-03-14,,,,,,1.0,,1.0281845025
2014-03-17,,,,,,1.0,,1.0286213781
2014-03-18,,,,,,1.0,,1.0287655188
2014-03-19,,,,,,1.0,,1.0289084966
2014-03-20,,,,,,1.0,,1.0290812195
2014-03-21,,,,,,1.0,,1.0292239428
2014-03-24,,,,,,1.0,,1.0296516351
2014-03-25,,,,,,1.0,,1.0297939947
2014-03-26,,,,,,1.0,,1.0299644462
2014-03-27,,,,,,1.0,,1.0301055204
2014-03-28,,,,,,1.0,,1.0302473247
2014-03-31,,,,,,1.0,,1.0307039676
2014-04-01,,,,,,1.0,,1.0308502348
2014-04-02,,,,,,1.0,,1.0309921726
2014-04-03,,,,,,1.0,,1.0311314906
2014-04-04,,,,,,1.0,,1.0312696519
2014-04-08,,,,,,1.0,,1.0318188990000001
2014-04-09,,,,,,1.0,,1.0319556769
2014-04-10,,,,,,1.0,,1.0321034116999999
2014-04-11,,,,,,1.0,,1.0322517456
2014-04-14,,,,,,1.0,,1.0326647137
2014-04-15,,,,,,1.0,,1.0328044642
2014-04-16,,,,,,1.0,,1.032943552
2014-04-17,,,,,,1.0,,1.0330812744
2014-04-18,,,,,,1.0,,1.0332380651
2014-04-21,,,,,,1.0,,1.0336447218
2014-04-22,,,,,,1.0,,1.0337979286
2014-04-23,,,,,,1.0,,1.0339306062
2014-04-24,,,,,,1.0,,1.0340582759999999
2014-04-25,,,,,,1.0,,1.0342112132
2014-04-28,,,,,,1.0,,1.0346150265
2014-04-29,,,,,,1.0,,1.0347642283
2014-04-30,,,,,,1.0,,1.0349159454
2014-05-05,,,,,,1.0,,1.0355729817
2014-05-06,,,,,,1.0,,1.0356995391000001
2014-05-07,,,,,,1.0,,1.0358317772
2014-05-08,,,,,,1.0,,1.0359627892
2014-05-09,,,,,,1.0,,1.0360959208
2014-05-12,,,,,,1.0,,1.0366001932
2014-05-13,,,,,,1.0,,1.036729478
2014-05-14,,,,,,1.0,,1.0368588515
2014-05-15,,,,,,1.0,,1.0370014300000001
2014-05-16,,,,,,1.0,,1.0371329425
2014-05-19,,,,,,1.0,,1.0375074292
2014-05-20,,,,,,1.0,,1.0376367544999998
2014-05-21,,,,,,1.0,,1.0377601606
2014-05-22,,,,,,1.0,,1.037882855
2014-05-23,,,,,,1.0,,1.0380056988
2014-05-26,,,,,,1.0,,1.0383701399
2014-05-27,,,,,,1.0,,1.0385063118
2014-05-28,,,,,,1.0,,1.0386396664
2014-05-29,,,,,,1.0,,1.0387719787
2014-05-30,,,,,,1.0,,1.0389003500999998
2014-06-03,,,,,,1.0,,1.039401239
2014-06-04,,,,,,1.0,,1.0395264765
2014-06-05,,,,,,1.0,,1.0396520617
2014-06-06,,,,,,1.0,,1.0397772773999998
2014-06-09,,,,,,1.0,,1.0401634314000001
2014-06-10,,,,,,1.0,,1.0403023556
2014-06-11,,,,,,1.0,,1.0404362841
2014-06-12,,,,,,1.0,,1.0405714472
2014-06-13,,,,,,1.0,,1.0407135789
2014-06-16,,,,,,1.0,,1.0411147374
2014-06-17,,,,,,1.0,,1.0412600458
2014-06-18,,,,,,1.0,,1.0413979295
2014-06-19,,,,,,1.0,,1.0415282396
2014-06-20,,,,,,1.0,,1.0416541708
2014-06-23,,,,,,1.0,,1.0420524097
2014-06-24,,,,,,1.0,,1.0421777582
2014-06-25,,,,,,1.0,,1.042307947
2014-06-26,,,,,,1.0,,1.0424430093000001
2014-06-27,,,,,,1.0,,1.0425681963000002
2014-06-30,,,,,,1.0,,1.043080896
2014-07-01,,,,,,1.0,,1.0432082770000002
2014-07-02,,,,,,1.0,,1.043335997
2014-07-03,,,,,,1.0,,1.0434622824
2014-07-04,,,,,,1.0,,1.0435900438999999
2014-07-07,,,,,,1.0,,1.0439743364
2014-07-08,,,,,,1.0,,1.0441075788
2014-07-09,,,,,,1.0,,1.0442328508
2014-07-10,,,,,,1.0,,1.0443665334999999
2014-07-11,,,,,,1.0,,1.0444961185
2014-07-14,,,,,,1.0,,1.0448666827
2014-07-15,,,,,,1.0,,1.0450087323
2014-07-16,,,,,,1.0,,1.0451337153
2014-07-17,,,,,,1.0,,1.0452596121
2014-07-18,,,,,,1.0,,1.0453966247
2014-07-21,,,,,,1.0,,1.0457708339
2014-07-22,,,,,,1.0,,1.045896044
2014-07-23,,,,,,1.0,,1.0460201291
2014-07-24,,,,,,1.0,,1.0461412792
2014-07-25,,,,,,1.0,,1.0462798929000001
2014-07-28,,,,,,1.0,,1.0466460254
2014-07-29,,,,,,1.0,,1.0467666304
2014-07-30,,,,,,1.0,,1.0468979054
2014-07-31,,,,,,1.0,,1.0470180997
2014-08-01,,,,,,1.0,,1.0471420666
2014-08-04,,,,,,1.0,,1.0475032014
2014-08-05,,,,,,1.0,,1.0476254555
2014-08-06,,,,,,1.0,,1.0477470639
2014-08-07,,,,,,1.0,,1.0478721963
2014-08-08,,,,,,1.0,,1.0479916537
2014-08-11,,,,,,1.0,,1.0483533647
2014-08-12,,,,,,1.0,,1.0484730133
2014-08-13,,,,,,1.0,,1.0486004028
2014-08-14,,,,,,1.0,,1.0487230786
2014-08-15,,,,,,1.0,,1.0488496385000001
2014-08-18,,,,,,1.0,,1.0492129777
2014-08-19,,,,,,1.0,,1.0493404466
2014-08-20,,,,,,1.0,,1.0494707222
2014-08-21,,,,,,1.0,,1.0496056107
2014-08-22,,,,,,1.0,,1.0497256436
2014-08-25,,,,,,1.0,,1.0500850130000001
2014-08-26,,,,,,1.0,,1.0502099835999998
2014-08-27,,,,,,1.0,,1.0503359248000002
2014-08-28,,,,,,1.0,,1.0504567975
2014-08-29,,,,,,1.0,,1.0505959305
2014-09-01,,,,,,1.0,,1.0509695525
2014-09-02,,,,,,1.0,,1.0510922637
2014-09-03,,,,,,1.0,,1.0512140222
2014-09-04,,,,,,1.0,,1.0513334505999998
2014-09-05,,,,,,1.0,,1.0514588537
2014-09-09,,,,,,1.0,,1.0519465324000001
2014-09-10,,,,,,1.0,,1.0520687685999999
2014-09-11,,,,,,1.0,,1.0522075258999999
2014-09-12,,,,,,1.0,,1.0523465856
2014-09-15,,,,,,1.0,,1.0527070312
