date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
2011-06-17,,,,,,1.0,1.0,1.0
2011-06-20,,,,,,1.0,1.0,1.0
2011-06-21,,,,,,1.0,1.0,1.0
2011-06-22,,,,,,1.0,1.0,1.0
2011-06-23,,,,,,1.0,1.0,1.0
2011-06-24,,,,,,1.001,1.001,1.001
2011-06-27,,,,,,1.001,1.001,1.001
2011-06-28,,,,,,1.001,1.001,1.001
2011-06-29,,,,,,1.001,1.001,1.001
2011-06-30,,,,,,1.001,1.001,1.001
2011-07-01,,,,,,1.0,1.0,1.0
2011-07-04,,,,,,1.0,1.0,1.0
2011-07-05,,,,,,1.0,1.0,1.0
2011-07-06,,,,,,1.0,1.0,1.0
2011-07-07,,,,,,1.0,1.0,1.0
2011-07-08,,,,,,1.001,1.001,1.001
2011-07-11,,,,,,1.001,1.001,1.001
2011-07-12,,,,,,1.001,1.001,1.001
2011-07-13,,,,,,1.001,1.001,1.001
2011-07-14,,,,,,1.001,1.001,1.001
2011-07-15,,,,,,1.001,1.001,1.001
2011-07-18,,,,,,1.001,1.001,1.001
2011-07-19,,,,,,1.001,1.001,1.001
2011-07-20,,,,,,1.001,1.001,1.001
2011-07-21,,,,,,1.001,1.001,1.001
2011-07-22,,,,,,0.995,0.995,0.995
2011-07-25,,,,,,0.995,0.995,0.995
2011-07-26,,,,,,0.995,0.995,0.995
2011-07-27,,,,,,0.995,0.995,0.995
2011-07-28,,,,,,0.995,0.995,0.995
2011-07-29,,,,,,0.991,0.991,0.991
2011-08-01,,,,,,0.991,0.991,0.991
2011-08-02,,,,,,0.991,0.991,0.991
2011-08-03,,,,,,0.991,0.991,0.991
2011-08-04,,,,,,0.991,0.991,0.991
2011-08-05,,,,,,0.989,0.989,0.989
2011-08-08,,,,,,0.989,0.989,0.989
2011-08-09,,,,,,0.989,0.989,0.989
2011-08-10,,,,,,0.989,0.989,0.989
2011-08-11,,,,,,0.989,0.989,0.989
2011-08-12,,,,,,0.993,0.993,0.993
2011-08-15,,,,,,0.993,0.993,0.993
2011-08-16,,,,,,0.993,0.993,0.993
2011-08-17,,,,,,0.993,0.993,0.993
2011-08-18,,,,,,0.993,0.993,0.993
2011-08-19,,,,,,0.99,0.99,0.99
2011-08-22,,,,,,0.99,0.99,0.99
2011-08-23,,,,,,0.99,0.99,0.99
2011-08-24,,,,,,0.99,0.99,0.99
2011-08-25,,,,,,0.99,0.99,0.99
2011-08-26,,,,,,0.991,0.991,0.991
2011-08-29,,,,,,0.991,0.991,0.991
2011-08-30,,,,,,0.991,0.991,0.991
2011-08-31,,,,,,0.991,0.991,0.991
2011-09-01,,,,,,0.991,0.991,0.991
2011-09-02,,,,,,0.964,0.964,0.964
2011-09-05,,,,,,0.964,0.964,0.964
2011-09-06,,,,,,0.964,0.964,0.964
2011-09-07,,,,,,0.964,0.964,0.964
2011-09-08,,,,,,0.964,0.964,0.964
2011-09-09,,,,,,0.96,0.96,0.96
2011-09-13,,,,,,0.96,0.96,0.96
2011-09-14,,,,,,0.96,0.96,0.96
2011-09-15,,,,,,0.958,0.958,0.958
2011-09-16,,,,,,0.959,0.959,0.959
2011-09-19,,,,,,0.957,0.957,0.957
2011-09-20,,,,,,0.957,0.957,0.957
2011-09-21,,,,,,0.959,0.959,0.959
2011-09-22,,,,,,0.956,0.956,0.956
2011-09-23,,,,,,0.95,0.95,0.95
2011-09-26,,,,,,0.943,0.943,0.943
2011-09-27,,,,,,0.945,0.945,0.945
2011-09-28,,,,,,0.947,0.947,0.947
2011-09-29,,,,,,0.942,0.942,0.942
2011-09-30,,,,,,0.948,0.948,0.948
2011-10-10,,,,,,0.948,0.948,0.948
2011-10-11,,,,,,0.943,0.943,0.943
2011-10-12,,,,,,0.948,0.948,0.948
2011-10-13,,,,,,0.96,0.96,0.96
2011-10-14,,,,,,0.961,0.961,0.961
2011-10-17,,,,,,0.968,0.968,0.968
