,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2015-12-02,,,,1.0,,1.0,1.0,1.0
1,2015-12-03,,,,1.0,,1.0,1.0,1.0
2,2015-12-04,,,,1.0,,1.0,1.0,1.0
3,2015-12-07,,,,1.0,,1.0,1.0,1.0
4,2015-12-08,,,,1.0,,1.0,1.0,1.0
5,2015-12-09,,,,1.0,,1.0,1.0,1.0
6,2015-12-10,,,,1.0,,1.0,1.0,1.0
7,2015-12-11,,,,0.9990000000000001,,0.9990000000000001,0.9990000000000001,0.9990000000000001
8,2015-12-14,,,,0.9990000000000001,,0.9990000000000001,0.9990000000000001,0.9990000000000001
9,2015-12-15,,,,0.9990000000000001,,0.9990000000000001,0.9990000000000001,0.9990000000000001
10,2015-12-16,,,,0.9990000000000001,,0.9990000000000001,0.9990000000000001,0.9990000000000001
11,2015-12-17,,,,0.9990000000000001,,0.9990000000000001,0.9990000000000001,0.9990000000000001
12,2015-12-18,,,,1.005,,1.005,1.005,1.005
13,2015-12-21,,,,1.005,,1.005,1.005,1.005
14,2015-12-22,,,,1.005,,1.005,1.005,1.005
15,2015-12-23,,,,1.005,,1.005,1.005,1.005
16,2015-12-24,,,,1.005,,1.005,1.005,1.005
17,2015-12-25,,,,1.006,,1.006,1.006,1.006
18,2015-12-28,,,,1.006,,1.006,1.006,1.006
19,2015-12-29,,,,1.006,,1.006,1.006,1.006
20,2015-12-30,,,,1.006,,1.006,1.006,1.006
21,2015-12-31,,,,1.006,,1.006,1.006,1.006
22,2016-01-04,,,,1.006,,1.006,1.006,1.006
23,2016-01-05,,,,1.006,,1.006,1.006,1.006
24,2016-01-06,,,,1.006,,1.006,1.006,1.006
25,2016-01-07,,,,1.006,,1.006,1.006,1.006
26,2016-01-08,,,,0.95,,0.95,0.95,0.95
27,2016-01-11,,,,0.95,,0.95,0.95,0.95
28,2016-01-12,,,,0.95,,0.95,0.95,0.95
29,2016-01-13,,,,0.922,,0.922,0.922,0.922
30,2016-01-14,,,,0.922,,0.922,0.922,0.922
31,2016-01-15,,,,0.9259999999999999,,0.9259999999999999,0.9259999999999999,0.9259999999999999
32,2016-01-18,,,,0.9259999999999999,,0.9259999999999999,0.9259999999999999,0.9259999999999999
33,2016-01-19,,,,0.9259999999999999,,0.9259999999999999,0.9259999999999999,0.9259999999999999
34,2016-01-20,,,,0.9259999999999999,,0.9259999999999999,0.9259999999999999,0.9259999999999999
35,2016-01-21,,,,0.9259999999999999,,0.9259999999999999,0.9259999999999999,0.9259999999999999
36,2016-01-22,,,,0.9229999999999999,,0.9229999999999999,0.9229999999999999,0.9229999999999999
37,2016-01-25,,,,0.9229999999999999,,0.9229999999999999,0.9229999999999999,0.9229999999999999
38,2016-01-26,,,,0.9229999999999999,,0.9229999999999999,0.9229999999999999,0.9229999999999999
39,2016-01-27,,,,0.9229999999999999,,0.9229999999999999,0.9229999999999999,0.9229999999999999
40,2016-01-28,,,,0.9229999999999999,,0.9229999999999999,0.9229999999999999,0.9229999999999999
41,2016-01-29,,,,0.9079999999999999,,0.9079999999999999,0.9079999999999999,0.9079999999999999
42,2016-02-01,,,,0.9079999999999999,,0.9079999999999999,0.9079999999999999,0.9079999999999999
