,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2021-05-11,,,,1.0,,1.0,1.0,1.0
1,2021-05-12,,,,1.0,,1.0,1.0,1.0
2,2021-05-13,,,,1.0,,1.0,1.0,1.0
3,2021-05-14,,,,1.0006,,1.0006,1.0006,1.0006
4,2021-05-17,,,,1.0006,,1.0006,1.0006,1.0006
5,2021-05-18,,,,1.0006,,1.0006,1.0006,1.0006
6,2021-05-19,,,,1.0006,,1.0006,1.0006,1.0006
7,2021-05-20,,,,1.0006,,1.0006,1.0006,1.0006
8,2021-05-21,,,,1.0021,,1.0021,1.0021,1.0021
9,2021-05-24,,,,1.0021,,1.0021,1.0021,1.0021
10,2021-05-25,,,,1.0021,,1.0021,1.0021,1.0021
11,2021-05-26,,,,1.0021,,1.0021,1.0021,1.0021
12,2021-05-27,,,,1.0021,,1.0021,1.0021,1.0021
13,2021-05-28,,,,1.0156,,1.0156,1.0156,1.0156
14,2021-05-31,,,,1.0156,,1.0156,1.0156,1.0156
15,2021-06-01,,,,1.0156,,1.0156,1.0156,1.0156
16,2021-06-02,,,,1.0156,,1.0156,1.0156,1.0156
17,2021-06-03,,,,1.0156,,1.0156,1.0156,1.0156
18,2021-06-04,,,,1.0225,,1.0225,1.0225,1.0225
19,2021-06-07,,,,1.0225,,1.0225,1.0225,1.0225
20,2021-06-08,,,,1.0225,,1.0225,1.0225,1.0225
21,2021-06-09,,,,1.0225,,1.0225,1.0225,1.0225
22,2021-06-10,,,,1.0225,,1.0225,1.0225,1.0225
23,2021-06-11,,,,1.0142,,1.0142,1.0142,1.0142
24,2021-06-15,,,,1.0142,,1.0142,1.0142,1.0142
25,2021-06-16,,,,1.0142,,1.0142,1.0142,1.0142
26,2021-06-17,,,,1.0142,,1.0142,1.0142,1.0142
27,2021-06-18,,,,1.0185,,1.0185,1.0185,1.0185
28,2021-06-21,,,,1.0185,,1.0185,1.0185,1.0185
29,2021-06-22,,,,1.0185,,1.0185,1.0185,1.0185
30,2021-06-23,,,,1.0185,,1.0185,1.0185,1.0185
31,2021-06-24,,,,1.0185,,1.0185,1.0185,1.0185
32,2021-06-25,,,,1.0306,,1.0306,1.0306,1.0306
33,2021-06-28,,,,1.0306,,1.0306,1.0306,1.0306
34,2021-06-29,,,,1.0306,,1.0306,1.0306,1.0306
35,2021-06-30,,,,1.0481,,1.0481,1.0481,1.0481
36,2021-07-01,,,,1.0481,,1.0481,1.0481,1.0481
37,2021-07-02,,,,1.0305,,1.0305,1.0305,1.0305
38,2021-07-05,,,,1.0305,,1.0305,1.0305,1.0305
39,2021-07-06,,,,1.0305,,1.0305,1.0305,1.0305
40,2021-07-07,,,,1.0305,,1.0305,1.0305,1.0305
41,2021-07-08,,,,1.0305,,1.0305,1.0305,1.0305
42,2021-07-09,,,,1.0188,,1.0188,1.0188,1.0188
43,2021-07-12,,,,1.0188,,1.0188,1.0188,1.0188
44,2021-07-13,,,,1.0188,,1.0188,1.0188,1.0188
45,2021-07-14,,,,1.0188,,1.0188,1.0188,1.0188
46,2021-07-15,,,,1.0188,,1.0188,1.0188,1.0188
47,2021-07-16,,,,1.035,,1.035,1.035,1.035
48,2021-07-19,,,,1.035,,1.035,1.035,1.035
49,2021-07-20,,,,1.035,,1.035,1.035,1.035
50,2021-07-21,,,,1.035,,1.035,1.035,1.035
51,2021-07-22,,,,1.035,,1.035,1.035,1.035
52,2021-07-23,,,,1.0098,,1.0098,1.0098,1.0098
53,2021-07-26,,,,1.0098,,1.0098,1.0098,1.0098
54,2021-07-27,,,,1.0098,,1.0098,1.0098,1.0098
55,2021-07-28,,,,1.0098,,1.0098,1.0098,1.0098
56,2021-07-29,,,,1.0098,,1.0098,1.0098,1.0098
57,2021-07-30,,,,0.9527,,0.9527,0.9527,0.9527
58,2021-08-02,,,,0.9527,,0.9527,0.9527,0.9527
59,2021-08-03,,,,0.9527,,0.9527,0.9527,0.9527
60,2021-08-04,,,,0.9527,,0.9527,0.9527,0.9527
61,2021-08-05,,,,0.9527,,0.9527,0.9527,0.9527
62,2021-08-06,,,,0.9634,,0.9634,0.9634,0.9634
63,2021-08-09,,,,0.9634,,0.9634,0.9634,0.9634
64,2021-08-10,,,,0.9907,,0.9907,0.9907,0.9907
65,2021-08-11,,,,0.9813,,0.9813,0.9813,0.9813
66,2021-08-12,,,,0.9711,,0.9711,0.9711,0.9711
67,2021-08-13,,,,0.9727,,0.9727,0.9727,0.9727
68,2021-08-16,,,,0.9747,,0.9747,0.9747,0.9747
69,2021-08-17,,,,0.9558,,0.9558,0.9558,0.9558
70,2021-08-18,,,,0.9655,,0.9655,0.9655,0.9655
71,2021-08-19,,,,0.9586,,0.9586,0.9586,0.9586
72,2021-08-20,,,,0.9306,,0.9306,0.9306,0.9306
73,2021-08-23,,,,0.943,,0.943,0.943,0.943
74,2021-08-24,,,,0.9588,,0.9588,0.9588,0.9588
75,2021-08-25,,,,0.9625,,0.9625,0.9625,0.9625
76,2021-08-26,,,,0.9489,,0.9489,0.9489,0.9489
77,2021-08-27,,,,0.9535,,0.9535,0.9535,0.9535
78,2021-08-30,,,,0.9555,,0.9555,0.9555,0.9555
79,2021-08-31,,,,0.9524,,0.9524,0.9524,0.9524
80,2021-09-01,,,,0.9567,,0.9567,0.9567,0.9567
81,2021-09-02,,,,0.9447,,0.9447,0.9447,0.9447
82,2021-09-03,,,,0.9436,,0.9436,0.9436,0.9436
83,2021-09-06,,,,0.9612,,0.9612,0.9612,0.9612
84,2021-09-07,,,,0.9709,,0.9709,0.9709,0.9709
85,2021-09-08,,,,0.9587,,0.9587,0.9587,0.9587
86,2021-09-09,,,,0.9569,,0.9569,0.9569,0.9569
87,2021-09-10,,,,0.9631,,0.9631,0.9631,0.9631
