,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2014-12-08,,,,1.0,,1.0,1.0,1.0
1,2014-12-09,,,,1.0,,1.0,1.0,1.0
2,2014-12-10,,,,1.0,,1.0,1.0,1.0
3,2014-12-11,,,,1.0,,1.0,1.0,1.0
4,2014-12-12,,,,0.997,,0.997,0.997,0.997
5,2014-12-15,,,,0.997,,0.997,0.997,0.997
6,2014-12-16,,,,0.997,,0.997,0.997,0.997
7,2014-12-17,,,,0.997,,0.997,0.997,0.997
8,2014-12-18,,,,0.997,,0.997,0.997,0.997
9,2014-12-19,,,,1.002,,1.002,1.002,1.002
10,2014-12-22,,,,1.002,,1.002,1.002,1.002
11,2014-12-23,,,,1.002,,1.002,1.002,1.002
12,2014-12-24,,,,1.002,,1.002,1.002,1.002
13,2014-12-25,,,,1.002,,1.002,1.002,1.002
14,2014-12-26,,,,0.9890000000000001,,0.9890000000000001,0.9890000000000001,0.9890000000000001
15,2014-12-29,,,,0.9890000000000001,,0.9890000000000001,0.9890000000000001,0.9890000000000001
16,2014-12-30,,,,0.9890000000000001,,0.9890000000000001,0.9890000000000001,0.9890000000000001
17,2014-12-31,,,,0.987,,0.987,0.987,0.987
18,2015-01-05,,,,0.987,,0.987,0.987,0.987
19,2015-01-06,,,,0.987,,0.987,0.987,0.987
20,2015-01-07,,,,0.987,,0.987,0.987,0.987
21,2015-01-08,,,,0.987,,0.987,0.987,0.987
22,2015-01-09,,,,0.993,,0.993,0.993,0.993
23,2015-01-12,,,,0.993,,0.993,0.993,0.993
24,2015-01-13,,,,0.993,,0.993,0.993,0.993
25,2015-01-14,,,,0.993,,0.993,0.993,0.993
26,2015-01-15,,,,0.993,,0.993,0.993,0.993
27,2015-01-16,,,,1.034,,1.034,1.034,1.034
28,2015-01-19,,,,1.034,,1.034,1.034,1.034
29,2015-01-20,,,,1.034,,1.034,1.034,1.034
30,2015-01-21,,,,1.034,,1.034,1.034,1.034
31,2015-01-22,,,,1.034,,1.034,1.034,1.034
32,2015-01-23,,,,1.035,,1.035,1.035,1.035
33,2015-01-26,,,,1.035,,1.035,1.035,1.035
34,2015-01-27,,,,1.035,,1.035,1.035,1.035
35,2015-01-28,,,,1.035,,1.035,1.035,1.035
36,2015-01-29,,,,1.035,,1.035,1.035,1.035
37,2015-01-30,,,,1.02,,1.02,1.02,1.02
38,2015-02-02,,,,1.02,,1.02,1.02,1.02
39,2015-02-03,,,,1.02,,1.02,1.02,1.02
40,2015-02-04,,,,1.02,,1.02,1.02,1.02
41,2015-02-05,,,,1.02,,1.02,1.02,1.02
42,2015-02-06,,,,1.043,,1.043,1.043,1.043
43,2015-02-09,,,,1.043,,1.043,1.043,1.043
44,2015-02-10,,,,1.043,,1.043,1.043,1.043
45,2015-02-11,,,,1.043,,1.043,1.043,1.043
46,2015-02-12,,,,1.043,,1.043,1.043,1.043
47,2015-02-13,,,,1.0959999999999999,,1.0959999999999999,1.0959999999999999,1.0959999999999999
48,2015-02-16,,,,1.1340000000000001,,1.1340000000000001,1.1340000000000001,1.1340000000000001
49,2015-02-17,,,,1.137,,1.137,1.137,1.137
50,2015-02-25,,,,1.137,,1.137,1.137,1.137
51,2015-02-26,,,,1.137,,1.137,1.137,1.137
52,2015-02-27,,,,1.136,,1.136,1.136,1.136
53,2015-03-02,,,,1.136,,1.136,1.136,1.136
54,2015-03-03,,,,1.136,,1.136,1.136,1.136
55,2015-03-04,,,,1.136,,1.136,1.136,1.136
56,2015-03-05,,,,1.136,,1.136,1.136,1.136
57,2015-03-06,,,,1.153,,1.153,1.153,1.153
58,2015-03-09,,,,1.171,,1.171,1.171,1.171
59,2015-03-10,,,,1.194,,1.194,1.194,1.194
60,2015-03-11,,,,1.19,,1.19,1.19,1.19
61,2015-03-12,,,,1.188,,1.188,1.188,1.188
62,2015-03-13,,,,1.229,,1.229,1.229,1.229
63,2015-03-16,,,,1.29,,1.29,1.29,1.29
64,2015-03-17,,,,1.285,,1.285,1.285,1.285
65,2015-03-18,,,,1.301,,1.301,1.301,1.301
66,2015-03-19,,,,1.314,,1.314,1.314,1.314
67,2015-03-20,,,,1.358,,1.358,1.358,1.358
68,2015-03-23,,,,1.425,,1.425,1.425,1.425
69,2015-03-24,,,,1.472,,1.472,1.472,1.472
70,2015-03-25,,,,1.47,,1.47,1.47,1.47
71,2015-03-26,,,,1.389,,1.389,1.389,1.389
72,2015-03-27,,,,1.402,,1.402,1.402,1.402
73,2015-03-30,,,,1.361,,1.361,1.361,1.361
74,2015-03-31,,,,1.39,,1.39,1.39,1.39
75,2015-04-01,,,,1.435,,1.435,1.435,1.435
76,2015-04-02,,,,1.463,,1.463,1.463,1.463
77,2015-04-03,,,,1.4769999999999999,,1.4769999999999999,1.4769999999999999,1.4769999999999999
78,2015-04-07,,,,1.514,,1.514,1.514,1.514
79,2015-04-08,,,,1.4780000000000002,,1.4780000000000002,1.4780000000000002,1.4780000000000002
80,2015-04-09,,,,1.4809999999999999,,1.4809999999999999,1.4809999999999999,1.4809999999999999
81,2015-04-10,,,,1.525,,1.525,1.525,1.525
82,2015-04-13,,,,1.5490000000000002,,1.5490000000000002,1.5490000000000002,1.5490000000000002
83,2015-04-14,,,,1.541,,1.541,1.541,1.541
84,2015-04-15,,,,1.443,,1.443,1.443,1.443
85,2015-04-16,,,,1.464,,1.464,1.464,1.464
86,2015-04-17,,,,1.449,,1.449,1.449,1.449
87,2015-04-20,,,,1.3980000000000001,,1.3980000000000001,1.3980000000000001,1.3980000000000001
88,2015-04-21,,,,1.4669999999999999,,1.4669999999999999,1.4669999999999999,1.4669999999999999
89,2015-04-22,,,,1.52,,1.52,1.52,1.52
90,2015-04-23,,,,1.55,,1.55,1.55,1.55
91,2015-04-24,,,,1.55,,1.55,1.55,1.55
92,2015-04-27,,,,1.564,,1.564,1.564,1.564
93,2015-04-28,,,,1.526,,1.526,1.526,1.526
