,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2021-06-10,,,,1.0,,1.0,1.0,1.0
1,2021-06-11,,,,1.0,,1.0,1.0,1.0
2,2021-06-15,,,,1.0,,1.0,1.0,1.0
3,2021-06-16,,,,1.0,,1.0,1.0,1.0
4,2021-06-17,,,,1.0,,1.0,1.0,1.0
5,2021-06-18,,,,1.0001,,1.0001,1.0001,1.0001
6,2021-06-21,,,,1.0001,,1.0001,1.0001,1.0001
7,2021-06-22,,,,1.0001,,1.0001,1.0001,1.0001
8,2021-06-23,,,,1.0001,,1.0001,1.0001,1.0001
9,2021-06-24,,,,1.0001,,1.0001,1.0001,1.0001
10,2021-06-25,,,,1.0083,,1.0083,1.0083,1.0083
11,2021-06-28,,,,1.0083,,1.0083,1.0083,1.0083
12,2021-06-29,,,,1.0083,,1.0083,1.0083,1.0083
13,2021-06-30,,,,1.0145,,1.0145,1.0145,1.0145
14,2021-07-01,,,,1.0145,,1.0145,1.0145,1.0145
15,2021-07-02,,,,1.0046,,1.0046,1.0046,1.0046
16,2021-07-05,,,,1.0046,,1.0046,1.0046,1.0046
17,2021-07-06,,,,1.0046,,1.0046,1.0046,1.0046
18,2021-07-07,,,,1.0046,,1.0046,1.0046,1.0046
19,2021-07-08,,,,1.0046,,1.0046,1.0046,1.0046
20,2021-07-09,,,,1.0167,,1.0167,1.0167,1.0167
21,2021-07-12,,,,1.0167,,1.0167,1.0167,1.0167
22,2021-07-13,,,,1.0167,,1.0167,1.0167,1.0167
23,2021-07-14,,,,1.0167,,1.0167,1.0167,1.0167
24,2021-07-15,,,,1.0167,,1.0167,1.0167,1.0167
25,2021-07-16,,,,1.0184,,1.0184,1.0184,1.0184
26,2021-07-19,,,,1.0184,,1.0184,1.0184,1.0184
27,2021-07-20,,,,1.0184,,1.0184,1.0184,1.0184
28,2021-07-21,,,,1.0184,,1.0184,1.0184,1.0184
29,2021-07-22,,,,1.0184,,1.0184,1.0184,1.0184
30,2021-07-23,,,,1.0362,,1.0362,1.0362,1.0362
31,2021-07-26,,,,1.0362,,1.0362,1.0362,1.0362
32,2021-07-27,,,,1.0362,,1.0362,1.0362,1.0362
33,2021-07-28,,,,1.0362,,1.0362,1.0362,1.0362
34,2021-07-29,,,,1.0362,,1.0362,1.0362,1.0362
35,2021-07-30,,,,1.0328,,1.0328,1.0328,1.0328
36,2021-08-02,,,,1.0328,,1.0328,1.0328,1.0328
37,2021-08-03,,,,1.0328,,1.0328,1.0328,1.0328
38,2021-08-04,,,,1.0328,,1.0328,1.0328,1.0328
39,2021-08-05,,,,1.0328,,1.0328,1.0328,1.0328
40,2021-08-06,,,,1.0441,,1.0441,1.0441,1.0441
41,2021-08-09,,,,1.0441,,1.0441,1.0441,1.0441
42,2021-08-10,,,,1.0441,,1.0441,1.0441,1.0441
43,2021-08-11,,,,1.0441,,1.0441,1.0441,1.0441
44,2021-08-12,,,,1.0441,,1.0441,1.0441,1.0441
45,2021-08-13,,,,1.0211,,1.0211,1.0211,1.0211
46,2021-08-16,,,,1.0211,,1.0211,1.0211,1.0211
47,2021-08-17,,,,1.0211,,1.0211,1.0211,1.0211
48,2021-08-18,,,,1.0211,,1.0211,1.0211,1.0211
49,2021-08-19,,,,1.0211,,1.0211,1.0211,1.0211
50,2021-08-20,,,,0.986,,0.986,0.986,0.986
51,2021-08-23,,,,1.0118,,1.0118,1.0118,1.0118
52,2021-08-24,,,,1.0209,,1.0209,1.0209,1.0209
53,2021-08-25,,,,1.026,,1.026,1.026,1.026
54,2021-08-26,,,,1.0188,,1.0188,1.0188,1.0188
55,2021-08-27,,,,1.02,,1.02,1.02,1.02
56,2021-08-30,,,,1.0296,,1.0296,1.0296,1.0296
57,2021-08-31,,,,1.0192,,1.0192,1.0192,1.0192
58,2021-09-01,,,,1.0049,,1.0049,1.0049,1.0049
59,2021-09-02,,,,1.0001,,1.0001,1.0001,1.0001
60,2021-09-03,,,,0.9883,,0.9883,0.9883,0.9883
61,2021-09-06,,,,1.0006,,1.0006,1.0006,1.0006
62,2021-09-07,,,,1.0074,,1.0074,1.0074,1.0074
63,2021-09-08,,,,0.9972,,0.9972,0.9972,0.9972
64,2021-09-09,,,,0.9929,,0.9929,0.9929,0.9929
65,2021-09-10,,,,1.0015,,1.0015,1.0015,1.0015
66,2021-09-13,,,,0.9851,,0.9851,0.9851,0.9851
67,2021-09-14,,,,0.9921,,0.9921,0.9921,0.9921
68,2021-09-15,,,,0.9879,,0.9879,0.9879,0.9879
69,2021-09-16,,,,0.9609,,0.9609,0.9609,0.9609
70,2021-09-17,,,,0.9724,,0.9724,0.9724,0.9724
71,2021-09-22,,,,0.9657,,0.9657,0.9657,0.9657
72,2021-09-23,,,,0.9752,,0.9752,0.9752,0.9752
73,2021-09-24,,,,0.9759,,0.9759,0.9759,0.9759
74,2021-09-27,,,,0.9805,,0.9805,0.9805,0.9805
75,2021-09-28,,,,0.9778,,0.9778,0.9778,0.9778
76,2021-09-29,,,,0.9716,,0.9716,0.9716,0.9716
77,2021-09-30,,,,0.9846,,0.9846,0.9846,0.9846
78,2021-10-08,,,,0.9693,,0.9693,0.9693,0.9693
79,2021-10-11,,,,0.973,,0.973,0.973,0.973
80,2021-10-12,,,,0.9628,,0.9628,0.9628,0.9628
81,2021-10-13,,,,0.9847,,0.9847,0.9847,0.9847
82,2021-10-14,,,,0.9969,,0.9969,0.9969,0.9969
83,2021-10-15,,,,1.0137,,1.0137,1.0137,1.0137
84,2021-10-18,,,,1.0165,,1.0165,1.0165,1.0165
85,2021-10-19,,,,1.0266,,1.0266,1.0266,1.0266
86,2021-10-20,,,,1.0397,,1.0397,1.0397,1.0397
87,2021-10-21,,,,1.0326,,1.0326,1.0326,1.0326
88,2021-10-22,,,,1.035,,1.035,1.035,1.035
89,2021-10-25,,,,1.0518,,1.0518,1.0518,1.0518
90,2021-10-26,,,,1.0472,,1.0472,1.0472,1.0472
91,2021-10-27,,,,1.0469,,1.0469,1.0469,1.0469
92,2021-10-28,,,,1.0428,,1.0428,1.0428,1.0428
93,2021-10-29,,,,1.0575,,1.0575,1.0575,1.0575
94,2021-11-01,,,,1.0511,,1.0511,1.0511,1.0511
95,2021-11-02,,,,1.0524,,1.0524,1.0524,1.0524
96,2021-11-03,,,,1.0388,,1.0388,1.0388,1.0388
97,2021-11-04,,,,1.0472,,1.0472,1.0472,1.0472
98,2021-11-05,,,,1.0359,,1.0359,1.0359,1.0359
99,2021-11-08,,,,1.0258,,1.0258,1.0258,1.0258
100,2021-11-09,,,,1.0398,,1.0398,1.0398,1.0398
101,2021-11-10,,,,1.0376,,1.0376,1.0376,1.0376
102,2021-11-11,,,,1.0546,,1.0546,1.0546,1.0546
103,2021-11-12,,,,1.0599,,1.0599,1.0599,1.0599
104,2021-11-15,,,,1.0376,,1.0376,1.0376,1.0376
105,2021-11-16,,,,1.0329,,1.0329,1.0329,1.0329
106,2021-11-17,,,,1.0379,,1.0379,1.0379,1.0379
107,2021-11-18,,,,1.0291,,1.0291,1.0291,1.0291
108,2021-11-19,,,,1.0291,,1.0291,1.0291,1.0291
109,2021-11-22,,,,1.0377,,1.0377,1.0377,1.0377
110,2021-11-23,,,,1.0323,,1.0323,1.0323,1.0323
111,2021-11-24,,,,1.0182,,1.0182,1.0182,1.0182
112,2021-11-25,,,,1.015,,1.015,1.015,1.015
113,2021-11-26,,,,1.0102,,1.0102,1.0102,1.0102
114,2021-11-29,,,,1.0188,,1.0188,1.0188,1.0188
115,2021-11-30,,,,1.0189,,1.0189,1.0189,1.0189
116,2021-12-01,,,,1.0156,,1.0156,1.0156,1.0156
117,2021-12-02,,,,1.0164,,1.0164,1.0164,1.0164
118,2021-12-03,,,,1.0174,,1.0174,1.0174,1.0174
119,2021-12-06,,,,0.9977,,0.9977,0.9977,0.9977
120,2021-12-07,,,,0.9977,,0.9977,0.9977,0.9977
121,2021-12-08,,,,1.02,,1.02,1.02,1.02
122,2021-12-09,,,,1.0282,,1.0282,1.0282,1.0282
123,2021-12-10,,,,1.033,,1.033,1.033,1.033
124,2021-12-13,,,,1.0306,,1.0306,1.0306,1.0306
125,2021-12-14,,,,1.0182,,1.0182,1.0182,1.0182
126,2021-12-15,,,,0.9994,,0.9994,0.9994,0.9994
127,2021-12-16,,,,1.0114,,1.0114,1.0114,1.0114
128,2021-12-17,,,,0.9877,,0.9877,0.9877,0.9877
129,2021-12-20,,,,0.9591,,0.9591,0.9591,0.9591
130,2021-12-21,,,,0.9637,,0.9637,0.9637,0.9637
131,2021-12-22,,,,0.9711,,0.9711,0.9711,0.9711
132,2021-12-23,,,,0.9801,,0.9801,0.9801,0.9801
133,2021-12-24,,,,0.963,,0.963,0.963,0.963
134,2021-12-27,,,,0.9618,,0.9618,0.9618,0.9618
135,2021-12-28,,,,0.9687,,0.9687,0.9687,0.9687
136,2021-12-29,,,,0.9574,,0.9574,0.9574,0.9574
137,2021-12-30,,,,0.975,,0.975,0.975,0.975
138,2021-12-31,,,,0.9895,,0.9895,0.9895,0.9895
139,2022-01-04,,,,0.9544,,0.9544,0.9544,0.9544
140,2022-01-05,,,,0.9159,,0.9159,0.9159,0.9159
141,2022-01-06,,,,0.9092,,0.9092,0.9092,0.9092
142,2022-01-07,,,,0.9029,,0.9029,0.9029,0.9029
143,2022-01-10,,,,0.905,,0.905,0.905,0.905
144,2022-01-11,,,,0.8959999999999999,,0.8959999999999999,0.8959999999999999,0.8959999999999999
145,2022-01-12,,,,0.9227,,0.9227,0.9227,0.9227
146,2022-01-13,,,,0.9093,,0.9093,0.9093,0.9093
147,2022-01-14,,,,0.9198,,0.9198,0.9198,0.9198
148,2022-01-17,,,,0.9352,,0.9352,0.9352,0.9352
149,2022-01-18,,,,0.9349,,0.9349,0.9349,0.9349
150,2022-01-19,,,,0.9204,,0.9204,0.9204,0.9204
151,2022-01-20,,,,0.9333,,0.9333,0.9333,0.9333
152,2022-01-21,,,,0.9279,,0.9279,0.9279,0.9279
153,2022-01-24,,,,0.9351,,0.9351,0.9351,0.9351
154,2022-01-25,,,,0.9132,,0.9132,0.9132,0.9132
155,2022-01-26,,,,0.9209999999999999,,0.9209999999999999,0.9209999999999999,0.9209999999999999
