,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2019-07-31,,,,1.0,,1.0,1.0,1.0
1,2019-08-01,,,,1.0,,1.0,1.0,1.0
2,2019-08-02,,,,0.9993,,0.9993,0.9993,0.9993
3,2019-08-05,,,,0.9993,,0.9993,0.9993,0.9993
4,2019-08-06,,,,0.9993,,0.9993,0.9993,0.9993
5,2019-08-07,,,,0.9993,,0.9993,0.9993,0.9993
6,2019-08-08,,,,0.9993,,0.9993,0.9993,0.9993
7,2019-08-09,,,,0.9984,,0.9984,0.9984,0.9984
8,2019-08-12,,,,0.9984,,0.9984,0.9984,0.9984
9,2019-08-13,,,,0.9984,,0.9984,0.9984,0.9984
10,2019-08-14,,,,0.9984,,0.9984,0.9984,0.9984
11,2019-08-15,,,,0.9984,,0.9984,0.9984,0.9984
12,2019-08-16,,,,1.0009,,1.0009,1.0009,1.0009
13,2019-08-19,,,,1.0009,,1.0009,1.0009,1.0009
14,2019-08-20,,,,1.0009,,1.0009,1.0009,1.0009
15,2019-08-21,,,,1.0009,,1.0009,1.0009,1.0009
16,2019-08-22,,,,1.0009,,1.0009,1.0009,1.0009
17,2019-08-23,,,,1.0088,,1.0088,1.0088,1.0088
18,2019-08-26,,,,1.0088,,1.0088,1.0088,1.0088
19,2019-08-27,,,,1.0088,,1.0088,1.0088,1.0088
20,2019-08-28,,,,1.0088,,1.0088,1.0088,1.0088
21,2019-08-29,,,,1.0088,,1.0088,1.0088,1.0088
22,2019-08-30,,,,1.0082,,1.0082,1.0082,1.0082
23,2019-09-02,,,,1.0082,,1.0082,1.0082,1.0082
24,2019-09-03,,,,1.0082,,1.0082,1.0082,1.0082
25,2019-09-04,,,,1.0082,,1.0082,1.0082,1.0082
26,2019-09-05,,,,1.0082,,1.0082,1.0082,1.0082
27,2019-09-06,,,,1.0103,,1.0103,1.0103,1.0103
28,2019-09-09,,,,1.0103,,1.0103,1.0103,1.0103
29,2019-09-10,,,,1.0103,,1.0103,1.0103,1.0103
30,2019-09-11,,,,1.0103,,1.0103,1.0103,1.0103
31,2019-09-12,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
32,2019-09-16,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
33,2019-09-17,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
34,2019-09-18,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
35,2019-09-19,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
36,2019-09-20,,,,1.0102,,1.0102,1.0102,1.0102
37,2019-09-23,,,,1.0066,,1.0066,1.0066,1.0066
38,2019-09-24,,,,1.0099,,1.0099,1.0099,1.0099
39,2019-09-25,,,,1.0099,,1.0099,1.0099,1.0099
40,2019-09-26,,,,1.011,,1.011,1.011,1.011
41,2019-09-27,,,,1.0111,,1.0111,1.0111,1.0111
42,2019-09-30,,,,1.0093,,1.0093,1.0093,1.0093
43,2019-10-08,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
44,2019-10-09,,,,1.0083,,1.0083,1.0083,1.0083
45,2019-10-10,,,,1.0127,,1.0127,1.0127,1.0127
46,2019-10-11,,,,1.0165,,1.0165,1.0165,1.0165
47,2019-10-14,,,,1.0183,,1.0183,1.0183,1.0183
48,2019-10-15,,,,1.0218,,1.0218,1.0218,1.0218
49,2019-10-16,,,,1.0212,,1.0212,1.0212,1.0212
50,2019-10-17,,,,1.0223,,1.0223,1.0223,1.0223
51,2019-10-18,,,,1.0189,,1.0189,1.0189,1.0189
52,2019-10-21,,,,1.0179,,1.0179,1.0179,1.0179
53,2019-10-22,,,,1.0203,,1.0203,1.0203,1.0203
54,2019-10-23,,,,1.0136,,1.0136,1.0136,1.0136
55,2019-10-24,,,,1.0115,,1.0115,1.0115,1.0115
56,2019-10-25,,,,1.0173,,1.0173,1.0173,1.0173
57,2019-10-28,,,,1.025,,1.025,1.025,1.025
58,2019-10-29,,,,1.0269,,1.0269,1.0269,1.0269
59,2019-10-30,,,,1.0232,,1.0232,1.0232,1.0232
60,2019-10-31,,,,1.0254,,1.0254,1.0254,1.0254
61,2019-11-01,,,,1.0324,,1.0324,1.0324,1.0324
62,2019-11-04,,,,1.0369,,1.0369,1.0369,1.0369
63,2019-11-05,,,,1.0379,,1.0379,1.0379,1.0379
64,2019-11-06,,,,1.0381,,1.0381,1.0381,1.0381
65,2019-11-07,,,,1.04,,1.04,1.04,1.04
66,2019-11-08,,,,1.0378,,1.0378,1.0378,1.0378
67,2019-11-11,,,,1.0305,,1.0305,1.0305,1.0305
68,2019-11-12,,,,1.0326,,1.0326,1.0326,1.0326
69,2019-11-13,,,,1.0358,,1.0358,1.0358,1.0358
70,2019-11-14,,,,1.038,,1.038,1.038,1.038
71,2019-11-15,,,,1.0327,,1.0327,1.0327,1.0327
72,2019-11-18,,,,1.0388,,1.0388,1.0388,1.0388
73,2019-11-19,,,,1.0432,,1.0432,1.0432,1.0432
74,2019-11-20,,,,1.0409,,1.0409,1.0409,1.0409
75,2019-11-21,,,,1.0338,,1.0338,1.0338,1.0338
76,2019-11-22,,,,1.0247,,1.0247,1.0247,1.0247
77,2019-11-25,,,,1.0232,,1.0232,1.0232,1.0232
78,2019-11-26,,,,1.0263,,1.0263,1.0263,1.0263
79,2019-11-27,,,,1.0229,,1.0229,1.0229,1.0229
80,2019-11-28,,,,1.021,,1.021,1.021,1.021
81,2019-11-29,,,,1.0079,,1.0079,1.0079,1.0079
82,2019-12-02,,,,1.0031,,1.0031,1.0031,1.0031
83,2019-12-03,,,,1.0036,,1.0036,1.0036,1.0036
84,2019-12-04,,,,1.0019,,1.0019,1.0019,1.0019
85,2019-12-05,,,,1.0048,,1.0048,1.0048,1.0048
86,2019-12-06,,,,1.0123,,1.0123,1.0123,1.0123
87,2019-12-09,,,,1.0073,,1.0073,1.0073,1.0073
88,2019-12-10,,,,1.0078,,1.0078,1.0078,1.0078
89,2019-12-11,,,,1.0088,,1.0088,1.0088,1.0088
90,2019-12-12,,,,1.0079,,1.0079,1.0079,1.0079
91,2019-12-13,,,,1.0179,,1.0179,1.0179,1.0179
92,2019-12-16,,,,1.0194,,1.0194,1.0194,1.0194
93,2019-12-17,,,,1.0253,,1.0253,1.0253,1.0253
94,2019-12-18,,,,1.0246,,1.0246,1.0246,1.0246
95,2019-12-19,,,,1.023,,1.023,1.023,1.023
96,2019-12-20,,,,1.0201,,1.0201,1.0201,1.0201
97,2019-12-23,,,,1.02,,1.02,1.02,1.02
98,2019-12-24,,,,1.0231,,1.0231,1.0231,1.0231
99,2019-12-25,,,,1.0189,,1.0189,1.0189,1.0189
100,2019-12-26,,,,1.0214,,1.0214,1.0214,1.0214
101,2019-12-27,,,,1.024,,1.024,1.024,1.024
102,2019-12-30,,,,1.0287,,1.0287,1.0287,1.0287
103,2019-12-31,,,,1.0303,,1.0303,1.0303,1.0303
104,2020-01-02,,,,1.0344,,1.0344,1.0344,1.0344
105,2020-01-03,,,,1.0288,,1.0288,1.0288,1.0288
106,2020-01-06,,,,1.0251,,1.0251,1.0251,1.0251
107,2020-01-07,,,,1.032,,1.032,1.032,1.032
108,2020-01-08,,,,1.0228,,1.0228,1.0228,1.0228
109,2020-01-09,,,,1.0447,,1.0447,1.0447,1.0447
110,2020-01-10,,,,1.0519,,1.0519,1.0519,1.0519
111,2020-01-13,,,,1.0583,,1.0583,1.0583,1.0583
112,2020-01-14,,,,1.0509,,1.0509,1.0509,1.0509
113,2020-01-15,,,,1.0548,,1.0548,1.0548,1.0548
114,2020-01-16,,,,1.0574,,1.0574,1.0574,1.0574
115,2020-01-17,,,,1.0573,,1.0573,1.0573,1.0573
116,2020-01-20,,,,1.0469,,1.0469,1.0469,1.0469
117,2020-01-21,,,,1.0292,,1.0292,1.0292,1.0292
118,2020-01-22,,,,1.0372,,1.0372,1.0372,1.0372
119,2020-01-23,,,,1.0067,,1.0067,1.0067,1.0067
120,2020-02-03,,,,0.9534,,0.9534,0.9534,0.9534
121,2020-02-04,,,,0.983,,0.983,0.983,0.983
122,2020-02-05,,,,0.9907,,0.9907,0.9907,0.9907
123,2020-02-06,,,,1.0174,,1.0174,1.0174,1.0174
124,2020-02-07,,,,1.0132,,1.0132,1.0132,1.0132
125,2020-02-10,,,,1.0149,,1.0149,1.0149,1.0149
126,2020-02-11,,,,1.032,,1.032,1.032,1.032
127,2020-02-12,,,,1.0449,,1.0449,1.0449,1.0449
128,2020-02-13,,,,1.0413,,1.0413,1.0413,1.0413
129,2020-02-14,,,,1.0489,,1.0489,1.0489,1.0489
130,2020-02-17,,,,1.0705,,1.0705,1.0705,1.0705
131,2020-02-18,,,,1.0665,,1.0665,1.0665,1.0665
132,2020-02-19,,,,1.0609,,1.0609,1.0609,1.0609
133,2020-02-20,,,,1.0803,,1.0803,1.0803,1.0803
134,2020-02-21,,,,1.0842,,1.0842,1.0842,1.0842
135,2020-02-24,,,,1.0776,,1.0776,1.0776,1.0776
136,2020-02-25,,,,1.0847,,1.0847,1.0847,1.0847
137,2020-02-26,,,,1.0547,,1.0547,1.0547,1.0547
138,2020-02-27,,,,1.0633,,1.0633,1.0633,1.0633
139,2020-02-28,,,,1.0244,,1.0244,1.0244,1.0244
140,2020-03-02,,,,1.0481,,1.0481,1.0481,1.0481
141,2020-03-03,,,,1.057,,1.057,1.057,1.057
142,2020-03-04,,,,1.0609,,1.0609,1.0609,1.0609
143,2020-03-05,,,,1.0774,,1.0774,1.0774,1.0774
144,2020-03-06,,,,1.0672,,1.0672,1.0672,1.0672
145,2020-03-09,,,,1.03,,1.03,1.03,1.03
146,2020-03-10,,,,1.0479,,1.0479,1.0479,1.0479
147,2020-03-11,,,,1.0393,,1.0393,1.0393,1.0393
148,2020-03-12,,,,1.0073,,1.0073,1.0073,1.0073
149,2020-03-13,,,,1.0018,,1.0018,1.0018,1.0018
150,2020-03-16,,,,0.9504,,0.9504,0.9504,0.9504
151,2020-03-17,,,,0.9506,,0.9506,0.9506,0.9506
152,2020-03-18,,,,0.9317,,0.9317,0.9317,0.9317
153,2020-03-19,,,,0.9195,,0.9195,0.9195,0.9195
154,2020-03-20,,,,0.9521,,0.9521,0.9521,0.9521
155,2020-03-23,,,,0.9273,,0.9273,0.9273,0.9273
156,2020-03-24,,,,0.9599,,0.9599,0.9599,0.9599
157,2020-03-25,,,,0.9878,,0.9878,0.9878,0.9878
158,2020-03-26,,,,0.9917,,0.9917,0.9917,0.9917
159,2020-03-27,,,,0.9911,,0.9911,0.9911,0.9911
160,2020-03-30,,,,0.9732,,0.9732,0.9732,0.9732
161,2020-03-31,,,,1.0016,,1.0016,1.0016,1.0016
162,2020-04-01,,,,0.9922,,0.9922,0.9922,0.9922
163,2020-04-02,,,,1.0012,,1.0012,1.0012,1.0012
164,2020-04-03,,,,0.9971,,0.9971,0.9971,0.9971
165,2020-04-07,,,,1.0285,,1.0285,1.0285,1.0285
166,2020-04-08,,,,1.0195,,1.0195,1.0195,1.0195
167,2020-04-09,,,,1.0403,,1.0403,1.0403,1.0403
168,2020-04-10,,,,1.0292,,1.0292,1.0292,1.0292
169,2020-04-13,,,,1.0290000000000001,,1.0290000000000001,1.0290000000000001,1.0290000000000001
170,2020-04-14,,,,1.0441,,1.0441,1.0441,1.0441
171,2020-04-15,,,,1.0358,,1.0358,1.0358,1.0358
172,2020-04-16,,,,1.0432,,1.0432,1.0432,1.0432
