,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2018-04-23,,,,1.0,,1.0,1.0,1.0
1,2018-04-24,,,,1.0,,1.0,1.0,1.0
2,2018-04-25,,,,1.0,,1.0,1.0,1.0
3,2018-04-26,,,,1.0,,1.0,1.0,1.0
4,2018-04-27,,,,1.0005,,1.0005,1.0005,1.0005
5,2018-05-02,,,,1.0005,,1.0005,1.0005,1.0005
6,2018-05-03,,,,1.0005,,1.0005,1.0005,1.0005
7,2018-05-04,,,,1.0009,,1.0009,1.0009,1.0009
8,2018-05-07,,,,1.0009,,1.0009,1.0009,1.0009
9,2018-05-08,,,,1.0009,,1.0009,1.0009,1.0009
10,2018-05-09,,,,1.0009,,1.0009,1.0009,1.0009
11,2018-05-10,,,,1.0009,,1.0009,1.0009,1.0009
12,2018-05-11,,,,1.002,,1.002,1.002,1.002
13,2018-05-14,,,,1.002,,1.002,1.002,1.002
14,2018-05-15,,,,1.002,,1.002,1.002,1.002
15,2018-05-16,,,,1.002,,1.002,1.002,1.002
16,2018-05-17,,,,1.002,,1.002,1.002,1.002
17,2018-05-18,,,,1.0022,,1.0022,1.0022,1.0022
18,2018-05-21,,,,1.0022,,1.0022,1.0022,1.0022
19,2018-05-22,,,,1.0022,,1.0022,1.0022,1.0022
20,2018-05-23,,,,1.0022,,1.0022,1.0022,1.0022
21,2018-05-24,,,,1.0022,,1.0022,1.0022,1.0022
22,2018-05-25,,,,0.9991,,0.9991,0.9991,0.9991
23,2018-05-28,,,,0.9991,,0.9991,0.9991,0.9991
24,2018-05-29,,,,0.9991,,0.9991,0.9991,0.9991
25,2018-05-30,,,,0.9991,,0.9991,0.9991,0.9991
26,2018-05-31,,,,0.9991,,0.9991,0.9991,0.9991
27,2018-06-01,,,,0.9994,,0.9994,0.9994,0.9994
28,2018-06-04,,,,0.9994,,0.9994,0.9994,0.9994
29,2018-06-05,,,,0.9994,,0.9994,0.9994,0.9994
30,2018-06-06,,,,0.9994,,0.9994,0.9994,0.9994
31,2018-06-07,,,,0.9994,,0.9994,0.9994,0.9994
32,2018-06-08,,,,0.9977,,0.9977,0.9977,0.9977
33,2018-06-11,,,,0.9977,,0.9977,0.9977,0.9977
34,2018-06-12,,,,0.9977,,0.9977,0.9977,0.9977
35,2018-06-13,,,,0.9977,,0.9977,0.9977,0.9977
36,2018-06-14,,,,0.9977,,0.9977,0.9977,0.9977
37,2018-06-15,,,,0.9953,,0.9953,0.9953,0.9953
38,2018-06-19,,,,0.9894,,0.9894,0.9894,0.9894
39,2018-06-20,,,,0.9925,,0.9925,0.9925,0.9925
40,2018-06-21,,,,0.9904,,0.9904,0.9904,0.9904
41,2018-06-22,,,,0.9926,,0.9926,0.9926,0.9926
42,2018-06-25,,,,0.9907,,0.9907,0.9907,0.9907
43,2018-06-26,,,,0.9883,,0.9883,0.9883,0.9883
44,2018-06-27,,,,0.9817,,0.9817,0.9817,0.9817
45,2018-06-28,,,,0.9782,,0.9782,0.9782,0.9782
46,2018-06-29,,,,0.9878,,0.9878,0.9878,0.9878
47,2018-07-02,,,,0.9814,,0.9814,0.9814,0.9814
48,2018-07-03,,,,0.9782,,0.9782,0.9782,0.9782
49,2018-07-04,,,,0.9728,,0.9728,0.9728,0.9728
50,2018-07-05,,,,0.9688,,0.9688,0.9688,0.9688
51,2018-07-06,,,,0.9689,,0.9689,0.9689,0.9689
52,2018-07-09,,,,0.9821,,0.9821,0.9821,0.9821
53,2018-07-10,,,,0.9871,,0.9871,0.9871,0.9871
54,2018-07-11,,,,0.9808,,0.9808,0.9808,0.9808
55,2018-07-12,,,,0.9898,,0.9898,0.9898,0.9898
56,2018-07-13,,,,0.9923,,0.9923,0.9923,0.9923
57,2018-07-16,,,,0.9904,,0.9904,0.9904,0.9904
58,2018-07-17,,,,0.9862,,0.9862,0.9862,0.9862
59,2018-07-18,,,,0.985,,0.985,0.985,0.985
60,2018-07-19,,,,0.9877,,0.9877,0.9877,0.9877
61,2018-07-20,,,,0.9939,,0.9939,0.9939,0.9939
62,2018-07-23,,,,0.9961,,0.9961,0.9961,0.9961
63,2018-07-24,,,,1.0009,,1.0009,1.0009,1.0009
64,2018-07-25,,,,1.0013,,1.0013,1.0013,1.0013
65,2018-07-26,,,,0.9955,,0.9955,0.9955,0.9955
66,2018-07-27,,,,0.9936,,0.9936,0.9936,0.9936
67,2018-07-30,,,,0.9890000000000001,,0.9890000000000001,0.9890000000000001,0.9890000000000001
68,2018-07-31,,,,0.9872,,0.9872,0.9872,0.9872
69,2018-08-01,,,,0.9784,,0.9784,0.9784,0.9784
70,2018-08-02,,,,0.9688,,0.9688,0.9688,0.9688
71,2018-08-03,,,,0.96,,0.96,0.96,0.96
72,2018-08-06,,,,0.9523,,0.9523,0.9523,0.9523
73,2018-08-07,,,,0.963,,0.963,0.963,0.963
74,2018-08-08,,,,0.956,,0.956,0.956,0.956
75,2018-08-09,,,,0.971,,0.971,0.971,0.971
76,2018-08-10,,,,0.9696,,0.9696,0.9696,0.9696
