,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2016-12-26,,,,1.0,,1.0,1.0,1.0
1,2016-12-27,,,,1.0,,1.0,1.0,1.0
2,2016-12-28,,,,1.0,,1.0,1.0,1.0
3,2016-12-29,,,,1.0,,1.0,1.0,1.0
4,2016-12-30,,,,1.0005,,1.0005,1.0005,1.0005
5,2017-01-03,,,,1.0006,,1.0006,1.0006,1.0006
6,2017-01-04,,,,1.0006,,1.0006,1.0006,1.0006
7,2017-01-05,,,,1.0006,,1.0006,1.0006,1.0006
8,2017-01-06,,,,1.0013,,1.0013,1.0013,1.0013
9,2017-01-09,,,,1.0013,,1.0013,1.0013,1.0013
10,2017-01-10,,,,1.0013,,1.0013,1.0013,1.0013
11,2017-01-11,,,,1.0013,,1.0013,1.0013,1.0013
12,2017-01-12,,,,1.0013,,1.0013,1.0013,1.0013
13,2017-01-13,,,,1.0017,,1.0017,1.0017,1.0017
14,2017-01-16,,,,1.0017,,1.0017,1.0017,1.0017
15,2017-01-17,,,,1.0017,,1.0017,1.0017,1.0017
16,2017-01-18,,,,1.0017,,1.0017,1.0017,1.0017
17,2017-01-19,,,,1.0017,,1.0017,1.0017,1.0017
18,2017-01-20,,,,1.002,,1.002,1.002,1.002
19,2017-01-23,,,,1.002,,1.002,1.002,1.002
20,2017-01-24,,,,1.002,,1.002,1.002,1.002
21,2017-01-25,,,,1.002,,1.002,1.002,1.002
22,2017-01-26,,,,1.0023,,1.0023,1.0023,1.0023
23,2017-02-03,,,,1.0027,,1.0027,1.0027,1.0027
24,2017-02-06,,,,1.0027,,1.0027,1.0027,1.0027
25,2017-02-07,,,,1.0027,,1.0027,1.0027,1.0027
26,2017-02-08,,,,1.0027,,1.0027,1.0027,1.0027
27,2017-02-09,,,,1.0027,,1.0027,1.0027,1.0027
28,2017-02-10,,,,1.0029,,1.0029,1.0029,1.0029
29,2017-02-13,,,,1.0029,,1.0029,1.0029,1.0029
30,2017-02-14,,,,1.0029,,1.0029,1.0029,1.0029
31,2017-02-15,,,,1.0029,,1.0029,1.0029,1.0029
32,2017-02-16,,,,1.0029,,1.0029,1.0029,1.0029
33,2017-02-17,,,,1.0036,,1.0036,1.0036,1.0036
34,2017-02-20,,,,1.0036,,1.0036,1.0036,1.0036
35,2017-02-21,,,,1.0036,,1.0036,1.0036,1.0036
36,2017-02-22,,,,1.0036,,1.0036,1.0036,1.0036
37,2017-02-23,,,,1.0036,,1.0036,1.0036,1.0036
38,2017-02-24,,,,1.0044,,1.0044,1.0044,1.0044
39,2017-02-27,,,,1.0044,,1.0044,1.0044,1.0044
40,2017-02-28,,,,1.0048,,1.0048,1.0048,1.0048
41,2017-03-01,,,,1.0048,,1.0048,1.0048,1.0048
42,2017-03-02,,,,1.005,,1.005,1.005,1.005
43,2017-03-03,,,,1.0054,,1.0054,1.0054,1.0054
44,2017-03-06,,,,1.0055,,1.0055,1.0055,1.0055
45,2017-03-07,,,,1.0055,,1.0055,1.0055,1.0055
46,2017-03-08,,,,1.0055,,1.0055,1.0055,1.0055
47,2017-03-09,,,,1.0056,,1.0056,1.0056,1.0056
48,2017-03-10,,,,1.0056,,1.0056,1.0056,1.0056
49,2017-03-13,,,,1.0059,,1.0059,1.0059,1.0059
50,2017-03-14,,,,1.0059,,1.0059,1.0059,1.0059
51,2017-03-15,,,,1.006,,1.006,1.006,1.006
52,2017-03-16,,,,1.0061,,1.0061,1.0061,1.0061
53,2017-03-17,,,,1.006,,1.006,1.006,1.006
54,2017-03-20,,,,1.0063,,1.0063,1.0063,1.0063
55,2017-03-21,,,,1.0061,,1.0061,1.0061,1.0061
56,2017-03-22,,,,1.0063,,1.0063,1.0063,1.0063
57,2017-03-23,,,,1.0064,,1.0064,1.0064,1.0064
58,2017-03-24,,,,1.0067,,1.0067,1.0067,1.0067
59,2017-03-27,,,,1.0072,,1.0072,1.0072,1.0072
60,2017-03-28,,,,1.0072,,1.0072,1.0072,1.0072
61,2017-03-29,,,,1.0073,,1.0073,1.0073,1.0073
62,2017-03-30,,,,1.0074,,1.0074,1.0074,1.0074
63,2017-03-31,,,,1.0074,,1.0074,1.0074,1.0074
64,2017-04-05,,,,1.0088,,1.0088,1.0088,1.0088
65,2017-04-06,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
66,2017-04-07,,,,1.0092,,1.0092,1.0092,1.0092
67,2017-04-10,,,,1.0094,,1.0094,1.0094,1.0094
68,2017-04-11,,,,1.0095,,1.0095,1.0095,1.0095
69,2017-04-12,,,,1.0096,,1.0096,1.0096,1.0096
70,2017-04-13,,,,1.0097,,1.0097,1.0097,1.0097
71,2017-04-14,,,,1.0098,,1.0098,1.0098,1.0098
72,2017-04-17,,,,1.01,,1.01,1.01,1.01
73,2017-04-18,,,,1.01,,1.01,1.01,1.01
74,2017-04-19,,,,1.0101,,1.0101,1.0101,1.0101
75,2017-04-20,,,,1.0102,,1.0102,1.0102,1.0102
76,2017-04-21,,,,1.0103,,1.0103,1.0103,1.0103
77,2017-04-24,,,,1.0105,,1.0105,1.0105,1.0105
78,2017-04-25,,,,1.0105,,1.0105,1.0105,1.0105
79,2017-04-26,,,,1.0107,,1.0107,1.0107,1.0107
80,2017-04-27,,,,1.0108,,1.0108,1.0108,1.0108
81,2017-04-28,,,,1.011,,1.011,1.011,1.011
82,2017-05-02,,,,1.0114,,1.0114,1.0114,1.0114
83,2017-05-03,,,,1.0113,,1.0113,1.0113,1.0113
84,2017-05-04,,,,1.0113,,1.0113,1.0113,1.0113
85,2017-05-05,,,,1.0115,,1.0115,1.0115,1.0115
86,2017-05-08,,,,1.0117,,1.0117,1.0117,1.0117
87,2017-05-09,,,,1.0116,,1.0116,1.0116,1.0116
88,2017-05-10,,,,1.0116,,1.0116,1.0116,1.0116
89,2017-05-11,,,,1.0117,,1.0117,1.0117,1.0117
90,2017-05-12,,,,1.0117,,1.0117,1.0117,1.0117
91,2017-05-15,,,,1.0118,,1.0118,1.0118,1.0118
92,2017-05-16,,,,1.0119,,1.0119,1.0119,1.0119
