,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
406,2019-12-12,,,,1.0237,,1.0237,1.0967,1.09959619667
407,2019-12-13,,,,1.0134,,1.0134,1.0964,1.0992707732879998
408,2019-12-16,,,,1.0136,,1.0136,1.0966,1.0994877203520002
409,2019-12-17,,,,1.0136,,1.0136,1.0966,1.0994877203520002
410,2019-12-18,,,,1.0136,,1.0136,1.0966,1.0994877203520002
411,2019-12-19,,,,1.0138,,1.0138,1.0968,1.099704667416
412,2019-12-20,,,,1.014,,1.014,1.097,1.09992161448
413,2019-12-23,,,,1.0145,,1.0145,1.0975,1.10046398214
414,2019-12-24,,,,1.0148,,1.0148,1.0978,1.100789402736
415,2019-12-25,,,,1.0151,,1.0151,1.0981,1.1011148233319998
416,2019-12-26,,,,1.0158,,1.0158,1.0988,1.1018741380560002
417,2019-12-27,,,,1.0161,,1.0161,1.0991,1.102199558652
418,2019-12-30,,,,1.0165,,1.0165,1.0995,1.10263345278
419,2019-12-31,,,,1.0166,,1.0166,1.0996,1.102741926312
420,2020-01-02,,,,1.0169,,1.0169,1.0999,1.103067346908
421,2020-01-03,,,,1.0173,,1.0173,1.1003,1.103501241036
422,2020-01-06,,,,1.0179,,1.0179,1.1009,1.104152082228
423,2020-01-07,,,,1.0182,,1.0182,1.1012,1.104477502824
424,2020-01-08,,,,1.0184,,1.0184,1.1014,1.104694449888
425,2020-01-09,,,,1.0188,,1.0188,1.1018,1.105128344016
426,2020-01-10,,,,1.0192,,1.0192,1.1022,1.1055622381440002
427,2020-01-13,,,,1.0196,,1.0196,1.1026,1.1059961322720002
428,2020-01-14,,,,1.0197,,1.0197,1.1027,1.106104605804
429,2020-01-15,,,,1.0197,,1.0197,1.1027,1.106104605804
430,2020-01-16,,,,1.0197,,1.0197,1.1027,1.106104605804
431,2020-01-17,,,,1.0199,,1.0199,1.1029,1.1063215528680002
432,2020-01-20,,,,1.0201,,1.0201,1.1031,1.106538499932
433,2020-01-21,,,,1.0204,,1.0204,1.1034,1.106863920528
434,2020-01-22,,,,1.0207,,1.0207,1.1037,1.107189341124
435,2020-01-23,,,,1.0209,,1.0209,1.1039,1.107406288188
436,2020-02-03,,,,1.0253,,1.0253,1.1083,1.112179123596
437,2020-02-04,,,,1.0253,,1.0253,1.1083,1.112179123596
438,2020-02-05,,,,1.0256,,1.0256,1.1086,1.112504544192
439,2020-02-06,,,,1.0258,,1.0258,1.1088,1.1127214912560002
440,2020-02-07,,,,1.0264,,1.0264,1.1094,1.113372332448
441,2020-02-10,,,,1.0272,,1.0272,1.1102,1.114240120704
442,2020-02-11,,,,1.0273,,1.0273,1.1103,1.114348594236
443,2020-02-12,,,,1.0277,,1.0277,1.1107,1.114782488364
444,2020-02-13,,,,1.0282,,1.0282,1.1112,1.115324856024
445,2020-02-14,,,,1.0284,,1.0284,1.1114,1.115541803088
446,2020-02-17,,,,1.0287,,1.0287,1.1117,1.115867223684
447,2020-02-18,,,,1.0290000000000001,,1.0290000000000001,1.112,1.11619264428
448,2020-02-19,,,,1.0292,,1.0292,1.1122,1.116409591344
449,2020-02-20,,,,1.0293,,1.0293,1.1123,1.1165180648760002
450,2020-02-21,,,,1.0295,,1.0295,1.1125,1.11673501194
451,2020-02-24,,,,1.0221,,1.0221,1.1131,1.1173909553760002
452,2020-02-25,,,,1.0223,,1.0223,1.1133,1.117609601488
453,2020-02-26,,,,1.0229,,1.0229,1.1139,1.118265539824
454,2020-02-27,,,,1.0238,,1.0238,1.1148,1.119249447328
455,2020-02-28,,,,1.0242,,1.0242,1.1152,1.119686739552
456,2020-03-02,,,,1.0246,,1.0246,1.1156,1.120124031776
457,2020-03-03,,,,1.0248,,1.0248,1.1158,1.120342677888
458,2020-03-04,,,,1.0256,,1.0256,1.1166,1.1212172623360002
459,2020-03-05,,,,1.0259,,1.0259,1.1169,1.1215452315040002
460,2020-03-06,,,,1.0267,,1.0267,1.1177,1.122419815952
461,2020-03-09,,,,1.0288,,1.0288,1.1198,1.1247156001279999
462,2020-03-10,,,,1.028,,1.028,1.119,1.1238410156799998
463,2020-03-11,,,,1.0277,,1.0277,1.1187,1.1235130465120002
464,2020-03-12,,,,1.0275,,1.0275,1.1185,1.1232944004
465,2020-03-13,,,,1.0264,,1.0264,1.1174,1.122091846784
466,2020-03-16,,,,1.0263,,1.0263,1.1173,1.121982523728
467,2020-03-17,,,,1.0254,,1.0254,1.1164,1.1209986162240002
468,2020-03-18,,,,1.0255,,1.0255,1.1165,1.1211079392799999
469,2020-03-19,,,,1.0254,,1.0254,1.1164,1.1209986162240002
470,2020-03-20,,,,1.026,,1.026,1.117,1.12165455456
471,2020-03-23,,,,1.0270000000000001,,1.0270000000000001,1.1179999999999999,1.12274778512
472,2020-03-24,,,,1.0278,,1.0278,1.1188,1.1236223695679999
473,2020-03-25,,,,1.0279,,1.0279,1.1189,1.1237316926240002
474,2020-03-26,,,,1.0286,,1.0286,1.1196,1.124496954016
475,2020-03-27,,,,1.0291,,1.0291,1.1201,1.125043569296
476,2020-03-30,,,,1.0293,,1.0293,1.1203,1.125262215408
477,2020-03-31,,,,1.0297,,1.0297,1.1207,1.1256995076320002
478,2020-04-01,,,,1.0305,,1.0305,1.1215,1.1265740920799998
479,2020-04-02,,,,1.031,,1.031,1.122,1.12712070736
480,2020-04-03,,,,1.0312,,1.0312,1.1222,1.127339353472
481,2020-04-07,,,,1.0354,,1.0354,1.1264,1.131930921824
482,2020-04-08,,,,1.0366,,1.0366,1.1276,1.133242798496
483,2020-04-09,,,,1.0374,,1.0374,1.1284,1.134117382944
484,2020-04-10,,,,1.0375,,1.0375,1.1285,1.1342267060000002
485,2020-04-13,,,,1.0377,,1.0377,1.1287,1.134445352112
486,2020-04-14,,,,1.0382,,1.0382,1.1292,1.134991967392
487,2020-04-15,,,,1.0393,,1.0393,1.1303,1.136194521008
488,2020-04-16,,,,1.0402,,1.0402,1.1312,1.137178428512
489,2020-04-17,,,,1.0407,,1.0407,1.1317,1.137725043792
490,2020-04-20,,,,1.041,,1.041,1.1320000000000001,1.13805301296
491,2020-04-21,,,,1.0413,,1.0413,1.1323,1.138380982128
492,2020-04-22,,,,1.0418,,1.0418,1.1328,1.1389275974080002
493,2020-04-23,,,,1.0429,,1.0429,1.1339,1.140130151024
494,2020-04-24,,,,1.0437,,1.0437,1.1347,1.1410047354719999
495,2020-04-27,,,,1.0444,,1.0444,1.1354,1.141769996864
496,2020-04-28,,,,1.0447,,1.0447,1.1357,1.142097966032
497,2020-04-29,,,,1.0452,,1.0452,1.1362,1.142644581312
498,2020-04-30,,,,1.0453,,1.0453,1.1363,1.142753904368
499,2020-05-06,,,,1.0451,,1.0451,1.1361,1.142535258256
500,2020-05-07,,,,1.0436,,1.0436,1.1346,1.1408954124160002
501,2020-05-08,,,,1.0426,,1.0426,1.1336,1.139802181856
502,2020-05-11,,,,1.0412,,1.0412,1.1322,1.138271659072
503,2020-05-12,,,,1.0405,,1.0405,1.1315,1.13750639768
504,2020-05-13,,,,1.0404,,1.0404,1.1314,1.137397074624
505,2020-05-14,,,,1.0404,,1.0404,1.1314,1.137397074624
506,2020-05-15,,,,1.0407,,1.0407,1.1317,1.137725043792
507,2020-05-18,,,,1.0405,,1.0405,1.1315,1.13750639768
508,2020-05-19,,,,1.0399,,1.0399,1.1309,1.136850459344
509,2020-05-20,,,,1.0397,,1.0397,1.1307,1.136631813232
510,2020-05-21,,,,1.0398,,1.0398,1.1308,1.1367411362880002
511,2020-05-22,,,,1.0409,,1.0409,1.1319,1.137943689904
512,2020-05-25,,,,1.0406,,1.0406,1.1316,1.137615720736
513,2020-05-26,,,,1.0393,,1.0393,1.1303,1.136194521008
514,2020-05-27,,,,1.0384,,1.0384,1.1294,1.135210613504
515,2020-05-28,,,,1.0381,,1.0381,1.1291,1.1348826443359998
516,2020-05-29,,,,1.038,,1.038,1.129,1.1347733212800002
517,2020-06-01,,,,1.0378,,1.0378,1.1288,1.1345546751680002
518,2020-06-02,,,,1.0354,,1.0354,1.1264,1.131930921824
519,2020-06-03,,,,1.0326,,1.0326,1.1236,1.1288698762559999
520,2020-06-04,,,,1.0317,,1.0317,1.1227,1.1278859687520002
521,2020-06-05,,,,1.0297,,1.0297,1.1207,1.1256995076320002
522,2020-06-08,,,,1.0287,,1.0287,1.1197,1.124606277072
523,2020-06-09,,,,1.0294,,1.0294,1.1204,1.1253715384640002
524,2020-06-10,,,,1.0298,,1.0298,1.1208,1.125808830688
525,2020-06-11,,,,1.0302,,1.0302,1.1212,1.126246122912
