,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
52,2019-05-13,,,,1.0068,,1.0068,1.0068,1.0068
53,2019-05-14,,,,1.0071,,1.0071,1.0071,1.0071
54,2019-05-15,,,,1.0074,,1.0074,1.0074,1.0074
55,2019-05-16,,,,1.0076,,1.0076,1.0076,1.0076
56,2019-05-17,,,,1.0082,,1.0082,1.0082,1.0082
57,2019-05-20,,,,1.0086,,1.0086,1.0086,1.0086
58,2019-05-21,,,,1.0085,,1.0085,1.0085,1.0085
59,2019-05-22,,,,1.0078,,1.0078,1.0078,1.0078
60,2019-05-23,,,,1.008,,1.008,1.008,1.008
61,2019-05-24,,,,1.0083,,1.0083,1.0083,1.0083
62,2019-05-27,,,,1.0076,,1.0076,1.0076,1.0076
63,2019-05-28,,,,1.0070000000000001,,1.0070000000000001,1.0070000000000001,1.0070000000000001
64,2019-05-29,,,,1.0073,,1.0073,1.0073,1.0073
65,2019-05-30,,,,1.0076,,1.0076,1.0076,1.0076
66,2019-05-31,,,,1.0081,,1.0081,1.0081,1.0081
67,2019-06-03,,,,1.0084,,1.0084,1.0084,1.0084
68,2019-06-04,,,,1.0084,,1.0084,1.0084,1.0084
69,2019-06-05,,,,1.0089,,1.0089,1.0089,1.0089
70,2019-06-06,,,,1.0089,,1.0089,1.0089,1.0089
71,2019-06-10,,,,1.0093,,1.0093,1.0093,1.0093
72,2019-06-11,,,,1.0092,,1.0092,1.0092,1.0092
73,2019-06-12,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
74,2019-06-13,,,,1.0089,,1.0089,1.0089,1.0089
75,2019-06-14,,,,1.0084,,1.0084,1.0084,1.0084
76,2019-06-17,,,,1.0088,,1.0088,1.0088,1.0088
77,2019-06-18,,,,1.0091,,1.0091,1.0091,1.0091
78,2019-06-19,,,,1.0094,,1.0094,1.0094,1.0094
79,2019-06-20,,,,1.0101,,1.0101,1.0101,1.0101
80,2019-06-21,,,,1.0109,,1.0109,1.0109,1.0109
81,2019-06-24,,,,1.0118,,1.0118,1.0118,1.0118
82,2019-06-25,,,,1.0124,,1.0124,1.0124,1.0124
83,2019-06-26,,,,1.0125,,1.0125,1.0125,1.0125
84,2019-06-27,,,,1.0134,,1.0134,1.0134,1.0134
85,2019-06-28,,,,1.0138,,1.0138,1.0138,1.0138
86,2019-07-01,,,,1.0145,,1.0145,1.0145,1.0145
87,2019-07-02,,,,1.0147,,1.0147,1.0147,1.0147
88,2019-07-03,,,,1.0158,,1.0158,1.0158,1.0158
89,2019-07-04,,,,1.0169,,1.0169,1.0169,1.0169
90,2019-07-05,,,,1.0174,,1.0174,1.0174,1.0174
91,2019-07-08,,,,1.018,,1.018,1.018,1.018
92,2019-07-09,,,,1.0177,,1.0177,1.0177,1.0177
93,2019-07-10,,,,1.0175,,1.0175,1.0175,1.0175
94,2019-07-11,,,,1.0177,,1.0177,1.0177,1.0177
95,2019-07-12,,,,1.0179,,1.0179,1.0179,1.0179
96,2019-07-15,,,,1.0183,,1.0183,1.0183,1.0183
97,2019-07-16,,,,1.0184,,1.0184,1.0184,1.0184
98,2019-07-17,,,,1.0190000000000001,,1.0190000000000001,1.0190000000000001,1.0190000000000001
99,2019-07-18,,,,1.0191,,1.0191,1.0191,1.0191
100,2019-07-19,,,,1.0193,,1.0193,1.0193,1.0193
101,2019-07-22,,,,1.02,,1.02,1.02,1.02
102,2019-07-23,,,,1.0202,,1.0202,1.0202,1.0202
103,2019-07-24,,,,1.0204,,1.0204,1.0204,1.0204
104,2019-07-25,,,,1.0206,,1.0206,1.0206,1.0206
105,2019-07-26,,,,1.0208,,1.0208,1.0208,1.0208
106,2019-07-29,,,,1.0211,,1.0211,1.0211,1.0211
107,2019-07-30,,,,1.0212,,1.0212,1.0212,1.0212
108,2019-07-31,,,,1.0215,,1.0215,1.0215,1.0215
109,2019-08-01,,,,1.0221,,1.0221,1.0221,1.0221
110,2019-08-02,,,,1.0233,,1.0233,1.0233,1.0233
111,2019-08-05,,,,1.025,,1.025,1.025,1.025
112,2019-08-06,,,,1.0253,,1.0253,1.0253,1.0253
113,2019-08-07,,,,1.0261,,1.0261,1.0261,1.0261
114,2019-08-08,,,,1.0267,,1.0267,1.0267,1.0267
115,2019-08-09,,,,1.0277,,1.0277,1.0277,1.0277
116,2019-08-12,,,,1.028,,1.028,1.028,1.028
117,2019-08-13,,,,1.0288,,1.0288,1.0288,1.0288
118,2019-08-14,,,,1.0296,,1.0296,1.0296,1.0296
119,2019-08-15,,,,1.0305,,1.0305,1.0305,1.0305
120,2019-08-16,,,,1.0305,,1.0305,1.0305,1.0305
121,2019-08-19,,,,1.0304,,1.0304,1.0304,1.0304
122,2019-08-20,,,,1.0313,,1.0313,1.0313,1.0313
123,2019-08-21,,,,1.0312,,1.0312,1.0312,1.0312
124,2019-08-22,,,,1.031,,1.031,1.031,1.031
125,2019-08-23,,,,1.0308,,1.0308,1.0308,1.0308
126,2019-08-26,,,,1.0309,,1.0309,1.0309,1.0309
127,2019-08-27,,,,1.0306,,1.0306,1.0306,1.0306
128,2019-08-28,,,,1.0308,,1.0308,1.0308,1.0308
129,2019-08-29,,,,1.0306,,1.0306,1.0306,1.0306
130,2019-08-30,,,,1.0307,,1.0307,1.0307,1.0307
131,2019-09-02,,,,1.0308,,1.0308,1.0308,1.0308
132,2019-09-03,,,,1.0307,,1.0307,1.0307,1.0307
133,2019-09-04,,,,1.0304,,1.0304,1.0304,1.0304
134,2019-09-05,,,,1.031,,1.031,1.031,1.031
135,2019-09-06,,,,1.0313,,1.0313,1.0313,1.0313
136,2019-09-09,,,,1.0318,,1.0318,1.0318,1.0318
137,2019-09-10,,,,1.0319,,1.0319,1.0319,1.0319
138,2019-09-11,,,,1.032,,1.032,1.032,1.032
139,2019-09-12,,,,1.0319,,1.0319,1.0319,1.0319
140,2019-09-16,,,,1.0321,,1.0321,1.0321,1.0321
141,2019-09-17,,,,1.0323,,1.0323,1.0323,1.0323
142,2019-09-18,,,,1.032,,1.032,1.032,1.032
143,2019-09-19,,,,1.0321,,1.0321,1.0321,1.0321
144,2019-09-20,,,,1.0317,,1.0317,1.0317,1.0317
145,2019-09-23,,,,1.0315,,1.0315,1.0315,1.0315
146,2019-09-24,,,,1.0311,,1.0311,1.0311,1.0311
147,2019-09-25,,,,1.031,,1.031,1.031,1.031
148,2019-09-26,,,,1.0307,,1.0307,1.0307,1.0307
149,2019-09-27,,,,1.0307,,1.0307,1.0307,1.0307
150,2019-09-30,,,,1.0311,,1.0311,1.0311,1.0311
151,2019-10-08,,,,1.0315,,1.0315,1.0315,1.0315
152,2019-10-09,,,,1.0317,,1.0317,1.0317,1.0317
153,2019-10-10,,,,1.0317,,1.0317,1.0317,1.0317
154,2019-10-11,,,,1.0319,,1.0319,1.0319,1.0319
155,2019-10-14,,,,1.032,,1.032,1.032,1.032
156,2019-10-15,,,,1.0318,,1.0318,1.0318,1.0318
157,2019-10-16,,,,1.0317,,1.0317,1.0317,1.0317
158,2019-10-17,,,,1.0317,,1.0317,1.0317,1.0317
159,2019-10-18,,,,1.0317,,1.0317,1.0317,1.0317
160,2019-10-21,,,,1.0316,,1.0316,1.0316,1.0316
161,2019-10-22,,,,1.0317,,1.0317,1.0317,1.0317
162,2019-10-23,,,,1.0315,,1.0315,1.0315,1.0315
163,2019-10-24,,,,1.0313,,1.0313,1.0313,1.0313
164,2019-10-25,,,,1.0313,,1.0313,1.0313,1.0313
165,2019-10-28,,,,1.0312,,1.0312,1.0312,1.0312
166,2019-10-29,,,,1.0307,,1.0307,1.0307,1.0307
167,2019-10-30,,,,1.03,,1.03,1.03,1.03
168,2019-10-31,,,,1.0293,,1.0293,1.0293,1.0293
169,2019-11-01,,,,1.0296,,1.0296,1.0296,1.0296
170,2019-11-04,,,,1.0299,,1.0299,1.0299,1.0299
171,2019-11-05,,,,1.03,,1.03,1.03,1.03
172,2019-11-06,,,,1.0303,,1.0303,1.0303,1.0303
173,2019-11-07,,,,1.0306,,1.0306,1.0306,1.0306
174,2019-11-08,,,,1.0308,,1.0308,1.0308,1.0308
175,2019-11-11,,,,1.0311,,1.0311,1.0311,1.0311
176,2019-11-12,,,,1.0313,,1.0313,1.0313,1.0313
177,2019-11-13,,,,1.0315,,1.0315,1.0315,1.0315
178,2019-11-14,,,,1.0316,,1.0316,1.0316,1.0316
179,2019-11-15,,,,1.0318,,1.0318,1.0318,1.0318
180,2019-11-18,,,,1.0322,,1.0322,1.0322,1.0322
181,2019-11-19,,,,1.0326,,1.0326,1.0326,1.0326
182,2019-11-20,,,,1.033,,1.033,1.033,1.033
183,2019-11-21,,,,1.0334,,1.0334,1.0334,1.0334
184,2019-11-22,,,,1.0336,,1.0336,1.0336,1.0336
185,2019-11-25,,,,1.0339,,1.0339,1.0339,1.0339
186,2019-11-26,,,,1.0342,,1.0342,1.0342,1.0342
187,2019-11-27,,,,1.0343,,1.0343,1.0343,1.0343
188,2019-11-28,,,,1.0343,,1.0343,1.0343,1.0343
189,2019-11-29,,,,1.0344,,1.0344,1.0344,1.0344
190,2019-12-02,,,,1.0346,,1.0346,1.0346,1.0346
191,2019-12-03,,,,1.0346,,1.0346,1.0346,1.0346
192,2019-12-04,,,,1.0347,,1.0347,1.0347,1.0347
193,2019-12-05,,,,1.0349,,1.0349,1.0349,1.0349
194,2019-12-06,,,,1.0351,,1.0351,1.0351,1.0351
195,2019-12-09,,,,1.0352,,1.0352,1.0352,1.0352
196,2019-12-10,,,,1.0353,,1.0353,1.0353,1.0353
197,2019-12-11,,,,1.0355,,1.0355,1.0355,1.0355
198,2019-12-12,,,,1.0356,,1.0356,1.0356,1.0356
199,2019-12-13,,,,1.0356,,1.0356,1.0356,1.0356
200,2019-12-16,,,,1.0359,,1.0359,1.0359,1.0359
201,2019-12-17,,,,1.0359,,1.0359,1.0359,1.0359
202,2019-12-18,,,,1.0358,,1.0358,1.0358,1.0358
203,2019-12-19,,,,1.0359,,1.0359,1.0359,1.0359
204,2019-12-20,,,,1.0361,,1.0361,1.0361,1.0361
205,2019-12-23,,,,1.0363,,1.0363,1.0363,1.0363
206,2019-12-24,,,,1.0366,,1.0366,1.0366,1.0366
207,2019-12-25,,,,1.0369,,1.0369,1.0369,1.0369
208,2019-12-26,,,,1.0372,,1.0372,1.0372,1.0372
209,2019-12-27,,,,1.0375,,1.0375,1.0375,1.0375
210,2019-12-30,,,,1.0378,,1.0378,1.0378,1.0378
211,2019-12-31,,,,1.0379,,1.0379,1.0379,1.0379
212,2020-01-02,,,,1.0381,,1.0381,1.0381,1.0381
213,2020-01-03,,,,1.0385,,1.0385,1.0385,1.0385
214,2020-01-06,,,,1.0390000000000001,,1.0390000000000001,1.0390000000000001,1.0390000000000001
215,2020-01-07,,,,1.0392,,1.0392,1.0392,1.0392
216,2020-01-08,,,,1.0395,,1.0395,1.0395,1.0395
217,2020-01-09,,,,1.0398,,1.0398,1.0398,1.0398
218,2020-01-10,,,,1.0402,,1.0402,1.0402,1.0402
219,2020-01-13,,,,1.0406,,1.0406,1.0406,1.0406
220,2020-01-14,,,,1.0406,,1.0406,1.0406,1.0406
221,2020-01-15,,,,1.0406,,1.0406,1.0406,1.0406
222,2020-01-16,,,,1.0406,,1.0406,1.0406,1.0406
223,2020-01-17,,,,1.0406,,1.0406,1.0406,1.0406
224,2020-01-20,,,,1.0408,,1.0408,1.0408,1.0408
225,2020-01-21,,,,1.041,,1.041,1.041,1.041
226,2020-01-22,,,,1.0412,,1.0412,1.0412,1.0412
227,2020-01-23,,,,1.0413,,1.0413,1.0413,1.0413
228,2020-02-03,,,,1.0444,,1.0444,1.0444,1.0444
229,2020-02-04,,,,1.0442,,1.0442,1.0442,1.0442
230,2020-02-05,,,,1.0443,,1.0443,1.0443,1.0443
231,2020-02-06,,,,1.0445,,1.0445,1.0445,1.0445
232,2020-02-07,,,,1.0448,,1.0448,1.0448,1.0448
233,2020-02-10,,,,1.0454,,1.0454,1.0454,1.0454
234,2020-02-11,,,,1.0459,,1.0459,1.0459,1.0459
235,2020-02-12,,,,1.0464,,1.0464,1.0464,1.0464
236,2020-02-13,,,,1.0468,,1.0468,1.0468,1.0468
237,2020-02-14,,,,1.0473,,1.0473,1.0473,1.0473
238,2020-02-17,,,,1.0476,,1.0476,1.0476,1.0476
239,2020-02-18,,,,1.0477,,1.0477,1.0477,1.0477
240,2020-02-19,,,,1.0478,,1.0478,1.0478,1.0478
241,2020-02-20,,,,1.0479,,1.0479,1.0479,1.0479
242,2020-02-21,,,,1.0481,,1.0481,1.0481,1.0481
243,2020-02-24,,,,1.0485,,1.0485,1.0485,1.0485
244,2020-02-25,,,,1.0488,,1.0488,1.0488,1.0488
245,2020-02-26,,,,1.0492,,1.0492,1.0492,1.0492
246,2020-02-27,,,,1.0499,,1.0499,1.0499,1.0499
247,2020-02-28,,,,1.0507,,1.0507,1.0507,1.0507
248,2020-03-02,,,,1.0512,,1.0512,1.0512,1.0512
249,2020-03-03,,,,1.0512,,1.0512,1.0512,1.0512
250,2020-03-04,,,,1.0526,,1.0526,1.0526,1.0526
251,2020-03-05,,,,1.0529,,1.0529,1.0529,1.0529
252,2020-03-06,,,,1.0538,,1.0538,1.0538,1.0538
253,2020-03-09,,,,1.0564,,1.0564,1.0564,1.0564
254,2020-03-10,,,,1.0552,,1.0552,1.0552,1.0552
255,2020-03-11,,,,1.055,,1.055,1.055,1.055
256,2020-03-12,,,,1.0548,,1.0548,1.0548,1.0548
257,2020-03-13,,,,1.0534,,1.0534,1.0534,1.0534
258,2020-03-16,,,,1.053,,1.053,1.053,1.053
259,2020-03-17,,,,1.0516,,1.0516,1.0516,1.0516
260,2020-03-18,,,,1.0519,,1.0519,1.0519,1.0519
261,2020-03-19,,,,1.0517,,1.0517,1.0517,1.0517
262,2020-03-20,,,,1.052,,1.052,1.052,1.052
263,2020-03-23,,,,1.0535,,1.0535,1.0535,1.0535
264,2020-03-24,,,,1.0545,,1.0545,1.0545,1.0545
265,2020-03-25,,,,1.0544,,1.0544,1.0544,1.0544
266,2020-03-26,,,,1.0553,,1.0553,1.0553,1.0553
267,2020-03-27,,,,1.0557,,1.0557,1.0557,1.0557
268,2020-03-30,,,,1.0558,,1.0558,1.0558,1.0558
269,2020-03-31,,,,1.056,,1.056,1.056,1.056
270,2020-04-01,,,,1.0565,,1.0565,1.0565,1.0565
271,2020-04-02,,,,1.0569,,1.0569,1.0569,1.0569
272,2020-04-03,,,,1.0571,,1.0571,1.0571,1.0571
273,2020-04-07,,,,1.0608,,1.0608,1.0608,1.0608
274,2020-04-08,,,,1.0636,,1.0636,1.0636,1.0636
275,2020-04-09,,,,1.0645,,1.0645,1.0645,1.0645
276,2020-04-10,,,,1.0644,,1.0644,1.0644,1.0644
277,2020-04-13,,,,1.0648,,1.0648,1.0648,1.0648
278,2020-04-14,,,,1.0652,,1.0652,1.0652,1.0652
279,2020-04-15,,,,1.0659999999999998,,1.0659999999999998,1.0659999999999998,1.0659999999999998
280,2020-04-16,,,,1.0671,,1.0671,1.0671,1.0671
281,2020-04-17,,,,1.0672,,1.0672,1.0672,1.0672
282,2020-04-20,,,,1.0669,,1.0669,1.0669,1.0669
283,2020-04-21,,,,1.0673,,1.0673,1.0673,1.0673
284,2020-04-22,,,,1.0681,,1.0681,1.0681,1.0681
285,2020-04-23,,,,1.0692,,1.0692,1.0692,1.0692
286,2020-04-24,,,,1.0701,,1.0701,1.0701,1.0701
287,2020-04-27,,,,1.0706,,1.0706,1.0706,1.0706
288,2020-04-28,,,,1.071,,1.071,1.071,1.071
289,2020-04-29,,,,1.0714,,1.0714,1.0714,1.0714
290,2020-04-30,,,,1.0715,,1.0715,1.0715,1.0715
291,2020-05-06,,,,1.0711,,1.0711,1.0711,1.0711
292,2020-05-07,,,,1.0703,,1.0703,1.0703,1.0703
293,2020-05-08,,,,1.0695,,1.0695,1.0695,1.0695
294,2020-05-11,,,,1.0686,,1.0686,1.0686,1.0686
295,2020-05-12,,,,1.068,,1.068,1.068,1.068
296,2020-05-13,,,,1.0679,,1.0679,1.0679,1.0679
297,2020-05-14,,,,1.0678,,1.0678,1.0678,1.0678
298,2020-05-15,,,,1.0678,,1.0678,1.0678,1.0678
299,2020-05-18,,,,1.0679,,1.0679,1.0679,1.0679
300,2020-05-19,,,,1.0675,,1.0675,1.0675,1.0675
301,2020-05-20,,,,1.0674,,1.0674,1.0674,1.0674
302,2020-05-21,,,,1.0675,,1.0675,1.0675,1.0675
303,2020-05-22,,,,1.068,,1.068,1.068,1.068
304,2020-05-25,,,,1.0679,,1.0679,1.0679,1.0679
305,2020-05-26,,,,1.0672,,1.0672,1.0672,1.0672
306,2020-05-27,,,,1.0666,,1.0666,1.0666,1.0666
307,2020-05-28,,,,1.0662,,1.0662,1.0662,1.0662
308,2020-05-29,,,,1.0659999999999998,,1.0659999999999998,1.0659999999999998,1.0659999999999998
309,2020-06-01,,,,1.0659,,1.0659,1.0659,1.0659
310,2020-06-02,,,,1.0645,,1.0645,1.0645,1.0645
311,2020-06-03,,,,1.062,,1.062,1.062,1.062
312,2020-06-04,,,,1.0616,,1.0616,1.0616,1.0616
313,2020-06-05,,,,1.0602,,1.0602,1.0602,1.0602
314,2020-06-08,,,,1.0593,,1.0593,1.0593,1.0593
315,2020-06-09,,,,1.0597,,1.0597,1.0597,1.0597
316,2020-06-10,,,,1.06,,1.06,1.06,1.06
317,2020-06-11,,,,1.0601,,1.0601,1.0601,1.0601
318,2020-06-12,,,,1.0608,,1.0608,1.0608,1.0608
319,2020-06-15,,,,1.0618,,1.0618,1.0618,1.0618
320,2020-06-16,,,,1.0609,,1.0609,1.0609,1.0609
321,2020-06-17,,,,1.0606,,1.0606,1.0606,1.0606
322,2020-06-18,,,,1.0605,,1.0605,1.0605,1.0605
323,2020-06-19,,,,1.0604,,1.0604,1.0604,1.0604
324,2020-06-22,,,,1.0598,,1.0598,1.0598,1.0598
325,2020-06-23,,,,1.0588,,1.0588,1.0588,1.0588
326,2020-06-24,,,,1.0586,,1.0586,1.0586,1.0586
327,2020-06-29,,,,1.0595,,1.0595,1.0595,1.0595
328,2020-06-30,,,,1.0595,,1.0595,1.0595,1.0595
329,2020-07-01,,,,1.0599,,1.0599,1.0599,1.0599
330,2020-07-02,,,,1.06,,1.06,1.06,1.06
331,2020-07-03,,,,1.0603,,1.0603,1.0603,1.0603
332,2020-07-06,,,,1.0592,,1.0592,1.0592,1.0592
333,2020-07-07,,,,1.0577,,1.0577,1.0577,1.0577
334,2020-07-08,,,,1.0571,,1.0571,1.0571,1.0571
335,2020-07-09,,,,1.0547,,1.0547,1.0547,1.0547
336,2020-07-10,,,,1.0536,,1.0536,1.0536,1.0536
337,2020-07-13,,,,1.0525,,1.0525,1.0525,1.0525
338,2020-07-14,,,,1.0519,,1.0519,1.0519,1.0519
339,2020-07-15,,,,1.0519,,1.0519,1.0519,1.0519
340,2020-07-16,,,,1.0527,,1.0527,1.0527,1.0527
341,2020-07-17,,,,1.0533,,1.0533,1.0533,1.0533
342,2020-07-20,,,,1.0547,,1.0547,1.0547,1.0547
343,2020-07-21,,,,1.0558,,1.0558,1.0558,1.0558
344,2020-07-22,,,,1.0566,,1.0566,1.0566,1.0566
345,2020-07-23,,,,1.0571,,1.0571,1.0571,1.0571
346,2020-07-24,,,,1.0582,,1.0582,1.0582,1.0582
347,2020-07-27,,,,1.0589,,1.0589,1.0589,1.0589
348,2020-07-28,,,,1.0590000000000002,,1.0590000000000002,1.0590000000000002,1.0590000000000002
349,2020-07-29,,,,1.0586,,1.0586,1.0586,1.0586
350,2020-07-30,,,,1.0581,,1.0581,1.0581,1.0581
351,2020-07-31,,,,1.0578,,1.0578,1.0578,1.0578
352,2020-08-03,,,,1.0575,,1.0575,1.0575,1.0575
353,2020-08-04,,,,1.0575,,1.0575,1.0575,1.0575
354,2020-08-05,,,,1.0576,,1.0576,1.0576,1.0576
355,2020-08-06,,,,1.0579,,1.0579,1.0579,1.0579
356,2020-08-07,,,,1.0579,,1.0579,1.0579,1.0579
357,2020-08-10,,,,1.0582,,1.0582,1.0582,1.0582
358,2020-08-11,,,,1.0583,,1.0583,1.0583,1.0583
359,2020-08-12,,,,1.0584,,1.0584,1.0584,1.0584
360,2020-08-13,,,,1.0587,,1.0587,1.0587,1.0587
361,2020-08-14,,,,1.0591,,1.0591,1.0591,1.0591
362,2020-08-17,,,,1.0597,,1.0597,1.0597,1.0597
363,2020-08-18,,,,1.0602,,1.0602,1.0602,1.0602
364,2020-08-19,,,,1.0603,,1.0603,1.0603,1.0603
365,2020-08-20,,,,1.0603,,1.0603,1.0603,1.0603
366,2020-08-21,,,,1.0599,,1.0599,1.0599,1.0599
367,2020-08-24,,,,1.0604,,1.0604,1.0604,1.0604
368,2020-08-25,,,,1.0596,,1.0596,1.0596,1.0596
369,2020-08-26,,,,1.0589,,1.0589,1.0589,1.0589
370,2020-08-27,,,,1.0584,,1.0584,1.0584,1.0584
371,2020-08-28,,,,1.0579,,1.0579,1.0579,1.0579
372,2020-08-31,,,,1.0578,,1.0578,1.0578,1.0578
373,2020-09-01,,,,1.058,,1.058,1.058,1.058
374,2020-09-02,,,,1.0576,,1.0576,1.0576,1.0576
375,2020-09-03,,,,1.0574,,1.0574,1.0574,1.0574
376,2020-09-04,,,,1.0578,,1.0578,1.0578,1.0578
377,2020-09-07,,,,1.0579,,1.0579,1.0579,1.0579
378,2020-09-08,,,,1.058,,1.058,1.058,1.058
379,2020-09-09,,,,1.0581,,1.0581,1.0581,1.0581
380,2020-09-10,,,,1.0584,,1.0584,1.0584,1.0584
381,2020-09-11,,,,1.0585,,1.0585,1.0585,1.0585
382,2020-09-14,,,,1.0588,,1.0588,1.0588,1.0588
383,2020-09-15,,,,1.0589,,1.0589,1.0589,1.0589
384,2020-09-16,,,,1.0594,,1.0594,1.0594,1.0594
385,2020-09-17,,,,1.0596,,1.0596,1.0596,1.0596
386,2020-09-18,,,,1.0597,,1.0597,1.0597,1.0597
387,2020-09-21,,,,1.0601,,1.0601,1.0601,1.0601
388,2020-09-22,,,,1.0603,,1.0603,1.0603,1.0603
389,2020-09-23,,,,1.0604,,1.0604,1.0604,1.0604
390,2020-09-24,,,,1.0605,,1.0605,1.0605,1.0605
391,2020-09-25,,,,1.0606,,1.0606,1.0606,1.0606
392,2020-09-28,,,,1.0607,,1.0607,1.0607,1.0607
393,2020-09-29,,,,1.0608,,1.0608,1.0608,1.0608
394,2020-09-30,,,,1.0607,,1.0607,1.0607,1.0607
395,2020-10-09,,,,1.0614,,1.0614,1.0614,1.0614
396,2020-10-12,,,,1.0615,,1.0615,1.0615,1.0615
397,2020-10-13,,,,1.0619,,1.0619,1.0619,1.0619
398,2020-10-14,,,,1.0621,,1.0621,1.0621,1.0621
399,2020-10-15,,,,1.0624,,1.0624,1.0624,1.0624
400,2020-10-16,,,,1.0627,,1.0627,1.0627,1.0627
401,2020-10-19,,,,1.063,,1.063,1.063,1.063
402,2020-10-20,,,,1.0634,,1.0634,1.0634,1.0634
403,2020-10-21,,,,1.0637,,1.0637,1.0637,1.0637
404,2020-10-22,,,,1.0639,,1.0639,1.0639,1.0639
405,2020-10-23,,,,1.0642,,1.0642,1.0642,1.0642
406,2020-10-26,,,,1.0644,,1.0644,1.0644,1.0644
407,2020-10-27,,,,1.0645,,1.0645,1.0645,1.0645
408,2020-10-28,,,,1.0646,,1.0646,1.0646,1.0646
409,2020-10-29,,,,1.0648,,1.0648,1.0648,1.0648
410,2020-10-30,,,,1.0649,,1.0649,1.0649,1.0649
411,2020-11-02,,,,1.065,,1.065,1.065,1.065
412,2020-11-03,,,,1.0652,,1.0652,1.0652,1.0652
413,2020-11-04,,,,1.0653,,1.0653,1.0653,1.0653
414,2020-11-05,,,,1.0653,,1.0653,1.0653,1.0653
415,2020-11-06,,,,1.0654,,1.0654,1.0654,1.0654
416,2020-11-09,,,,1.0654,,1.0654,1.0654,1.0654
417,2020-11-10,,,,1.0653,,1.0653,1.0653,1.0653
418,2020-11-11,,,,1.0649,,1.0649,1.0649,1.0649
419,2020-11-12,,,,1.0643,,1.0643,1.0643,1.0643
420,2020-11-13,,,,1.0634,,1.0634,1.0634,1.0634
421,2020-11-16,,,,1.0631,,1.0631,1.0631,1.0631
