,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2020-04-01,,,,1.0,,1.0,1.0,1.0
1,2020-04-02,,,,1.0,,1.0,1.0,1.0
2,2020-04-03,,,,1.0001,,1.0001,1.0001,1.0001
3,2020-04-07,,,,1.0001,,1.0001,1.0001,1.0001
4,2020-04-08,,,,1.0001,,1.0001,1.0001,1.0001
5,2020-04-09,,,,1.0001,,1.0001,1.0001,1.0001
6,2020-04-10,,,,1.0003,,1.0003,1.0003,1.0003
7,2020-04-13,,,,1.0003,,1.0003,1.0003,1.0003
8,2020-04-14,,,,1.0003,,1.0003,1.0003,1.0003
9,2020-04-15,,,,1.0003,,1.0003,1.0003,1.0003
10,2020-04-16,,,,1.0003,,1.0003,1.0003,1.0003
11,2020-04-17,,,,1.0006,,1.0006,1.0006,1.0006
12,2020-04-20,,,,1.0006,,1.0006,1.0006,1.0006
13,2020-04-21,,,,1.0006,,1.0006,1.0006,1.0006
14,2020-04-22,,,,1.0006,,1.0006,1.0006,1.0006
15,2020-04-23,,,,1.0006,,1.0006,1.0006,1.0006
16,2020-04-24,,,,1.0009,,1.0009,1.0009,1.0009
17,2020-04-27,,,,1.0011,,1.0011,1.0011,1.0011
18,2020-04-28,,,,1.0018,,1.0018,1.0018,1.0018
19,2020-04-29,,,,1.0027,,1.0027,1.0027,1.0027
20,2020-04-30,,,,1.0022,,1.0022,1.0022,1.0022
21,2020-05-06,,,,1.0015,,1.0015,1.0015,1.0015
22,2020-05-07,,,,1.0023,,1.0023,1.0023,1.0023
23,2020-05-08,,,,1.0022,,1.0022,1.0022,1.0022
24,2020-05-11,,,,1.0018,,1.0018,1.0018,1.0018
25,2020-05-12,,,,1.002,,1.002,1.002,1.002
26,2020-05-13,,,,1.0017,,1.0017,1.0017,1.0017
27,2020-05-14,,,,1.0019,,1.0019,1.0019,1.0019
28,2020-05-15,,,,1.002,,1.002,1.002,1.002
29,2020-05-18,,,,1.0023,,1.0023,1.0023,1.0023
30,2020-05-19,,,,1.0022,,1.0022,1.0022,1.0022
31,2020-05-20,,,,1.0023,,1.0023,1.0023,1.0023
32,2020-05-21,,,,1.0024,,1.0024,1.0024,1.0024
33,2020-05-22,,,,1.0033,,1.0033,1.0033,1.0033
34,2020-05-25,,,,1.0033,,1.0033,1.0033,1.0033
35,2020-05-26,,,,1.0026,,1.0026,1.0026,1.0026
36,2020-05-27,,,,1.0022,,1.0022,1.0022,1.0022
37,2020-05-28,,,,1.0021,,1.0021,1.0021,1.0021
38,2020-05-29,,,,1.0019,,1.0019,1.0019,1.0019
39,2020-06-01,,,,1.002,,1.002,1.002,1.002
40,2020-06-02,,,,1.001,,1.001,1.001,1.001
41,2020-06-03,,,,0.9992,,0.9992,0.9992,0.9992
