,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2013-11-22,,,,1.0,,1.0,1.0,1.0
1,2013-11-25,,,,1.0,,1.0,1.0,1.0
2,2013-11-26,,,,1.0,,1.0,1.0,1.0
3,2013-11-27,,,,1.0,,1.0,1.0,1.0
4,2013-11-28,,,,1.0,,1.0,1.0,1.0
5,2013-11-29,,,,1.001,,1.001,1.001,1.001
6,2013-12-02,,,,1.001,,1.001,1.001,1.001
7,2013-12-03,,,,1.001,,1.001,1.001,1.001
8,2013-12-04,,,,1.001,,1.001,1.001,1.001
9,2013-12-05,,,,1.001,,1.001,1.001,1.001
10,2013-12-06,,,,1.002,,1.002,1.002,1.002
11,2013-12-09,,,,1.002,,1.002,1.002,1.002
12,2013-12-10,,,,1.003,,1.003,1.003,1.003
13,2013-12-11,,,,1.003,,1.003,1.003,1.003
14,2013-12-12,,,,1.003,,1.003,1.003,1.003
15,2013-12-13,,,,1.003,,1.003,1.003,1.003
16,2013-12-16,,,,1.003,,1.003,1.003,1.003
17,2013-12-17,,,,1.003,,1.003,1.003,1.003
18,2013-12-18,,,,1.003,,1.003,1.003,1.003
19,2013-12-19,,,,1.004,,1.004,1.004,1.004
20,2013-12-20,,,,1.004,,1.004,1.004,1.004
21,2013-12-23,,,,1.004,,1.004,1.004,1.004
22,2013-12-24,,,,1.004,,1.004,1.004,1.004
23,2013-12-25,,,,1.004,,1.004,1.004,1.004
24,2013-12-26,,,,1.004,,1.004,1.004,1.004
25,2013-12-27,,,,1.004,,1.004,1.004,1.004
26,2013-12-30,,,,1.004,,1.004,1.004,1.004
27,2013-12-31,,,,1.006,,1.006,1.006,1.006
28,2014-01-02,,,,1.006,,1.006,1.006,1.006
29,2014-01-03,,,,1.006,,1.006,1.006,1.006
30,2014-01-06,,,,1.006,,1.006,1.006,1.006
31,2014-01-07,,,,1.006,,1.006,1.006,1.006
32,2014-01-08,,,,1.0070000000000001,,1.0070000000000001,1.0070000000000001,1.0070000000000001
33,2014-01-09,,,,1.0070000000000001,,1.0070000000000001,1.0070000000000001,1.0070000000000001
34,2014-01-10,,,,1.0070000000000001,,1.0070000000000001,1.0070000000000001,1.0070000000000001
35,2014-01-13,,,,1.006,,1.006,1.006,1.006
36,2014-01-14,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
37,2014-01-15,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
38,2014-01-16,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
39,2014-01-17,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
40,2014-01-20,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
41,2014-01-21,,,,1.0070000000000001,,1.0070000000000001,1.0070000000000001,1.0070000000000001
42,2014-01-22,,,,1.0070000000000001,,1.0070000000000001,1.0070000000000001,1.0070000000000001
43,2014-01-23,,,,1.008,,1.008,1.008,1.008
44,2014-01-24,,,,1.008,,1.008,1.008,1.008
45,2014-01-27,,,,1.008,,1.008,1.008,1.008
46,2014-01-28,,,,1.008,,1.008,1.008,1.008
47,2014-01-29,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
48,2014-01-30,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
49,2014-02-07,,,,1.0090000000000001,,1.0090000000000001,1.0090000000000001,1.0090000000000001
50,2014-02-10,,,,1.01,,1.01,1.01,1.01
51,2014-02-11,,,,1.01,,1.01,1.01,1.01
52,2014-02-12,,,,1.011,,1.011,1.011,1.011
53,2014-02-13,,,,1.011,,1.011,1.011,1.011
